time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00487,0.00287,1.00000
1.25000,0.53007,0.51314,1.00000
1.50000,0.65650,0.55545,1.00000
1.75000,0.66224,0.54631,1.00000
2.00000,0.65499,0.55479,1.00000
2.25000,0.65633,0.55422,1.00000
2.50000,0.66054,0.55216,1.00000
2.75000,0.65774,0.54983,1.00000
3.00000,0.65732,0.55518,1.00000
3.25000,0.65381,0.55423,1.00000
3.50000,0.65759,0.55430,1.00000
3.75000,0.65203,0.55675,1.00000
4.00000,0.65998,0.55121,1.00000
4.25000,0.65595,0.55511,1.00000
4.50000,0.65867,0.55312,1.00000
4.75000,0.66014,0.55657,1.00000
5.00000,0.65751,0.55500,1.00000
5.25000,0.65273,0.55556,1.00000
5.50000,0.65932,0.55361,1.00000
5.75000,0.65625,0.55541,1.00000
6.00000,0.65156,0.55646,1.00000
6.25000,0.65436,0.55179,1.00000
6.50000,0.65614,0.55399,1.00000
6.75000,0.65686,0.55288,1.00000
7.00000,0.65278,0.55364,1.00000
7.25000,0.65281,0.55282,1.00000
7.50000,0.65970,0.55333,1.00000
7.75000,0.65625,0.55448,1.00000
8.00000,0.65933,0.55413,1.00000
8.25000,0.65702,0.55478,1.00000
8.50000,0.65437,0.55332,1.00000
8.75000,0.66580,0.55097,1.00000
9.00000,0.65229,0.55466,1.00000
9.25000,0.65684,0.54866,1.00000
9.50000,0.65597,0.55306,1.00000
9.75000,0.65815,0.55342,1.00000
10.00000,0.65450,0.55498,1.00000
10.25000,0.65831,0.55463,1.00000
10.50000,0.65279,0.55496,1.00000
10.75000,0.66190,0.55107,1.00000
11.00000,0.65386,0.55064,1.00000
11.25000,0.65099,0.55455,1.00000
11.50000,0.65897,0.55176,1.00000
11.75000,0.65724,0.55459,1.00000
12.00000,0.65016,0.55671,1.00000
12.25000,0.65948,0.55742,1.00000
12.50000,0.66140,0.54778,1.00000
12.75000,0.65942,0.55205,1.00000
13.00000,0.65251,0.55606,1.00000
13.25000,0.65724,0.55128,1.00000
13.50000,0.65356,0.55899,1.00000
13.75000,0.65517,0.55562,1.00000
14.00000,0.65659,0.55479,1.00000
14.25000,0.65847,0.55412,1.00000
14.50000,0.66374,0.55350,1.00000
14.75000,0.65957,0.55853,1.00000
15.00000,0.66177,0.55307,1.00000
15.25000,0.66293,0.54719,1.00000
15.50000,0.65723,0.55393,1.00000
15.75000,0.65520,0.55743,1.00000
16.00000,0.65527,0.55410,1.00000
16.25000,0.65824,0.54868,1.00000
16.50000,0.65557,0.55654,1.00000
16.75000,0.65858,0.55601,1.00000
17.00000,0.65492,0.55459,1.00000
17.25000,0.65643,0.55365,1.00000
17.50000,0.65675,0.55239,1.00000
17.75000,0.65501,0.55576,1.00000
18.00000,0.65780,0.55583,1.00000
18.25000,0.65723,0.55602,1.00000
18.50000,0.66101,0.55301,1.00000
18.75000,0.65329,0.55406,1.00000
19.00000,0.65314,0.55633,1.00000
19.25000,0.65893,0.54998,1.00000
19.50000,0.66327,0.54847,1.00000
19.75000,0.65991,0.55374,1.00000
20.00000,0.65580,0.55439,1.00000
20.25000,0.65837,0.55332,1.00000
20.50000,0.66599,0.55062,1.00000
20.75000,0.65961,0.55260,1.00000
21.00000,0.66014,0.54924,1.00000
21.25000,0.65743,0.55450,1.00000
21.50000,0.65662,0.55174,1.00000
21.75000,0.66365,0.55041,1.00000
22.00000,0.66201,0.55350,1.00000
22.25000,0.66130,0.55312,1.00000
22.50000,0.66016,0.55099,1.00000
22.75000,0.65499,0.55279,1.00000
23.00000,0.65200,0.55435,1.00000
23.25000,0.65224,0.55880,1.00000
23.50000,0.65457,0.55445,1.00000
23.75000,0.65442,0.55597,1.00000
24.00000,0.65829,0.55307,1.00000
24.25000,0.65892,0.54968,1.00000
24.50000,0.65943,0.55478,1.00000
24.75000,0.66011,0.55421,1.00000
