time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00481,0.00288,1.00000
1.25000,0.55314,0.50049,1.00000
1.50000,0.66184,0.55513,1.00000
1.75000,0.65611,0.55370,1.00000
2.00000,0.66096,0.55418,1.00000
2.25000,0.65820,0.54966,1.00000
2.50000,0.65650,0.55088,1.00000
2.75000,0.65852,0.55242,1.00000
3.00000,0.65712,0.55509,1.00000
3.25000,0.65384,0.55617,1.00000
3.50000,0.66049,0.55353,1.00000
3.75000,0.65698,0.55856,1.00000
4.00000,0.65900,0.55053,1.00000
4.25000,0.65625,0.55763,1.00000
4.50000,0.65506,0.54928,1.00000
4.75000,0.65117,0.55579,1.00000
5.00000,0.66101,0.55801,1.00000
5.25000,0.65785,0.55303,1.00000
5.50000,0.65969,0.55571,1.00000
5.75000,0.65599,0.55061,1.00000
6.00000,0.65518,0.55603,1.00000
6.25000,0.65469,0.55652,1.00000
6.50000,0.65810,0.55143,1.00000
6.75000,0.65339,0.55375,1.00000
7.00000,0.66284,0.55072,1.00000
7.25000,0.65473,0.55223,1.00000
7.50000,0.65863,0.55353,1.00000
7.75000,0.65920,0.55210,1.00000
8.00000,0.65662,0.55515,1.00000
8.25000,0.65497,0.55555,1.00000
8.50000,0.65438,0.55432,1.00000
8.75000,0.65414,0.55658,1.00000
9.00000,0.65013,0.55655,1.00000
9.25000,0.65528,0.55655,1.00000
9.50000,0.65843,0.55144,1.00000
9.75000,0.65686,0.55533,1.00000
10.00000,0.65796,0.55409,1.00000
10.25000,0.65964,0.54928,1.00000
10.50000,0.66278,0.55103,1.00000
10.75000,0.66122,0.55172,1.00000
11.00000,0.65764,0.55328,1.00000
11.25000,0.65157,0.55473,1.00000
11.50000,0.65617,0.55223,1.00000
11.75000,0.66454,0.55053,1.00000
12.00000,0.65508,0.55434,1.00000
12.25000,0.65935,0.55666,1.00000
12.50000,0.66087,0.55368,1.00000
12.75000,0.65347,0.55314,1.00000
13.00000,0.65284,0.55773,1.00000
13.25000,0.65761,0.55241,1.00000
13.50000,0.65666,0.55297,1.00000
13.75000,0.66047,0.55375,1.00000
14.00000,0.66169,0.55066,1.00000
14.25000,0.65839,0.55556,1.00000
14.50000,0.65795,0.55218,1.00000
14.75000,0.66581,0.54743,1.00000
15.00000,0.65775,0.55387,1.00000
15.25000,0.65839,0.55252,1.00000
15.50000,0.65841,0.55569,1.00000
15.75000,0.65491,0.55477,1.00000
16.00000,0.65016,0.55398,1.00000
16.25000,0.65823,0.55918,1.00000
16.50000,0.65631,0.54951,1.00000
16.75000,0.65754,0.55684,1.00000
17.00000,0.65334,0.55559,1.00000
17.25000,0.66180,0.55191,1.00000
17.50000,0.65496,0.55410,1.00000
17.75000,0.65227,0.55257,1.00000
18.00000,0.65964,0.55634,1.00000
18.25000,0.65632,0.55654,1.00000
18.50000,0.65911,0.55415,1.00000
18.75000,0.65600,0.55224,1.00000
19.00000,0.66056,0.55178,1.00000
19.25000,0.65310,0.55351,1.00000
19.50000,0.65680,0.55644,1.00000
19.75000,0.65884,0.55441,1.00000
20.00000,0.65427,0.55640,1.00000
20.25000,0.65247,0.55468,1.00000
20.50000,0.65774,0.55201,1.00000
20.75000,0.65979,0.55407,1.00000
21.00000,0.66001,0.55611,1.00000
21.25000,0.65859,0.55503,1.00000
21.50000,0.65769,0.55257,1.00000
21.75000,0.66091,0.55435,1.00000
22.00000,0.65556,0.55490,1.00000
22.25000,0.65530,0.55009,1.00000
22.50000,0.66009,0.55533,1.00000
22.75000,0.65573,0.55495,1.00000
23.00000,0.66083,0.55500,1.00000
23.25000,0.65520,0.55717,1.00000
23.50000,0.65813,0.55679,1.00000
23.75000,0.65693,0.55189,1.00000
24.00000,0.65908,0.55816,1.00000
24.25000,0.65857,0.55551,1.00000
24.50000,0.65486,0.55213,1.00000
24.75000,0.65621,0.55587,1.00000
