time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00472,0.00277,0.75039
1.25000,0.86378,0.64709,0.79373
1.50000,0.96961,0.89325,0.80900
1.75000,0.95737,0.89680,0.82111
2.00000,0.88317,0.89867,0.81801
2.25000,0.89997,0.89837,0.81833
2.50000,0.88617,0.89780,0.81601
2.75000,0.91190,0.90038,0.81831
3.00000,0.87751,0.89478,0.81486
3.25000,0.89475,0.89414,0.81498
3.50000,0.89263,0.89939,0.81363
3.75000,0.88806,0.89626,0.81199
4.00000,0.88517,0.89629,0.80976
4.25000,0.91010,0.89816,0.81215
4.50000,0.90530,0.89712,0.81379
4.75000,0.89236,0.90196,0.81187
5.00000,0.89788,0.89568,0.81231
5.25000,0.89774,0.89910,0.81204
5.50000,0.90406,0.90067,0.81272
5.75000,0.89723,0.89712,0.81274
6.00000,0.91195,0.89597,0.81593
6.25000,0.89434,0.89554,0.81569
6.50000,0.89029,0.89401,0.81495
6.75000,0.90045,0.90184,0.81467
7.00000,0.88445,0.89791,0.81198
7.25000,0.89401,0.89452,0.81188
7.50000,0.90069,0.89619,0.81278
7.75000,0.88794,0.89681,0.81100
8.00000,0.90339,0.90339,0.81100
8.25000,0.90701,0.89614,0.81318
8.50000,0.90952,0.89911,0.81526
8.75000,0.90089,0.89804,0.81583
9.00000,0.90034,0.89539,0.81682
9.25000,0.89099,0.89529,0.81596
9.50000,0.87815,0.89908,0.81178
9.75000,0.89778,0.89503,0.81233
10.00000,0.88859,0.89655,0.81073
10.25000,0.91651,0.89848,0.81434
10.50000,0.88854,0.89741,0.81256
10.75000,0.89882,0.90147,0.81203
11.00000,0.90219,0.89526,0.81342
11.25000,0.88577,0.89955,0.81066
11.50000,0.90248,0.89751,0.81166
11.75000,0.88908,0.89459,0.81056
12.00000,0.90305,0.89471,0.81223
12.25000,0.88681,0.89555,0.81048
12.50000,0.90027,0.89904,0.81072
12.75000,0.90467,0.90256,0.81115
13.00000,0.89474,0.89870,0.81035
13.25000,0.89991,0.89690,0.81095
13.50000,0.87881,0.89899,0.80692
13.75000,0.90910,0.89484,0.80977
14.00000,0.90198,0.89828,0.81051
14.25000,0.91290,0.89988,0.81312
14.50000,0.90269,0.89539,0.81458
14.75000,0.89933,0.89797,0.81485
15.00000,0.88526,0.90135,0.81163
15.25000,0.88476,0.89623,0.80934
15.50000,0.91647,0.89835,0.81296
15.75000,0.89809,0.89896,0.81279
16.00000,0.90572,0.89904,0.81412
16.25000,0.90112,0.89629,0.81509
16.50000,0.89240,0.89635,0.81430
16.75000,0.90002,0.89575,0.81516
17.00000,0.90842,0.89852,0.81714
17.25000,0.88020,0.89428,0.81432
17.50000,0.90331,0.89652,0.81568
17.75000,0.89755,0.90173,0.81484
18.00000,0.88031,0.89915,0.81107
18.25000,0.89276,0.90039,0.80955
18.50000,0.90497,0.89716,0.81111
18.75000,0.90454,0.89659,0.81270
19.00000,0.90894,0.89968,0.81455
19.25000,0.88550,0.89469,0.81271
19.50000,0.90764,0.90032,0.81418
19.75000,0.89394,0.89951,0.81307
20.00000,0.90014,0.89667,0.81376
20.25000,0.88796,0.90236,0.81088
20.50000,0.90434,0.89316,0.81312
20.75000,0.89978,0.89902,0.81327
21.00000,0.89994,0.90056,0.81314
21.25000,0.89337,0.89957,0.81190
21.50000,0.90308,0.89846,0.81283
21.75000,0.90624,0.89681,0.81471
22.00000,0.88602,0.89922,0.81208
22.25000,0.90237,0.89638,0.81327
22.50000,0.91143,0.90094,0.81537
22.75000,0.88508,0.89281,0.81383
23.00000,0.90588,0.89704,0.81560
23.25000,0.89871,0.89549,0.81624
23.50000,0.88976,0.89801,0.81459
23.75000,0.89511,0.89902,0.81381
24.00000,0.89936,0.89972,0.81374
24.25000,0.90102,0.89867,0.81421
24.50000,0.89233,0.89742,0.81319
24.75000,0.91172,0.89710,0.81612
