time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00472,0.00277,1.00000
1.25000,0.86475,0.67111,1.00000
1.50000,0.97245,0.89819,1.00000
1.75000,0.97250,0.89784,1.00000
2.00000,0.97073,0.89793,1.00000
2.25000,0.97031,0.89607,1.00000
2.50000,0.97187,0.89362,1.00000
2.75000,0.96926,0.90080,1.00000
3.00000,0.97444,0.89320,1.00000
3.25000,0.97108,0.89549,1.00000
3.50000,0.97117,0.89474,1.00000
3.75000,0.96992,0.89385,1.00000
4.00000,0.97103,0.89614,1.00000
4.25000,0.97428,0.89639,1.00000
4.50000,0.97134,0.89464,1.00000
4.75000,0.97390,0.89931,1.00000
5.00000,0.97122,0.89912,1.00000
5.25000,0.97212,0.89555,1.00000
5.50000,0.97279,0.89931,1.00000
5.75000,0.97042,0.89619,1.00000
6.00000,0.97164,0.89397,1.00000
6.25000,0.97208,0.89600,1.00000
6.50000,0.97054,0.89826,1.00000
6.75000,0.97227,0.89642,1.00000
7.00000,0.97338,0.89505,1.00000
7.25000,0.97073,0.89697,1.00000
7.50000,0.97212,0.89832,1.00000
7.75000,0.96961,0.89847,1.00000
8.00000,0.97442,0.89397,1.00000
8.25000,0.97357,0.90041,1.00000
8.50000,0.97056,0.90027,1.00000
8.75000,0.97261,0.89604,1.00000
9.00000,0.97194,0.89794,1.00000
9.25000,0.97131,0.89922,1.00000
9.50000,0.97087,0.89357,1.00000
9.75000,0.97236,0.90114,1.00000
10.00000,0.97206,0.89575,1.00000
10.25000,0.97217,0.89651,1.00000
10.50000,0.97090,0.89665,1.00000
10.75000,0.97198,0.90153,1.00000
11.00000,0.96910,0.89607,1.00000
11.25000,0.97157,0.89772,1.00000
11.50000,0.97235,0.89688,1.00000
11.75000,0.97101,0.89802,1.00000
12.00000,0.97033,0.89748,1.00000
12.25000,0.97161,0.89591,1.00000
12.50000,0.97194,0.89661,1.00000
12.75000,0.97143,0.89817,1.00000
13.00000,0.97261,0.89216,1.00000
13.25000,0.97212,0.89878,1.00000
13.50000,0.97020,0.89438,1.00000
13.75000,0.97134,0.89735,1.00000
14.00000,0.97242,0.89514,1.00000
14.25000,0.97152,0.89888,1.00000
14.50000,0.97090,0.89778,1.00000
14.75000,0.97219,0.89774,1.00000
15.00000,0.97294,0.89876,1.00000
15.25000,0.97383,0.89583,1.00000
15.50000,0.97212,0.89635,1.00000
15.75000,0.97287,0.89759,1.00000
16.00000,0.97321,0.90030,1.00000
16.25000,0.97210,0.89484,1.00000
16.50000,0.97395,0.89754,1.00000
16.75000,0.97073,0.89980,1.00000
17.00000,0.97328,0.89403,1.00000
17.25000,0.97208,0.89794,1.00000
17.50000,0.97255,0.89825,1.00000
17.75000,0.97328,0.89903,1.00000
18.00000,0.97185,0.89944,1.00000
18.25000,0.97050,0.89648,1.00000
18.50000,0.97333,0.90252,1.00000
18.75000,0.97148,0.89500,1.00000
19.00000,0.97170,0.89749,1.00000
19.25000,0.97303,0.89882,1.00000
19.50000,0.97015,0.89472,1.00000
19.75000,0.97087,0.89999,1.00000
20.00000,0.97362,0.89898,1.00000
20.25000,0.97336,0.89381,1.00000
20.50000,0.97377,0.89586,1.00000
20.75000,0.97224,0.89847,1.00000
21.00000,0.96996,0.89797,1.00000
21.25000,0.97172,0.89520,1.00000
21.50000,0.97205,0.89771,1.00000
21.75000,0.97258,0.89653,1.00000
22.00000,0.97182,0.89533,1.00000
22.25000,0.97251,0.89748,1.00000
22.50000,0.97192,0.89586,1.00000
22.75000,0.97282,0.90134,1.00000
23.00000,0.97287,0.89934,1.00000
23.25000,0.97120,0.89635,1.00000
23.50000,0.97101,0.89667,1.00000
23.75000,0.97342,0.89650,1.00000
24.00000,0.97226,0.89842,1.00000
24.25000,0.97125,0.89886,1.00000
24.50000,0.97434,0.89661,1.00000
24.75000,0.97509,0.89901,1.00000
