time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,9974,0.5789,0.4791,1.0397,1.5729,1.8689,319.1680
1.5000,10009,0.5713,0.4772,0.9963,1.5024,2.0833,320.2880
1.7500,9993,0.5108,0.4865,0.6994,1.0000,1.3390,319.7760
2.0000,10000,0.5061,0.4845,0.6634,0.9677,1.6107,320.0000
2.2500,10007,0.5035,0.4839,0.6603,0.9717,1.3680,320.2240
2.5000,9996,0.5051,0.4873,0.6588,0.9680,1.2176,319.8720
2.7500,10005,0.5046,0.4886,0.6548,0.9316,1.2293,320.1600
3.0000,10000,0.5029,0.4861,0.6504,0.9470,1.5035,320.0000
3.2500,9998,0.5041,0.4909,0.6488,0.9020,1.7733,319.9360
3.5000,10003,0.5087,0.4937,0.6608,0.9487,1.2786,320.0960
3.7500,10000,0.5051,0.4894,0.6514,0.9618,1.4173,320.0000
4.0000,9996,0.5049,0.4907,0.6539,0.9220,1.2926,319.8720
4.2500,9999,0.5029,0.4879,0.6494,0.9366,1.2520,319.9680
4.5000,10000,0.5023,0.4909,0.6453,0.9033,1.3296,320.0000
4.7500,9998,0.4950,0.4846,0.6345,0.8600,1.1477,319.9360
5.0000,10001,0.5000,0.4895,0.6418,0.8890,1.1380,320.0320
5.2500,10004,0.5000,0.4848,0.6434,0.9366,1.5707,320.1280
5.5000,9998,0.5079,0.4970,0.6504,0.9010,1.2076,319.9360
5.7500,10003,0.5037,0.4913,0.6419,0.9190,1.3687,320.0960
6.0000,9995,0.5047,0.4878,0.6574,0.9676,1.4376,319.8400
6.2500,10006,0.5077,0.4958,0.6486,0.9413,1.2690,320.1920
6.5000,9999,0.4998,0.4899,0.6369,0.8851,1.5510,319.9680
6.7500,9995,0.5116,0.4969,0.6641,0.9693,1.4763,319.8400
7.0000,9998,0.4996,0.4894,0.6371,0.8721,1.1793,319.9360
7.2500,10008,0.5011,0.4928,0.6394,0.8597,1.0653,320.2560
7.5000,9992,0.5065,0.4931,0.6535,0.9276,1.2316,319.7440
7.7500,10005,0.5077,0.4905,0.6625,0.9608,1.3861,320.1600
8.0000,9999,0.5010,0.4889,0.6400,0.9121,1.4816,319.9680
8.2500,10000,0.5071,0.4951,0.6544,0.9151,1.2946,320.0000
8.5000,10001,0.4980,0.4856,0.6384,0.9083,1.2700,320.0320
8.7500,9998,0.5046,0.4889,0.6518,0.9555,1.3326,319.9360
9.0000,9996,0.5029,0.4889,0.6508,0.9646,1.3466,319.8720
9.2500,10001,0.5054,0.4918,0.6496,0.9470,1.3716,320.0320
9.5000,9998,0.5021,0.4864,0.6459,0.9586,1.2269,319.9360
9.7500,10010,0.5047,0.4921,0.6509,0.9051,1.2675,320.3200
10.0000,9991,0.5062,0.4919,0.6510,0.9373,1.2513,319.7120
10.2500,10005,0.5016,0.4852,0.6496,0.9386,1.2605,320.1600
10.5000,10003,0.4986,0.4902,0.6381,0.8235,1.2296,320.0960
10.7500,9999,0.5038,0.4899,0.6461,0.9796,1.3477,319.9680
11.0000,10002,0.5000,0.4890,0.6389,0.9027,1.3986,320.0640
11.2500,9998,0.4999,0.4881,0.6424,0.9160,1.2529,319.9360
11.5000,9996,0.5022,0.4874,0.6460,0.9052,1.2820,319.8720
11.7500,10001,0.5053,0.4888,0.6539,1.0610,1.4136,320.0320
12.0000,10004,0.4992,0.4829,0.6375,1.0005,1.4759,320.1280
12.2500,9993,0.5052,0.4896,0.6494,0.9406,1.3653,319.7760
12.5000,10005,0.4962,0.4845,0.6339,0.8944,1.1767,320.1600
12.7500,9984,0.5035,0.4837,0.6594,0.9860,1.4881,319.4880
13.0000,10014,0.5050,0.4911,0.6518,0.9191,1.4086,320.4480
13.2500,9993,0.5065,0.4929,0.6496,0.9341,1.2160,319.7760
13.5000,10005,0.5037,0.4906,0.6448,0.9513,1.3483,320.1600
13.7500,10002,0.4982,0.4900,0.6347,0.8420,1.1646,320.0640
14.0000,10001,0.5074,0.4891,0.6545,0.9923,1.3853,320.0320
14.2500,9998,0.5028,0.4881,0.6437,0.9726,1.3140,319.9360
14.5000,10000,0.5010,0.4859,0.6488,0.9246,1.4100,320.0000
14.7500,10006,0.5006,0.4894,0.6465,0.8986,1.1457,320.1920
15.0000,9995,0.5028,0.4909,0.6450,0.8849,1.2086,319.8400
15.2500,10002,0.5033,0.4900,0.6476,0.9403,1.3353,320.0640
15.5000,9998,0.5024,0.4900,0.6428,0.8926,1.3590,319.9360
15.7500,10004,0.5063,0.4916,0.6485,0.9266,1.5688,320.1280
16.0000,10001,0.5066,0.4918,0.6494,0.9444,1.2966,320.0320
16.2500,9992,0.5081,0.4947,0.6584,0.9676,1.3926,319.7440
16.5000,10005,0.5010,0.4871,0.6449,0.9226,1.2360,320.1600
16.7500,9997,0.5013,0.4916,0.6375,0.8719,1.3370,319.9040
17.0000,10002,0.4978,0.4860,0.6339,0.8950,1.2031,320.0640
17.2500,9998,0.4984,0.4864,0.6408,0.9073,1.3090,319.9360
17.5000,10003,0.5127,0.4939,0.6659,1.0161,1.3566,320.0960
17.7500,9993,0.4938,0.4814,0.6301,0.9003,1.3416,319.7760
18.0000,10009,0.5055,0.4919,0.6500,0.9186,1.2490,320.2880
18.2500,9999,0.5030,0.4861,0.6530,0.9396,1.1915,319.9680
18.5000,10000,0.5018,0.4864,0.6527,0.9290,1.1876,320.0000
18.7500,9998,0.5051,0.4907,0.6499,0.9461,1.1961,319.9360
19.0000,10003,0.4981,0.4876,0.6359,0.8710,1.3046,320.0960
19.2500,9997,0.4987,0.4909,0.6310,0.8310,1.1926,319.9040
19.5000,9996,0.5012,0.4926,0.6341,0.8770,1.5356,319.8720
19.7500,9998,0.5056,0.4910,0.6508,0.9460,1.3963,319.9360
20.0000,10002,0.5105,0.4944,0.6574,0.9673,1.4796,320.0640
20.2500,10008,0.5045,0.4913,0.6465,0.9583,1.2036,320.2560
20.5000,9993,0.5040,0.4879,0.6508,0.9850,1.3536,319.7760
20.7500,10004,0.5027,0.4905,0.6483,0.9061,1.2175,320.1280
21.0000,9997,0.5077,0.4938,0.6484,0.9501,1.4870,319.9040
21.2500,9995,0.5026,0.4843,0.6493,0.9660,1.5682,319.8400
21.5000,10004,0.5097,0.4974,0.6548,0.9337,1.1756,320.1280
21.7500,10001,0.5018,0.4847,0.6473,0.9886,1.3340,320.0320
22.0000,10003,0.5069,0.4930,0.6530,0.9436,1.2093,320.0960
22.2500,10000,0.5034,0.4894,0.6470,0.9414,1.2930,320.0000
22.5000,10001,0.5028,0.4933,0.6393,0.8660,1.3315,320.0320
22.7500,9996,0.5029,0.4914,0.6455,0.9262,1.1860,319.8720
23.0000,10003,0.5048,0.4909,0.6507,0.9359,1.3656,320.0960
23.2500,9993,0.5042,0.4910,0.6458,0.9157,1.4756,319.7760
23.5000,10007,0.4947,0.4826,0.6314,0.9160,1.2886,320.2240
23.7500,9992,0.5037,0.4913,0.6486,0.9115,1.2547,319.7440
24.0000,10005,0.5056,0.4962,0.6431,0.8766,1.3746,320.1600
24.2500,9995,0.5069,0.4926,0.6534,0.9886,1.3433,319.8400
24.5000,10006,0.5010,0.4898,0.6417,0.8668,1.1406,320.1920
24.7500,9996,0.5042,0.4868,0.6574,0.9663,1.4646,319.8720
