time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,15302,8.0632,8.2710,9.6476,10.2630,10.5970,489.6640
1.5000,15389,8.4000,8.5100,9.7592,10.3540,10.5630,492.4480
1.7500,15646,8.3763,8.4800,9.7330,10.3400,10.5800,500.6720
2.0000,15388,8.3645,8.4830,9.7011,10.3080,10.5260,492.4160
2.2500,15395,8.3947,8.5094,9.7700,10.3060,10.5570,492.6400
2.5000,15651,8.3888,8.5160,9.7490,10.3180,10.5910,500.8320
2.7500,15478,8.3859,8.5065,9.7580,10.3390,10.6110,495.2960
3.0000,15410,8.3549,8.4640,9.7050,10.3010,10.6090,493.1200
3.2500,15387,8.3811,8.4960,9.7350,10.3520,10.6490,492.3840
3.5000,15394,8.4179,8.5400,9.7919,10.3850,10.6890,492.6080
3.7500,15689,8.3890,8.4940,9.7610,10.3540,10.6440,502.0480
4.0000,15452,8.3599,8.4793,9.7140,10.3110,10.6520,494.4640
4.2500,15454,8.3805,8.4830,9.7531,10.3755,10.8130,494.5280
4.5000,15387,8.3863,8.5020,9.7330,10.3350,10.6850,492.3840
4.7500,15389,8.3400,8.4383,9.6756,10.3112,10.6840,492.4480
5.0000,15634,8.4156,8.5190,9.8000,10.4110,10.9100,500.2880
5.2500,15407,8.3822,8.4982,9.7620,10.3070,10.6950,493.0240
5.5000,15383,8.4119,8.5345,9.7550,10.3612,10.6240,492.2560
5.7500,15455,8.3685,8.4850,9.7321,10.3190,10.6340,494.5600
6.0000,15637,8.4032,8.5249,9.7990,10.3400,10.8110,500.3840
6.2500,15450,8.4016,8.5151,9.7690,10.3958,10.7100,494.4000
6.5000,15452,8.3579,8.4702,9.7003,10.3040,10.5390,494.4640
6.7500,15450,8.4049,8.5305,9.7760,10.3740,10.7040,494.4000
7.0000,15391,8.3796,8.5000,9.7480,10.3190,10.6450,492.5120
7.2500,15601,8.3989,8.5083,9.7590,10.3740,10.7120,499.2320
7.5000,15428,8.3449,8.4629,9.6861,10.2850,10.6750,493.6960
7.7500,15453,8.3662,8.4730,9.7140,10.3370,10.6740,494.4960
8.0000,15394,8.3690,8.4782,9.7230,10.3150,10.6780,492.6080
8.2500,15634,8.3497,8.4565,9.7090,10.3100,10.7290,500.2880
8.5000,15397,8.3855,8.4900,9.7500,10.3440,10.6260,492.7040
8.7500,15385,8.3678,8.4926,9.7070,10.3180,10.5750,492.3200
9.0000,15456,8.4050,8.5200,9.7750,10.4170,10.6750,494.5920
9.2500,15637,8.3583,8.4836,9.7099,10.3130,10.6900,500.3840
9.5000,15453,8.3818,8.4970,9.7690,10.3300,10.7240,494.4960
