time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00472,0.00277,1.00000
1.25000,0.78249,0.55195,1.00000
1.50000,0.86981,0.73887,1.00000
1.75000,0.86565,0.73984,1.00000
2.00000,0.87253,0.73710,1.00000
2.25000,0.87986,0.73368,1.00000
2.50000,0.87694,0.73586,1.00000
2.75000,0.87540,0.73302,1.00000
3.00000,0.87346,0.73729,1.00000
3.25000,0.87733,0.73520,1.00000
3.50000,0.87690,0.73631,1.00000
3.75000,0.87925,0.73809,1.00000
4.00000,0.88624,0.73495,1.00000
4.25000,0.88070,0.73575,1.00000
4.50000,0.87730,0.73482,1.00000
4.75000,0.87698,0.73818,1.00000
5.00000,0.88026,0.73528,1.00000
5.25000,0.88554,0.73473,1.00000
5.50000,0.87757,0.73604,1.00000
5.75000,0.88333,0.73524,1.00000
6.00000,0.87706,0.73716,1.00000
6.25000,0.88018,0.73759,1.00000
6.50000,0.87514,0.73695,1.00000
6.75000,0.88235,0.73598,1.00000
7.00000,0.88395,0.73722,1.00000
7.25000,0.87966,0.73380,1.00000
7.50000,0.88495,0.73080,1.00000
7.75000,0.87720,0.73616,1.00000
8.00000,0.87591,0.73916,1.00000
8.25000,0.87262,0.73635,1.00000
8.50000,0.87462,0.73956,1.00000
8.75000,0.88090,0.73601,1.00000
9.00000,0.87794,0.73774,1.00000
9.25000,0.87291,0.73621,1.00000
9.50000,0.87020,0.73908,1.00000
9.75000,0.87831,0.73610,1.00000
10.00000,0.87644,0.74017,1.00000
10.25000,0.87761,0.73574,1.00000
10.50000,0.87966,0.73592,1.00000
10.75000,0.87864,0.73600,1.00000
11.00000,0.87663,0.73453,1.00000
11.25000,0.87913,0.73445,1.00000
11.50000,0.87052,0.73883,1.00000
11.75000,0.88242,0.73306,1.00000
12.00000,0.87801,0.73704,1.00000
12.25000,0.87841,0.73509,1.00000
12.50000,0.87908,0.73802,1.00000
12.75000,0.87616,0.74014,1.00000
13.00000,0.87369,0.73507,1.00000
13.25000,0.87011,0.73997,1.00000
13.50000,0.87847,0.73562,1.00000
13.75000,0.87048,0.73854,1.00000
14.00000,0.87041,0.73750,1.00000
14.25000,0.87914,0.73453,1.00000
14.50000,0.87768,0.73665,1.00000
14.75000,0.87164,0.73840,1.00000
15.00000,0.88012,0.73701,1.00000
15.25000,0.87754,0.73566,1.00000
15.50000,0.88481,0.73393,1.00000
15.75000,0.88076,0.73518,1.00000
16.00000,0.88240,0.73684,1.00000
16.25000,0.86882,0.74011,1.00000
16.50000,0.87182,0.73824,1.00000
16.75000,0.87648,0.73812,1.00000
17.00000,0.87774,0.73593,1.00000
17.25000,0.88026,0.73573,1.00000
17.50000,0.87104,0.73523,1.00000
17.75000,0.87198,0.73565,1.00000
18.00000,0.87253,0.73465,1.00000
18.25000,0.87891,0.73550,1.00000
18.50000,0.87595,0.73520,1.00000
18.75000,0.88198,0.73548,1.00000
19.00000,0.88140,0.73680,1.00000
19.25000,0.87754,0.73694,1.00000
19.50000,0.88297,0.73395,1.00000
19.75000,0.88330,0.73221,1.00000
20.00000,0.87175,0.73765,1.00000
20.25000,0.86975,0.73866,1.00000
20.50000,0.87615,0.73793,1.00000
20.75000,0.87685,0.73673,1.00000
21.00000,0.87301,0.73741,1.00000
21.25000,0.87681,0.73736,1.00000
21.50000,0.87982,0.73374,1.00000
21.75000,0.88330,0.73375,1.00000
22.00000,0.87595,0.73764,1.00000
22.25000,0.88082,0.73110,1.00000
22.50000,0.88252,0.73323,1.00000
22.75000,0.87593,0.73277,1.00000
23.00000,0.87980,0.73554,1.00000
23.25000,0.87393,0.73550,1.00000
23.50000,0.87125,0.74103,1.00000
23.75000,0.87087,0.73519,1.00000
24.00000,0.87159,0.73711,1.00000
24.25000,0.87941,0.73297,1.00000
24.50000,0.87783,0.73701,1.00000
24.75000,0.87555,0.73600,1.00000
