time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,15248,7.8903,8.1060,9.5838,10.2428,10.4980,487.9360
1.5000,15647,8.2910,8.3640,9.6535,10.2700,10.6080,500.7040
1.7500,15439,8.3260,8.3820,9.7118,10.3350,10.8260,494.0480
2.0000,15386,8.2706,8.3390,9.6449,10.2350,10.6540,492.3520
2.2500,15459,8.2937,8.3530,9.6740,10.2480,10.6010,494.6880
2.5000,15442,8.2968,8.3640,9.6830,10.2530,10.6490,494.1440
2.7500,15638,8.2773,8.3410,9.6410,10.2360,10.5980,500.4160
3.0000,15449,8.2744,8.3510,9.6500,10.2491,10.6280,494.3680
3.2500,15386,8.2733,8.3350,9.6236,10.2330,10.5270,492.3520
3.5000,15393,8.3143,8.3850,9.6830,10.2546,10.5500,492.5760
3.7500,15453,8.2941,8.3620,9.6610,10.2440,10.5150,494.4960
4.0000,15636,8.2242,8.2822,9.5820,10.1910,10.5320,500.3520
4.2500,15449,8.3097,8.3754,9.6920,10.2740,10.5340,494.3680
4.5000,15392,8.2884,8.3580,9.6440,10.2390,10.5280,492.5440
4.7500,15450,8.2467,8.2950,9.6150,10.2130,10.5210,494.4000
5.0000,15581,8.3067,8.3810,9.6670,10.2780,10.5650,498.5920
5.2500,15454,8.2725,8.3373,9.6361,10.2220,10.5350,494.5280
5.5000,15396,8.2704,8.3340,9.6240,10.2050,10.5660,492.6720
5.7500,15452,8.2926,8.3595,9.6762,10.2710,10.5700,494.4640
6.0000,15576,8.2841,8.3380,9.6390,10.3267,10.6830,498.4320
6.2500,15394,8.3051,8.3670,9.6780,10.2680,10.5380,492.6080
6.5000,15448,8.2706,8.3322,9.6428,10.2290,10.7460,494.3360
6.7500,15331,8.2851,8.3460,9.6292,10.2122,10.4870,490.5920
7.0000,15569,8.3391,8.4009,9.6990,10.3250,10.5850,498.2080
7.2500,15390,8.2843,8.3453,9.6448,10.2690,10.5190,492.4800
7.5000,15456,8.3092,8.3780,9.6930,10.2760,10.5480,494.5920
7.7500,15390,8.2951,8.3580,9.6670,10.2590,10.6180,492.4800
8.0000,15454,8.2747,8.3333,9.6369,10.2470,10.5770,494.5280
8.2500,15618,8.3161,8.3790,9.7010,10.2910,10.5760,499.7760
8.5000,15399,8.3297,8.4040,9.7110,10.3090,10.7500,492.7680
8.7500,15393,8.3417,8.4120,9.7250,10.3138,10.7390,492.5760
9.0000,15446,8.2978,8.3670,9.6729,10.2830,10.6510,494.2720
9.2500,15583,8.3035,8.3700,9.6710,10.2530,10.5630,498.6560
9.5000,15446,8.2903,8.3430,9.6582,10.2800,10.6580,494.2720
9.7500,15456,8.2581,8.3150,9.6150,10.2088,10.4710,494.5920
10.0000,15398,8.2964,8.3520,9.6570,10.2900,10.7420,492.7360
10.2500,15447,8.2933,8.3580,9.6770,10.2720,10.6230,494.3040
10.5000,15635,8.2673,8.3299,9.6410,10.2280,10.6180,500.3200
10.7500,15449,8.3005,8.3740,9.6840,10.2490,10.5810,494.3680
11.0000,15455,8.2632,8.3240,9.6400,10.2426,10.6120,494.5600
11.2500,15398,8.3066,8.3720,9.6660,10.2680,10.6150,492.7360
11.5000,15643,8.2911,8.3640,9.6629,10.2570,10.6030,500.5760
11.7500,15445,8.3129,8.3770,9.6780,10.2860,10.5720,494.2400
12.0000,15455,8.2652,8.3320,9.6400,10.2256,10.5020,494.5600
12.2500,15447,8.2885,8.3418,9.6500,10.2740,10.5130,494.3040
12.5000,15625,8.2706,8.3410,9.6228,10.2360,10.5800,500.0000
12.7500,15465,8.3071,8.3750,9.6850,10.2340,10.4350,494.8800
13.0000,15397,8.3389,8.4050,9.7110,10.3380,10.6590,492.7040
13.2500,15395,8.2419,8.2980,9.6100,10.1582,10.4560,492.6400
13.5000,15574,8.3021,8.3670,9.6707,10.2538,10.5930,498.3680
13.7500,15454,8.2605,8.3206,9.6300,10.2300,10.5450,494.5280
14.0000,15397,8.3037,8.3676,9.6610,10.2930,10.5630,492.7040
14.2500,15390,8.2934,8.3610,9.6720,10.2460,10.6310,492.4800
14.5000,15446,8.2771,8.3360,9.6390,10.2370,10.5360,494.2720
14.7500,15698,8.2804,8.3480,9.6640,10.2582,10.6340,502.3360
15.0000,15394,8.3061,8.3780,9.6785,10.2380,10.4920,492.6080
15.2500,15392,8.2899,8.3560,9.6580,10.2840,10.6270,492.5440
15.5000,15441,8.2765,8.3356,9.6418,10.2130,10.5740,494.1120
15.7500,15584,8.2949,8.3599,9.6610,10.2730,10.6490,498.6880
16.0000,15400,8.3013,8.3620,9.6770,10.2510,10.5230,492.8000
16.2500,15453,8.2621,8.3310,9.6310,10.2500,10.6660,494.4960
16.5000,15554,8.2547,8.3180,9.6090,10.1660,10.5170,497.7280
16.7500,15474,8.2781,8.3345,9.6530,10.2580,10.5030,495.1680
17.0000,15391,8.2805,8.3460,9.6510,10.1980,10.4820,492.5120
17.2500,15394,8.2952,8.3615,9.6780,10.2400,10.5390,492.6080
17.5000,15563,8.3257,8.3850,9.6913,10.2880,10.6430,498.0160
17.7500,15459,8.2435,8.3070,9.6001,10.2126,10.5150,494.6880
18.0000,15449,8.2920,8.3580,9.6538,10.2620,10.7620,494.3680
18.2500,15451,8.2581,8.3240,9.6280,10.2340,10.6760,494.4320
18.5000,15391,8.2946,8.3510,9.6616,10.2716,10.6560,492.5120
18.7500,15453,8.2690,8.3350,9.6490,10.2330,10.5870,494.4960
19.0000,15619,8.3061,8.3680,9.6786,10.2880,10.6640,499.8080
19.2500,15409,8.2809,8.3410,9.6500,10.2360,10.7330,493.0880
19.5000,15328,8.3394,8.3896,9.6940,10.3418,10.7200,490.4960
19.7500,15395,8.2903,8.3540,9.6540,10.2236,10.5860,492.6400
20.0000,15638,8.3011,8.3620,9.6850,10.3000,10.7810,500.4160
20.2500,15401,8.3350,8.3958,9.7100,10.3000,10.7170,492.8320
20.5000,15324,8.3088,8.3700,9.6590,10.2610,10.5640,490.3680
20.7500,15328,8.3012,8.3540,9.6576,10.2998,10.7370,490.4960
21.0000,15640,8.2974,8.3630,9.6716,10.2530,10.5880,500.4800
21.2500,15508,8.2667,8.3300,9.6430,10.2230,10.5030,496.2560
21.5000,15328,8.3613,8.4260,9.7411,10.3380,10.7870,490.4960
21.7500,15394,8.3153,8.3790,9.6731,10.2582,10.4770,492.6080
22.0000,15644,8.2923,8.3630,9.6715,10.2628,10.6150,500.6080
22.2500,15449,8.3110,8.3680,9.6830,10.3090,10.6700,494.3680
22.5000,15446,8.3110,8.3820,9.6930,10.2670,10.7730,494.2720
22.7500,15387,8.3117,8.3820,9.6721,10.2676,10.5670,492.3840
23.0000,15548,8.3357,8.3949,9.7190,10.2940,10.6190,497.5360
23.2500,15490,8.2351,8.2910,9.5900,10.1590,10.4320,495.6800
23.5000,15391,8.2653,8.3370,9.6440,10.2190,10.5920,492.5120
23.7500,15398,8.3279,8.3850,9.6910,10.3380,10.6550,492.7360
24.0000,15599,8.2883,8.3554,9.6550,10.2140,10.5650,499.1680
24.2500,15433,8.2783,8.3420,9.6560,10.2350,10.5540,493.8560
24.5000,15388,8.2964,8.3540,9.6630,10.2450,10.6050,492.4160
24.7500,15391,8.2880,8.3520,9.6530,10.2390,10.5320,492.5120
