time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,9978,0.7034,0.6060,1.1570,1.5269,1.9400,319.2960
1.5000,9975,0.6840,0.5914,1.0974,1.4930,1.9210,319.2000
1.7500,10001,0.6876,0.5968,1.1260,1.4650,1.6970,320.0320
2.0000,10022,0.7113,0.6190,1.1594,1.5020,1.7770,320.7040
2.2500,9990,0.7062,0.6189,1.1400,1.4740,1.7010,319.6800
2.5000,10017,0.7183,0.6220,1.1810,1.5770,2.0560,320.5440
2.7500,9994,0.7044,0.6087,1.1740,1.5249,1.7800,319.8080
3.0000,10011,0.6966,0.6011,1.1370,1.5100,1.8010,320.3520
3.2500,9988,0.7213,0.6260,1.1779,1.5609,2.1440,319.6160
3.5000,10005,0.7439,0.6550,1.2150,1.5670,1.8520,320.1600
3.7500,9994,0.7275,0.6280,1.2020,1.5880,1.9280,319.8080
4.0000,9991,0.6933,0.5917,1.1458,1.5500,1.9310,319.7120
4.2500,10008,0.7608,0.6640,1.2532,1.6530,1.9370,320.2560
4.5000,10009,0.7167,0.6240,1.1740,1.5015,1.7050,320.2880
4.7500,9990,0.7068,0.6069,1.1718,1.5429,1.9280,319.6800
5.0000,9989,0.7314,0.6470,1.1909,1.5299,1.8440,319.6480
5.2500,10014,0.7549,0.6610,1.2373,1.5770,1.7850,320.4480
5.5000,10010,0.7091,0.6114,1.1630,1.5639,2.0630,320.3200
5.7500,9991,0.7380,0.6496,1.2090,1.5889,1.9290,319.7120
6.0000,9975,0.7489,0.6550,1.2280,1.6210,1.9370,319.2000
6.2500,10016,0.7145,0.6093,1.1950,1.5803,2.0660,320.5120
6.5000,10012,0.7316,0.6360,1.1959,1.5760,1.8440,320.3840
6.7500,9984,0.7174,0.6170,1.1760,1.6020,2.5750,319.4880
7.0000,10019,0.7081,0.6080,1.1680,1.6079,1.8470,320.6080
7.2500,10001,0.7191,0.6320,1.1710,1.5689,1.9290,320.0320
7.5000,9997,0.6783,0.5825,1.1150,1.4670,1.7990,319.9040
7.7500,9962,0.7666,0.6820,1.2430,1.6199,1.9370,318.7840
