time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
15.7500,14705,1.2043,1.1901,1.4323,1.8214,2.2938,470.5600
16.0000,14695,1.1926,1.1817,1.4551,1.7510,2.1813,470.2400
16.2500,14711,1.2470,1.1749,1.6530,2.1007,2.8058,470.7520
16.5000,14711,1.1886,1.1669,1.4413,1.7680,2.0974,470.7520
16.7500,14684,1.2560,1.1760,1.7062,2.1522,2.6700,469.8880
17.0000,14722,1.3519,1.3205,1.7771,2.1638,2.4308,471.1040
17.2500,14710,1.2129,1.1726,1.5248,1.8878,2.2049,470.7200
17.5000,14712,1.2350,1.1957,1.5787,1.8934,2.2326,470.7840
17.7500,14700,1.1788,1.1367,1.4581,1.9799,2.4379,470.4000
18.0000,14709,1.2100,1.1937,1.4735,1.7959,2.3879,470.6880
18.2500,14693,1.1856,1.1398,1.4634,2.2751,2.7173,470.1760
18.5000,14688,1.1865,1.1740,1.4118,1.8078,2.2310,470.0160
18.7500,14730,1.2360,1.1749,1.6706,2.0041,2.4956,471.3600
19.0000,14716,1.2038,1.1810,1.4590,1.9797,2.6736,470.9120
19.2500,14701,1.2204,1.1775,1.5529,1.9068,2.6580,470.4320
19.5000,14716,1.2365,1.1920,1.5781,1.9143,2.2381,470.9120
19.7500,14685,1.1902,1.1744,1.4266,1.7490,2.3806,469.9200
20.0000,14718,1.2321,1.2078,1.5619,1.8638,2.3166,470.9760
20.2500,14676,1.2426,1.1915,1.6457,1.9699,2.2970,469.6320
20.5000,14723,1.2340,1.2107,1.4981,2.0549,2.6987,471.1360
20.7500,14693,1.2027,1.1742,1.4629,1.9400,2.6356,470.1760
21.0000,14738,1.2075,1.1428,1.6021,1.9958,2.4141,471.6160
21.2500,14691,1.2084,1.1678,1.4916,2.2136,3.1676,470.1120
21.5000,14716,1.1907,1.1608,1.4728,1.8803,2.4113,470.9120
21.7500,14707,1.1881,1.1603,1.4196,2.1126,2.4626,470.6240
22.0000,14699,1.1578,1.1195,1.4159,2.0241,2.5298,470.3680
22.2500,14712,1.2362,1.1845,1.5818,2.0723,2.4270,470.7840
22.5000,14691,1.4406,1.4319,1.9520,2.2879,3.0834,470.1120
22.7500,14717,1.2169,1.1999,1.4837,1.9794,2.4099,470.9440
23.0000,14700,1.1993,1.1370,1.5589,2.2355,2.8123,470.4000
23.2500,14722,1.2057,1.1890,1.4777,1.8574,2.2896,471.1040
23.5000,14699,1.2081,1.1930,1.4750,1.8873,2.5224,470.3680
23.7500,14684,1.2917,1.2907,1.5981,1.8100,2.1536,469.8880
24.0000,14727,1.2034,1.1575,1.4986,2.3694,3.2935,471.2640
24.2500,14684,1.2377,1.1875,1.6080,2.3103,2.9230,469.8880
24.5000,14733,1.1569,1.1361,1.3965,1.7203,2.1803,471.4560
24.7500,14694,1.2326,1.1299,1.6948,2.5412,3.0609,470.2080
