time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,14451,6.7077,3.6130,23.0575,31.5008,32.7352,462.4320
1.5000,13415,8.2377,0.8491,31.2889,32.8931,33.4799,429.2800
1.7500,14408,7.5252,1.0635,29.5038,31.3139,32.0134,461.0560
2.0000,15389,6.9397,3.7341,21.2269,29.1374,29.8685,492.4480
2.2500,15230,7.0848,7.5583,9.1358,17.4149,18.1625,487.3600
2.5000,14933,7.4220,8.7451,9.0878,9.3762,9.5308,477.8560
2.7500,14777,7.5483,8.9076,9.2170,9.4071,9.7736,472.8640
3.0000,14956,7.4382,8.7658,9.1258,9.5129,9.6612,478.5920
3.2500,14885,7.4309,8.7592,9.1406,9.3839,9.5433,476.3200
3.5000,15053,7.3554,8.6502,9.0395,9.2175,9.3057,481.6960
3.7500,14854,7.4889,8.8431,9.1868,9.4679,9.6074,475.3280
4.0000,14927,7.4510,8.7499,9.1923,9.4130,9.5373,477.6640
4.2500,14924,7.4452,8.7681,9.1425,9.4467,9.5882,477.5680
4.5000,14977,7.4000,8.7161,9.0707,9.2264,9.4184,479.2640
4.7500,15073,7.3123,8.5443,9.0174,9.5245,9.7016,482.3360
5.0000,14974,7.4059,8.7238,9.0954,9.3736,9.5229,479.1680
5.2500,15028,7.3628,8.6765,9.0561,9.3319,9.4804,480.8960
5.5000,14893,7.4554,8.8037,9.1691,9.4467,9.6106,476.5760
5.7500,14984,7.4001,8.7128,9.0875,9.4693,9.6825,479.4880
6.0000,14865,7.4794,8.8521,9.1200,9.2854,9.3843,475.6800
6.2500,15016,7.3594,8.6416,9.0704,9.2881,9.4164,480.5120
6.5000,14917,7.4723,8.7990,9.1250,9.3006,9.4412,477.3440
6.7500,14981,7.3752,8.7016,9.1002,9.2378,9.3916,479.3920
7.0000,14948,7.4325,8.7683,9.1243,9.3138,9.4202,478.3360
7.2500,15045,7.3406,8.6283,9.0443,9.2111,9.3596,481.4400
7.5000,14923,7.4376,8.7670,9.0879,9.3697,9.5350,477.5360
7.7500,15009,7.3533,8.5945,9.1000,9.4454,9.6998,480.2880
8.0000,14971,7.4063,8.7016,9.0968,9.3573,9.5110,479.0720
8.2500,14963,7.4058,8.7342,9.0896,9.2619,9.3663,478.8160
8.5000,14899,7.4503,8.7831,9.1619,9.4221,9.5443,476.7680
8.7500,14890,7.4604,8.7828,9.1354,9.3779,9.6734,476.4800
9.0000,14959,7.4149,8.7523,9.1272,9.3589,9.4908,478.6880
9.2500,15046,7.3660,8.6545,9.0638,9.2147,9.5084,481.4720
9.5000,14907,7.4461,8.7638,9.1640,9.5653,9.7595,477.0240
9.7500,14933,7.4225,8.7510,9.0976,9.2865,9.4077,477.8560
10.0000,15013,7.3765,8.6880,9.1068,9.2692,9.3870,480.4160
10.2500,15022,7.3516,8.6327,9.0530,9.3194,9.5329,480.7040
10.5000,14917,7.4530,8.8068,9.1031,9.2946,9.7458,477.3440
10.7500,14887,7.4794,8.8363,9.1859,9.4221,9.6079,476.3840
11.0000,14991,7.3899,8.7101,9.0414,9.2271,9.3602,479.7120
11.2500,14980,7.3915,8.6520,9.1103,9.4391,9.6150,479.3600
11.5000,14883,7.4660,8.8002,9.1493,9.3043,9.3963,476.2560
11.7500,14997,7.3962,8.7009,9.0752,9.4565,9.5627,479.9040
12.0000,15013,7.3660,8.6639,9.0388,9.3749,9.5857,480.4160
12.2500,15024,7.3604,8.6602,9.0647,9.3882,9.5146,480.7680
12.5000,14974,7.4172,8.6929,9.1166,9.4727,9.6056,479.1680
12.7500,14957,7.3901,8.6867,9.1262,9.3366,9.5142,478.6240
13.0000,14897,7.4508,8.7842,9.1281,9.4947,9.6563,476.7040
13.2500,15075,7.3479,8.6665,8.9868,9.2496,9.4664,482.4000
13.5000,14910,7.4561,8.7959,9.1065,9.2761,9.4150,477.1200
13.7500,15059,7.3376,8.6274,8.9999,9.1444,9.2457,481.8880
14.0000,14989,7.4088,8.7166,9.1309,9.4571,9.6293,479.6480
14.2500,14855,7.4791,8.8334,9.1845,9.4419,9.5783,475.3600
14.5000,14962,7.4134,8.7482,9.1127,9.3057,9.4784,478.7840
14.7500,15063,7.3243,8.5671,9.0417,9.3174,9.4297,482.0160
15.0000,14882,7.4573,8.7805,9.1226,9.3033,9.4735,476.2240
15.2500,14933,7.4413,8.7588,9.1675,9.4120,9.5374,477.8560
15.5000,14934,7.4065,8.7001,9.0977,9.3439,9.5375,477.8880
15.7500,14906,7.4768,8.8247,9.1778,9.4178,9.5353,476.9920
16.0000,14955,7.3927,8.6787,9.0776,9.2681,9.5029,478.5600
16.2500,14804,7.5278,8.8836,9.1930,9.5495,9.7735,473.7280
16.5000,15069,7.3281,8.6108,9.0154,9.1731,9.2888,482.2080
16.7500,14849,7.4784,8.8257,9.2189,9.4037,9.5407,475.1680
17.0000,15033,7.3736,8.6845,9.0657,9.3618,9.4964,481.0560
17.2500,14942,7.4319,8.7762,9.1252,9.2497,9.3337,478.1440
17.5000,14974,7.3860,8.6859,9.0992,9.3176,9.4400,479.1680
17.7500,14956,7.4115,8.7271,9.0602,9.2943,9.5196,478.5920
18.0000,14968,7.3941,8.6964,9.0951,9.3057,9.4343,478.9760
18.2500,14879,7.4767,8.8122,9.1806,9.5231,9.6918,476.1280
18.5000,15044,7.3348,8.5853,9.0727,9.3267,9.4392,481.4080
18.7500,14936,7.4349,8.7973,9.1196,9.3618,9.4872,477.9520
19.0000,14929,7.4380,8.7925,9.0970,9.3133,9.4308,477.7280
19.2500,14800,7.5176,8.8774,9.2986,9.4983,9.8004,473.6000
19.5000,15034,7.3808,8.7075,9.0436,9.1968,9.2747,481.0880
19.7500,14904,7.4448,8.8039,9.1331,9.3731,9.5153,476.9280
