time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00481,0.00288,1.00000
1.25000,0.79929,0.79055,1.00000
1.50000,0.95870,0.87534,1.00000
1.75000,0.96054,0.87378,1.00000
2.00000,0.95685,0.87399,1.00000
2.25000,0.95882,0.87637,1.00000
2.50000,0.95780,0.87500,1.00000
2.75000,0.95790,0.87544,1.00000
3.00000,0.96031,0.87414,1.00000
3.25000,0.96471,0.87446,1.00000
3.50000,0.96269,0.87190,1.00000
3.75000,0.95922,0.87643,1.00000
4.00000,0.95672,0.87297,1.00000
4.25000,0.96172,0.87540,1.00000
4.50000,0.95421,0.87812,1.00000
4.75000,0.96040,0.87241,1.00000
5.00000,0.95878,0.87450,1.00000
5.25000,0.96202,0.87314,1.00000
5.50000,0.96300,0.87437,1.00000
5.75000,0.96120,0.87370,1.00000
6.00000,0.96243,0.87511,1.00000
6.25000,0.96400,0.87319,1.00000
6.50000,0.96211,0.87386,1.00000
6.75000,0.96524,0.87219,1.00000
7.00000,0.95705,0.87389,1.00000
7.25000,0.96230,0.87397,1.00000
7.50000,0.95679,0.87343,1.00000
7.75000,0.96119,0.87410,1.00000
8.00000,0.95129,0.87735,1.00000
8.25000,0.96177,0.87201,1.00000
8.50000,0.96131,0.87400,1.00000
8.75000,0.96269,0.87320,1.00000
9.00000,0.95831,0.87583,1.00000
9.25000,0.96032,0.87449,1.00000
9.50000,0.96236,0.87685,1.00000
9.75000,0.95842,0.87430,1.00000
10.00000,0.96016,0.87669,1.00000
10.25000,0.95650,0.87382,1.00000
10.50000,0.95813,0.87607,1.00000
10.75000,0.96018,0.87373,1.00000
11.00000,0.95695,0.87269,1.00000
11.25000,0.95972,0.87468,1.00000
11.50000,0.95990,0.87375,1.00000
11.75000,0.95625,0.87625,1.00000
12.00000,0.96039,0.87348,1.00000
12.25000,0.95819,0.87788,1.00000
12.50000,0.95954,0.87414,1.00000
12.75000,0.96053,0.87385,1.00000
13.00000,0.96142,0.87472,1.00000
13.25000,0.96214,0.87085,1.00000
13.50000,0.95918,0.87618,1.00000
13.75000,0.95982,0.87639,1.00000
14.00000,0.95769,0.87413,1.00000
14.25000,0.95906,0.87461,1.00000
14.50000,0.95553,0.87351,1.00000
14.75000,0.95056,0.87795,1.00000
15.00000,0.95744,0.87584,1.00000
15.25000,0.95926,0.87374,1.00000
15.50000,0.96592,0.87138,1.00000
15.75000,0.96139,0.87454,1.00000
16.00000,0.96405,0.87233,1.00000
16.25000,0.96230,0.87462,1.00000
16.50000,0.95687,0.87665,1.00000
16.75000,0.96234,0.87493,1.00000
17.00000,0.96023,0.87535,1.00000
17.25000,0.95333,0.87715,1.00000
17.50000,0.96026,0.87680,1.00000
17.75000,0.95901,0.87461,1.00000
18.00000,0.96446,0.87298,1.00000
18.25000,0.96070,0.87476,1.00000
18.50000,0.95803,0.87330,1.00000
18.75000,0.96089,0.87373,1.00000
19.00000,0.95711,0.87611,1.00000
19.25000,0.96109,0.87258,1.00000
19.50000,0.95425,0.87470,1.00000
19.75000,0.96413,0.87306,1.00000
20.00000,0.95301,0.87766,1.00000
20.25000,0.96251,0.87380,1.00000
20.50000,0.96184,0.87313,1.00000
20.75000,0.96185,0.87203,1.00000
21.00000,0.96400,0.87211,1.00000
21.25000,0.96062,0.87328,1.00000
21.50000,0.96042,0.87448,1.00000
21.75000,0.96021,0.87158,1.00000
22.00000,0.96179,0.87262,1.00000
22.25000,0.96217,0.87180,1.00000
22.50000,0.96166,0.87329,1.00000
22.75000,0.96175,0.87220,1.00000
23.00000,0.96284,0.87580,1.00000
23.25000,0.95856,0.87556,1.00000
23.50000,0.96324,0.87364,1.00000
23.75000,0.95982,0.87294,1.00000
24.00000,0.95786,0.87371,1.00000
24.25000,0.95943,0.87376,1.00000
24.50000,0.96455,0.87168,1.00000
24.75000,0.95764,0.87475,1.00000
