time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
21.2500,14821,7.5077,8.8546,9.1827,9.4272,9.6139,474.2720
21.5000,15024,7.3780,8.6380,9.0869,9.4558,9.5466,480.7680
21.7500,14939,7.4297,8.7729,9.0777,9.3081,9.4369,478.0480
22.0000,14905,7.4585,8.7757,9.1509,9.4432,9.8034,476.9600
22.2500,15029,7.3630,8.6713,9.0392,9.2954,9.4650,480.9280
22.5000,14939,7.4123,8.7439,9.1074,9.2213,9.3023,478.0480
22.7500,15006,7.3985,8.7102,9.0949,9.3631,9.5814,480.1920
23.0000,14946,7.4307,8.7400,9.1308,9.3590,9.5395,478.2720
23.2500,15011,7.3669,8.6506,9.0986,9.4379,9.5573,480.3520
23.5000,15013,7.3949,8.6837,9.0345,9.2551,9.4666,480.4160
23.7500,15062,7.3063,8.4980,9.0030,9.3388,9.5095,481.9840
24.0000,14897,7.4656,8.7922,9.1155,9.2633,9.4168,476.7040
24.2500,15114,7.3012,8.5673,8.9636,9.2628,9.3988,483.6480
24.5000,15053,7.3528,8.6313,9.0639,9.2509,9.3859,481.6960
24.7500,15016,7.3868,8.6596,9.0999,9.4136,9.5904,480.5120
