time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,5583,5.7664,0.3724,18.0336,22.7940,23.1724,205.9840
1.5000,5447,13.2446,0.3805,33.2719,33.7889,34.1603,202.1760
1.7500,5599,14.3946,0.3744,33.2749,33.8086,34.2180,207.5200
2.0000,5725,13.6219,0.3714,32.9692,33.6249,34.1236,212.8000
2.2500,5846,11.6408,0.3594,28.9211,30.3992,30.7593,217.6320
2.5000,5912,9.3792,0.3612,26.1350,27.1047,27.4813,220.2560
2.7500,5878,5.3909,0.3618,15.2191,17.0350,18.4738,219.3280
3.0000,5850,3.3806,0.3638,9.1795,10.1039,10.2923,217.6000
3.2500,5828,1.8853,0.3644,4.4865,6.1367,6.5046,216.8320
3.5000,5821,1.2591,0.3584,3.0545,3.8896,4.2746,216.4800
3.7500,5816,1.2902,0.3551,3.2634,4.3805,4.7515,216.1920
4.0000,5817,1.4484,0.3598,3.6223,4.8445,5.3113,216.1600
4.2500,5801,1.2992,0.3621,3.4502,3.9949,4.2030,215.6480
4.5000,5818,1.6736,0.3588,4.2140,4.6195,4.9346,216.2880
4.7500,5807,2.1315,0.3644,5.7841,7.0259,7.6577,215.8720
5.0000,5828,1.3202,0.3541,3.6145,4.1188,4.4400,216.7680
5.2500,5801,1.4972,0.3594,3.7456,4.4682,5.0703,215.6160
5.5000,5828,1.5080,0.3548,3.7306,4.5913,4.9293,216.5440
5.7500,5800,1.3398,0.3568,3.4704,4.0669,4.3003,215.6160
6.0000,5815,2.0502,0.3668,5.2024,6.0157,6.4106,216.1600
6.2500,5819,1.3881,0.3598,3.6085,4.7837,5.1268,216.2880
6.5000,5813,1.6698,0.3564,4.4113,4.9720,5.2791,216.0960
6.7500,5804,1.3872,0.3618,3.4153,3.7855,4.1367,215.7760
7.0000,5818,1.7637,0.3608,4.6724,5.5463,5.9973,216.1920
7.2500,5835,1.1695,0.3591,2.8026,3.8289,4.2768,217.0240
7.5000,5809,1.2669,0.3554,3.4463,3.9193,4.2035,215.8400
7.7500,5799,1.1553,0.3591,2.8996,3.6265,3.9309,215.6480
8.0000,5822,1.3442,0.3628,3.5132,4.0489,4.2030,216.3520
8.2500,5813,1.6815,0.3614,4.4695,5.2260,5.6431,216.0640
8.5000,5821,1.6622,0.3594,4.2678,5.3973,5.7627,216.4160
8.7500,5815,1.3882,0.3624,3.3938,3.9495,4.1379,216.2240
9.0000,5800,1.5527,0.3624,3.9099,4.6146,4.9283,215.4560
9.2500,5821,1.4058,0.3578,3.6491,4.1532,4.6329,216.5440
9.5000,5808,1.5924,0.3609,3.9363,4.5873,4.9226,215.7760
9.7500,5817,1.3541,0.3564,3.5222,4.5902,5.2719,216.2880
10.0000,5827,1.6143,0.3581,4.2963,4.9088,5.3236,216.6400
10.2500,5804,1.2212,0.3539,2.9723,3.9353,4.2274,215.8400
10.5000,5795,1.5029,0.3604,3.9072,4.5978,4.9380,215.2320
