time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00487,0.00287,1.00000
1.25000,0.46439,0.47022,1.00000
1.50000,0.58073,0.50946,1.00000
1.75000,0.57168,0.50941,1.00000
2.00000,0.58207,0.50645,1.00000
2.25000,0.58080,0.50943,1.00000
2.50000,0.57729,0.50802,1.00000
2.75000,0.58305,0.50613,1.00000
3.00000,0.57963,0.50526,1.00000
3.25000,0.57534,0.50855,1.00000
3.50000,0.57404,0.51217,1.00000
3.75000,0.57222,0.51223,1.00000
4.00000,0.57936,0.51015,1.00000
4.25000,0.58447,0.50399,1.00000
4.50000,0.58328,0.50589,1.00000
4.75000,0.57927,0.50627,1.00000
5.00000,0.58478,0.50820,1.00000
5.25000,0.57484,0.51071,1.00000
5.50000,0.57602,0.51033,1.00000
5.75000,0.57477,0.50956,1.00000
6.00000,0.57814,0.50974,1.00000
6.25000,0.58000,0.50830,1.00000
6.50000,0.58034,0.50808,1.00000
6.75000,0.58342,0.50635,1.00000
7.00000,0.57554,0.50896,1.00000
7.25000,0.58566,0.49682,1.00000
7.50000,0.58862,0.50011,1.00000
7.75000,0.57646,0.50873,1.00000
8.00000,0.58308,0.50606,1.00000
8.25000,0.58228,0.50232,1.00000
8.50000,0.57791,0.50839,1.00000
8.75000,0.57275,0.50786,1.00000
9.00000,0.57744,0.50771,1.00000
9.25000,0.58032,0.50917,1.00000
9.50000,0.57630,0.51069,1.00000
9.75000,0.57607,0.50947,1.00000
10.00000,0.57509,0.50504,1.00000
10.25000,0.57630,0.50823,1.00000
10.50000,0.57347,0.51248,1.00000
10.75000,0.57914,0.50260,1.00000
11.00000,0.57779,0.50994,1.00000
11.25000,0.57501,0.51103,1.00000
11.50000,0.57922,0.51238,1.00000
11.75000,0.58268,0.50214,1.00000
12.00000,0.57982,0.50820,1.00000
12.25000,0.58478,0.50385,1.00000
12.50000,0.58092,0.50738,1.00000
12.75000,0.58281,0.50517,1.00000
13.00000,0.57462,0.51103,1.00000
13.25000,0.57889,0.50525,1.00000
13.50000,0.58320,0.50677,1.00000
13.75000,0.57383,0.51064,1.00000
14.00000,0.57955,0.50831,1.00000
14.25000,0.57926,0.50602,1.00000
14.50000,0.57503,0.51159,1.00000
14.75000,0.58500,0.50430,1.00000
15.00000,0.57712,0.50853,1.00000
15.25000,0.58536,0.50242,1.00000
15.50000,0.57784,0.50451,1.00000
15.75000,0.57447,0.51221,1.00000
16.00000,0.57040,0.51093,1.00000
16.25000,0.57080,0.51222,1.00000
16.50000,0.58163,0.50723,1.00000
16.75000,0.57989,0.50867,1.00000
17.00000,0.57891,0.50696,1.00000
17.25000,0.58551,0.50640,1.00000
17.50000,0.58036,0.50750,1.00000
17.75000,0.57735,0.50771,1.00000
18.00000,0.57417,0.50665,1.00000
18.25000,0.58019,0.50719,1.00000
18.50000,0.57320,0.50898,1.00000
18.75000,0.57770,0.51193,1.00000
19.00000,0.57510,0.50902,1.00000
19.25000,0.57710,0.50929,1.00000
19.50000,0.56947,0.51194,1.00000
19.75000,0.57748,0.50769,1.00000
20.00000,0.58309,0.50540,1.00000
20.25000,0.58061,0.50635,1.00000
20.50000,0.58357,0.50621,1.00000
20.75000,0.58103,0.50573,1.00000
21.00000,0.57321,0.51120,1.00000
21.25000,0.57314,0.50880,1.00000
21.50000,0.57541,0.50672,1.00000
21.75000,0.57405,0.51042,1.00000
22.00000,0.57878,0.50724,1.00000
22.25000,0.58013,0.50684,1.00000
22.50000,0.57443,0.51009,1.00000
22.75000,0.57695,0.50968,1.00000
23.00000,0.58685,0.50495,1.00000
23.25000,0.57657,0.50981,1.00000
23.50000,0.56964,0.50998,1.00000
23.75000,0.58052,0.50972,1.00000
24.00000,0.57636,0.50552,1.00000
24.25000,0.58393,0.50307,1.00000
24.50000,0.57560,0.51014,1.00000
24.75000,0.57929,0.50699,1.00000
