time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00472,0.00277,1.00000
1.25000,0.58590,0.41491,1.00000
1.50000,0.65932,0.55726,1.00000
1.75000,0.65732,0.55594,1.00000
2.00000,0.65575,0.55395,1.00000
2.25000,0.66214,0.55418,1.00000
2.50000,0.65394,0.55148,1.00000
2.75000,0.65776,0.55584,1.00000
3.00000,0.66065,0.55596,1.00000
3.25000,0.65677,0.55821,1.00000
3.50000,0.65495,0.55441,1.00000
3.75000,0.65897,0.55325,1.00000
4.00000,0.65762,0.55156,1.00000
4.25000,0.65540,0.55385,1.00000
4.50000,0.65429,0.55242,1.00000
4.75000,0.65535,0.55340,1.00000
5.00000,0.65802,0.55485,1.00000
5.25000,0.66479,0.55289,1.00000
5.50000,0.65805,0.55380,1.00000
5.75000,0.65020,0.56044,1.00000
6.00000,0.65857,0.55477,1.00000
6.25000,0.65703,0.55668,1.00000
6.50000,0.65304,0.55517,1.00000
6.75000,0.66038,0.55341,1.00000
7.00000,0.66156,0.55040,1.00000
7.25000,0.65515,0.55693,1.00000
7.50000,0.65436,0.55364,1.00000
7.75000,0.66096,0.55497,1.00000
8.00000,0.65463,0.55513,1.00000
8.25000,0.65543,0.55178,1.00000
8.50000,0.65914,0.55259,1.00000
8.75000,0.65116,0.55811,1.00000
9.00000,0.66065,0.55458,1.00000
9.25000,0.65624,0.55437,1.00000
9.50000,0.65429,0.55819,1.00000
9.75000,0.66021,0.55587,1.00000
10.00000,0.65521,0.55720,1.00000
10.25000,0.65784,0.55724,1.00000
10.50000,0.66190,0.55847,1.00000
10.75000,0.65779,0.55418,1.00000
11.00000,0.65654,0.55477,1.00000
11.25000,0.65269,0.55409,1.00000
11.50000,0.65607,0.55119,1.00000
11.75000,0.65527,0.55574,1.00000
12.00000,0.65595,0.55367,1.00000
12.25000,0.66054,0.54959,1.00000
12.50000,0.66271,0.54948,1.00000
12.75000,0.65799,0.55461,1.00000
13.00000,0.65732,0.55717,1.00000
13.25000,0.65462,0.55662,1.00000
13.50000,0.65493,0.55802,1.00000
13.75000,0.65149,0.55771,1.00000
14.00000,0.65780,0.55570,1.00000
14.25000,0.65950,0.55449,1.00000
14.50000,0.66410,0.54940,1.00000
14.75000,0.65864,0.55691,1.00000
15.00000,0.66400,0.55076,1.00000
15.25000,0.65974,0.54985,1.00000
15.50000,0.65699,0.55361,1.00000
15.75000,0.65772,0.55397,1.00000
16.00000,0.65456,0.55326,1.00000
16.25000,0.65893,0.55399,1.00000
16.50000,0.65348,0.55475,1.00000
16.75000,0.65719,0.55247,1.00000
17.00000,0.65457,0.55830,1.00000
17.25000,0.65375,0.55935,1.00000
17.50000,0.66410,0.54983,1.00000
17.75000,0.65928,0.55517,1.00000
18.00000,0.66317,0.55310,1.00000
18.25000,0.65856,0.54928,1.00000
18.50000,0.66047,0.54837,1.00000
18.75000,0.65496,0.55101,1.00000
19.00000,0.66294,0.55253,1.00000
19.25000,0.65955,0.55443,1.00000
19.50000,0.65983,0.55134,1.00000
19.75000,0.66233,0.55155,1.00000
20.00000,0.65983,0.55240,1.00000
20.25000,0.65042,0.55600,1.00000
20.50000,0.65929,0.55253,1.00000
20.75000,0.65668,0.54783,1.00000
21.00000,0.65785,0.55571,1.00000
21.25000,0.66388,0.54751,1.00000
21.50000,0.65798,0.55840,1.00000
21.75000,0.65844,0.55275,1.00000
22.00000,0.65912,0.54940,1.00000
22.25000,0.66048,0.55441,1.00000
22.50000,0.65237,0.55812,1.00000
22.75000,0.66366,0.55292,1.00000
23.00000,0.66021,0.55663,1.00000
23.25000,0.65086,0.55426,1.00000
23.50000,0.65376,0.55173,1.00000
23.75000,0.65421,0.55868,1.00000
24.00000,0.65251,0.55523,1.00000
24.25000,0.65878,0.55459,1.00000
24.50000,0.65875,0.55482,1.00000
24.75000,0.65329,0.55382,1.00000
