time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,2499,0.1830,0.1750,0.2574,0.3206,0.4486,79.9680
1.5000,2500,0.1855,0.1784,0.2634,0.3336,0.4356,80.0000
1.7500,2499,0.1870,0.1780,0.2676,0.3216,0.3696,79.9680
2.0000,2499,0.1861,0.1764,0.2670,0.3394,0.4636,79.9680
2.2500,2502,0.1865,0.1770,0.2650,0.3316,0.4426,80.0640
2.5000,2500,0.1854,0.1780,0.2610,0.3180,0.3606,80.0000
2.7500,2500,0.1832,0.1750,0.2606,0.3190,0.4064,80.0000
3.0000,2500,0.1851,0.1764,0.2664,0.3236,0.4236,80.0000
3.2500,2500,0.1853,0.1754,0.2664,0.3256,0.4666,80.0000
3.5000,2499,0.1857,0.1760,0.2624,0.3256,0.4326,79.9680
3.7500,2500,0.1898,0.1820,0.2694,0.3326,0.4066,80.0000
4.0000,2501,0.1838,0.1760,0.2606,0.3200,0.3786,80.0320
4.2500,2500,0.1849,0.1780,0.2620,0.3236,0.3886,80.0000
4.5000,2500,0.1879,0.1790,0.2700,0.3324,0.4056,80.0000
4.7500,2500,0.1854,0.1770,0.2640,0.3280,0.3916,80.0000
5.0000,2499,0.1845,0.1764,0.2620,0.3230,0.3846,79.9680
5.2500,2501,0.1863,0.1784,0.2626,0.3206,0.4756,80.0320
5.5000,2500,0.1839,0.1760,0.2616,0.3196,0.4024,80.0000
5.7500,2500,0.1880,0.1790,0.2674,0.3286,0.4246,80.0000
6.0000,2500,0.1880,0.1790,0.2664,0.3240,0.4074,80.0000
6.2500,2498,0.1874,0.1780,0.2674,0.3230,0.3886,79.9360
6.5000,2502,0.1868,0.1784,0.2654,0.3264,0.3844,80.0640
6.7500,2499,0.1878,0.1790,0.2666,0.3250,0.3796,79.9680
7.0000,2500,0.1863,0.1780,0.2650,0.3196,0.3854,80.0000
7.2500,2501,0.1876,0.1780,0.2680,0.3336,0.3876,80.0320
7.5000,2500,0.1872,0.1780,0.2704,0.3286,0.3906,80.0000
7.7500,2500,0.1850,0.1764,0.2646,0.3266,0.4174,80.0000
8.0000,2499,0.1852,0.1780,0.2654,0.3176,0.3656,79.9680
8.2500,2501,0.1867,0.1780,0.2654,0.3206,0.3846,80.0320
8.5000,2499,0.1850,0.1764,0.2634,0.3270,0.4276,79.9680
8.7500,2502,0.1875,0.1790,0.2664,0.3286,0.4166,80.0640
9.0000,2498,0.1859,0.1774,0.2624,0.3360,0.4206,79.9360
9.2500,2501,0.1885,0.1794,0.2696,0.3326,0.3846,80.0320
9.5000,2499,0.1861,0.1770,0.2664,0.3264,0.4036,79.9680
9.7500,2501,0.1830,0.1760,0.2586,0.3176,0.3876,80.0320
10.0000,2499,0.1852,0.1754,0.2630,0.3206,0.4266,79.9680
10.2500,2502,0.1875,0.1790,0.2666,0.3256,0.4426,80.0640
10.5000,2499,0.1858,0.1760,0.2650,0.3220,0.4786,79.9680
10.7500,2500,0.1855,0.1774,0.2616,0.3220,0.4116,80.0000
11.0000,2500,0.1872,0.1790,0.2650,0.3244,0.4156,80.0000
11.2500,2500,0.1851,0.1760,0.2654,0.3226,0.3886,80.0000
11.5000,2499,0.1878,0.1780,0.2696,0.3406,0.4246,79.9680
11.7500,2501,0.1879,0.1790,0.2684,0.3346,0.4144,80.0320
12.0000,2500,0.1863,0.1774,0.2660,0.3286,0.4426,80.0000
12.2500,2499,0.1861,0.1780,0.2664,0.3316,0.3916,79.9680
12.5000,2500,0.1853,0.1764,0.2634,0.3336,0.4336,80.0000
12.7500,2499,0.1868,0.1780,0.2634,0.3260,0.4334,79.9680
13.0000,2501,0.1874,0.1780,0.2684,0.3346,0.4496,80.0320
13.2500,2501,0.1874,0.1800,0.2664,0.3216,0.3664,80.0320
13.5000,2500,0.1873,0.1784,0.2636,0.3260,0.4226,80.0000
13.7500,2498,0.1877,0.1780,0.2676,0.3280,0.3706,79.9360
14.0000,2502,0.1850,0.1764,0.2634,0.3246,0.4244,80.0640
14.2500,2500,0.1854,0.1770,0.2616,0.3240,0.4026,80.0000
14.5000,2500,0.1876,0.1790,0.2654,0.3246,0.3606,80.0000
14.7500,2500,0.1885,0.1784,0.2686,0.3366,0.4646,80.0000
15.0000,2499,0.1859,0.1770,0.2660,0.3240,0.3606,79.9680
15.2500,2500,0.1878,0.1790,0.2650,0.3276,0.4416,80.0000
15.5000,2501,0.1869,0.1780,0.2650,0.3240,0.4146,80.0320
15.7500,2498,0.1879,0.1790,0.2666,0.3216,0.4466,79.9360
16.0000,2502,0.1874,0.1784,0.2664,0.3336,0.4356,80.0640
16.2500,2500,0.1862,0.1780,0.2620,0.3200,0.3984,80.0000
16.5000,2499,0.1851,0.1760,0.2616,0.3200,0.3706,79.9680
16.7500,2500,0.1863,0.1774,0.2650,0.3156,0.4036,80.0000
17.0000,2501,0.1841,0.1760,0.2624,0.3180,0.3834,80.0320
17.2500,2500,0.1861,0.1780,0.2640,0.3196,0.3886,80.0000
17.5000,2500,0.1868,0.1780,0.2660,0.3280,0.3784,80.0000
17.7500,2500,0.1843,0.1764,0.2640,0.3240,0.4126,80.0000
18.0000,2500,0.1854,0.1780,0.2606,0.3296,0.4546,80.0000
18.2500,2500,0.1853,0.1780,0.2626,0.3256,0.3696,80.0000
18.5000,2499,0.1845,0.1764,0.2616,0.3224,0.3736,79.9680
18.7500,2501,0.1884,0.1790,0.2700,0.3386,0.4066,80.0320
19.0000,2500,0.1844,0.1764,0.2594,0.3196,0.3806,80.0000
19.2500,2500,0.1863,0.1780,0.2684,0.3320,0.3796,80.0000
19.5000,2500,0.1867,0.1774,0.2660,0.3246,0.4646,80.0000
19.7500,2500,0.1859,0.1780,0.2620,0.3296,0.4494,80.0000
20.0000,2499,0.1870,0.1780,0.2630,0.3336,0.4486,79.9680
20.2500,2501,0.1858,0.1774,0.2616,0.3286,0.3986,80.0320
20.5000,2501,0.1880,0.1790,0.2666,0.3286,0.4266,80.0320
20.7500,2499,0.1844,0.1750,0.2616,0.3216,0.4466,79.9680
21.0000,2500,0.1878,0.1780,0.2694,0.3286,0.3776,80.0000
21.2500,2500,0.1858,0.1780,0.2616,0.3296,0.4516,80.0000
21.5000,2499,0.1903,0.1810,0.2684,0.3304,0.3926,79.9680
21.7500,2500,0.1841,0.1764,0.2616,0.3196,0.3896,80.0000
22.0000,2500,0.1877,0.1780,0.2676,0.3280,0.3746,80.0000
22.2500,2500,0.1855,0.1770,0.2656,0.3246,0.4026,80.0000
22.5000,2500,0.1869,0.1774,0.2660,0.3236,0.3924,80.0000
22.7500,2500,0.1839,0.1764,0.2610,0.3196,0.4456,80.0000
23.0000,2500,0.1873,0.1780,0.2654,0.3256,0.3836,80.0000
23.2500,2500,0.1878,0.1780,0.2664,0.3246,0.3876,80.0000
23.5000,2501,0.1883,0.1790,0.2676,0.3256,0.4936,80.0320
23.7500,2498,0.1882,0.1790,0.2666,0.3206,0.3646,79.9360
24.0000,2502,0.1860,0.1780,0.2634,0.3280,0.4086,80.0640
24.2500,2500,0.1842,0.1760,0.2616,0.3190,0.4076,80.0000
24.5000,2500,0.1875,0.1780,0.2696,0.3336,0.4366,80.0000
24.7500,2500,0.1882,0.1800,0.2660,0.3244,0.3994,80.0000
