time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00472,0.00277,0.53917
1.25000,0.86421,0.44939,0.57479
1.50000,0.97238,0.60508,0.58728
1.75000,0.97053,0.61168,0.59512
2.00000,0.97175,0.61414,0.60041
2.25000,0.97220,0.61361,0.60420
2.50000,0.97180,0.61198,0.60702
2.75000,0.97220,0.62185,0.60788
3.00000,0.97038,0.61834,0.60876
3.25000,0.96421,0.61954,0.60877
3.50000,0.95973,0.61514,0.60896
3.75000,0.94775,0.61929,0.60771
4.00000,0.96134,0.61345,0.60854
4.25000,0.96029,0.61475,0.60888
4.50000,0.96847,0.61825,0.60933
4.75000,0.96539,0.61285,0.61004
5.00000,0.96228,0.61313,0.61027
5.25000,0.95179,0.61748,0.60914
5.50000,0.97021,0.61155,0.61041
5.75000,0.96248,0.61795,0.60999
6.00000,0.95618,0.61924,0.60907
6.25000,0.96124,0.61242,0.60960
6.50000,0.95831,0.61446,0.60951
6.75000,0.96673,0.61662,0.60983
7.00000,0.95783,0.61431,0.60966
7.25000,0.95412,0.61539,0.60913
7.50000,0.95605,0.61734,0.60868
7.75000,0.96965,0.61168,0.61003
8.00000,0.96458,0.61410,0.61032
8.25000,0.95536,0.61663,0.60955
8.50000,0.95250,0.61696,0.60875
8.75000,0.95584,0.61778,0.60835
9.00000,0.95270,0.61687,0.60794
9.25000,0.95806,0.61928,0.60778
9.50000,0.96188,0.61342,0.60862
9.75000,0.95590,0.61790,0.60825
10.00000,0.96267,0.61929,0.60834
10.25000,0.96101,0.61924,0.60828
10.50000,0.96151,0.61579,0.60867
10.75000,0.95599,0.61831,0.60824
11.00000,0.95464,0.61852,0.60782
11.25000,0.95945,0.61441,0.60836
11.50000,0.96549,0.61418,0.60921
11.75000,0.96990,0.61402,0.61015
12.00000,0.95642,0.61942,0.60918
12.25000,0.95203,0.61521,0.60866
12.50000,0.96135,0.61822,0.60865
12.75000,0.96569,0.61578,0.60924
13.00000,0.96131,0.61230,0.60974
13.25000,0.96299,0.61142,0.61031
13.50000,0.95495,0.61292,0.60994
13.75000,0.95831,0.62028,0.60908
14.00000,0.96093,0.61598,0.60917
14.25000,0.96079,0.61643,0.60917
14.50000,0.96006,0.61374,0.60943
14.75000,0.95932,0.61561,0.60933
15.00000,0.96254,0.61137,0.61000
15.25000,0.96037,0.61422,0.60998
15.50000,0.96266,0.61817,0.60967
15.75000,0.95482,0.61508,0.60923
16.00000,0.95407,0.61713,0.60863
16.25000,0.95524,0.61537,0.60850
16.50000,0.95876,0.61715,0.60847
16.75000,0.96245,0.61597,0.60885
17.00000,0.95838,0.61358,0.60910
17.25000,0.96595,0.61185,0.61003
17.50000,0.96089,0.61922,0.60946
17.75000,0.95418,0.61352,0.60922
18.00000,0.94941,0.61647,0.60834
18.25000,0.96447,0.61745,0.60875
18.50000,0.96162,0.61184,0.60947
18.75000,0.95903,0.61603,0.60929
19.00000,0.96592,0.61711,0.60955
19.25000,0.95115,0.61832,0.60850
19.50000,0.95795,0.62025,0.60805
19.75000,0.96158,0.61355,0.60877
20.00000,0.95897,0.61713,0.60868
20.25000,0.96548,0.61398,0.60945
20.50000,0.95392,0.61641,0.60886
20.75000,0.95043,0.61797,0.60800
21.00000,0.95965,0.61281,0.60868
21.25000,0.96243,0.61509,0.60910
21.50000,0.96514,0.61630,0.60946
21.75000,0.95581,0.61135,0.60959
22.00000,0.95552,0.61735,0.60896
22.25000,0.96157,0.61701,0.60902
22.50000,0.96422,0.61280,0.60974
22.75000,0.95694,0.61734,0.60917
23.00000,0.96362,0.61233,0.60986
23.25000,0.95319,0.61641,0.60908
23.50000,0.94963,0.61805,0.60809
23.75000,0.95237,0.61761,0.60764
24.00000,0.95998,0.61860,0.60779
24.25000,0.96885,0.60723,0.60987
24.50000,0.96432,0.61981,0.60953
24.75000,0.95311,0.62018,0.60841
