time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,12453,1.1632,0.9907,1.9672,2.6240,2.9890,398.4960
1.5000,12484,1.1593,0.9780,1.9670,2.5550,2.9170,399.4880
1.7500,12514,1.2485,1.1020,2.0950,2.7270,3.5570,400.4480
2.0000,12484,1.2152,1.0318,2.1072,2.8318,3.2060,399.4880
2.2500,12530,1.2175,1.0490,2.0560,2.6520,3.1370,400.9600
2.5000,12504,1.2796,1.1230,2.1480,2.9040,3.7870,400.1280
2.7500,12453,1.1479,0.9850,1.9270,2.6680,3.6430,398.4960
3.0000,12511,1.2625,1.1000,2.1593,2.7870,3.3450,400.3520
3.2500,12492,1.2484,1.0999,2.0770,2.7384,3.2720,399.7440
3.5000,12539,1.1862,1.0220,2.0010,2.5800,3.0720,401.2480
3.7500,12495,1.1814,0.9982,2.0370,2.6690,3.1290,399.8400
4.0000,12464,1.1436,0.9590,1.9534,2.8250,3.7050,398.8480
4.2500,12539,1.2024,1.0360,2.0236,2.6820,3.2150,401.2480
4.5000,12501,1.3019,1.1610,2.1600,2.7680,3.3500,400.0320
4.7500,12391,1.1747,1.0150,1.9710,2.6710,3.2710,396.5120
5.0000,12587,1.2480,1.0950,2.1160,2.7440,3.1240,402.7840
5.2500,12524,1.1745,1.0153,1.9710,2.5720,2.9880,400.7680
5.5000,12463,1.1922,1.0250,2.0090,2.7130,3.3560,398.8160
5.7500,12527,1.2218,1.0660,2.0440,2.6316,3.1390,400.8640
6.0000,12513,1.2134,1.0440,2.0630,2.7070,3.2790,400.4160
6.2500,12462,1.1767,1.0280,1.9560,2.5430,3.1380,398.7840
6.5000,12533,1.2587,1.0920,2.1453,2.8028,3.4140,401.0560
6.7500,12441,1.1930,1.0310,2.0120,2.6300,2.9950,398.1120
7.0000,12555,1.2155,1.0660,2.0360,2.5940,3.0660,401.7600
7.2500,12461,1.1134,0.9405,1.8719,2.5490,3.0580,398.7520
7.5000,12526,1.2039,1.0300,2.0576,2.7040,3.1220,400.8320
7.7500,12513,1.1667,1.0080,1.9510,2.5510,3.2170,400.4160
8.0000,12512,1.1967,1.0320,2.0083,2.7120,3.2010,400.3840
8.2500,12479,1.1663,1.0180,1.9340,2.5680,3.2180,399.3280
8.5000,12442,1.2839,1.1160,2.1950,2.8960,3.5040,398.1440
8.7500,12571,1.1758,0.9711,2.0580,2.6940,3.1350,402.2720
9.0000,12465,1.1427,0.9540,1.9370,2.6380,3.0570,398.8800
9.2500,12526,1.1932,1.0030,2.0660,2.8200,3.7040,400.8320
9.5000,12432,1.2326,1.0962,2.0278,2.6270,3.2050,397.8240
9.7500,12543,1.2126,1.0510,2.0480,2.6500,3.2140,401.3760
10.0000,12537,1.2179,1.0360,2.0586,2.8250,3.3580,401.1840
10.2500,12505,1.1461,0.9600,1.9312,2.6839,3.3640,400.1600
10.5000,12493,1.1861,1.0092,2.0176,2.6046,2.9220,399.7760
10.7500,12389,1.1597,0.9990,1.9390,2.5652,2.9040,396.4480
11.0000,12570,1.2873,1.1280,2.1703,3.0380,3.7120,402.2400
11.2500,12499,1.1961,1.0213,2.0130,2.8160,3.3460,399.9680
11.5000,12486,1.1652,0.9980,1.9544,2.6480,3.5640,399.5520
11.7500,12566,1.2068,1.0368,2.0610,2.7250,3.1360,402.1120
12.0000,12484,1.1221,0.9508,1.8760,2.5560,3.1370,399.4880
12.2500,12508,1.1865,1.0150,2.0012,2.7330,3.4980,400.2560
12.5000,12479,1.2258,1.0810,2.0572,2.6100,2.9300,399.3280
12.7500,12519,1.1877,1.0081,2.0340,2.6950,3.0700,400.6080
13.0000,12503,1.1602,0.9820,1.9520,2.6672,3.2820,400.0960
13.2500,12425,1.2562,1.1000,2.1000,2.8040,3.6510,397.6000
13.5000,12556,1.2047,1.0520,2.0000,2.5740,3.2010,401.7920
13.7500,12499,1.1666,1.0010,1.9380,2.6950,3.0660,399.9680
14.0000,12452,1.1623,0.9830,1.9870,2.7510,3.2020,398.4640
14.2500,12573,1.2770,1.1360,2.1440,2.7870,3.2710,402.3360
14.5000,12437,1.1772,0.9910,2.0110,2.7106,3.5710,397.9840
14.7500,12527,1.2195,1.0470,2.0660,2.8310,3.4990,400.8640
15.0000,12469,1.1489,0.9926,1.9040,2.4150,2.7830,399.0080
15.2500,12550,1.1521,0.9858,1.9520,2.6390,3.2040,401.6000
15.5000,12510,1.2257,1.0770,2.0760,2.6686,3.2660,400.3200
15.7500,12491,1.1635,1.0020,1.9630,2.5750,2.9300,399.7120
16.0000,12507,1.2208,1.0550,2.0580,2.8390,3.3530,400.2240
16.2500,12504,1.2222,1.0670,2.0590,2.6896,3.2130,400.1280
16.5000,12485,1.2213,1.0550,2.0710,2.6850,3.0600,399.5200
16.7500,12508,1.1445,0.9860,1.9173,2.5550,2.9250,400.2560
17.0000,12506,1.1902,1.0170,2.0300,2.6980,3.2730,400.1920
17.2500,12476,1.1792,0.9980,2.0040,2.7610,3.2740,399.2320
17.5000,12499,1.2422,1.0836,2.0890,2.7120,3.3640,399.9680
17.7500,12525,1.2480,1.0700,2.1170,2.8870,3.5680,400.8000
18.0000,12485,1.1623,0.9920,1.9650,2.6080,3.0750,399.5200
18.2500,12454,1.1396,0.9720,1.9070,2.6030,3.2160,398.5280
18.5000,12553,1.2432,1.0890,2.0890,2.6820,3.2090,401.6960
18.7500,12492,1.1392,0.9530,1.9650,2.5810,3.0610,399.7440
19.0000,12454,1.2628,1.0840,2.1386,2.8394,3.5620,398.5280
19.2500,12545,1.1121,0.9310,1.8920,2.6216,3.1390,401.4400
19.5000,12505,1.2470,1.1120,2.0780,2.6420,2.9770,400.1600
19.7500,12516,1.2050,1.0520,2.0056,2.6572,3.1220,400.5120
20.0000,12422,1.1965,1.0320,2.0182,2.6710,3.2040,397.5040
20.2500,12564,1.2052,1.0337,2.0770,2.7564,3.2650,402.0480
20.5000,12515,1.1259,0.9520,1.9034,2.5230,3.1320,400.4800
20.7500,12486,1.2199,1.0318,2.0980,2.8868,3.3490,399.5520
21.0000,12494,1.2346,1.0250,2.1720,3.1720,4.1960,399.8080
21.2500,12518,1.2007,1.0153,2.0520,2.6976,3.1390,400.5760
21.5000,12454,1.2256,1.0750,2.0396,2.7130,3.5700,398.5280
21.7500,12540,1.1640,0.9820,1.9750,2.5690,3.0580,401.2800
22.0000,12506,1.1531,0.9830,1.9170,2.6170,3.4990,400.1920
22.2500,12423,1.1867,1.0037,2.0400,2.7490,3.2090,397.5360
22.5000,12550,1.1581,0.9680,2.0280,2.7590,3.3570,401.6000
22.7500,12504,1.2584,1.1040,2.1344,2.7804,3.2150,400.1280
23.0000,12454,1.2173,1.0470,2.0656,2.7000,3.0760,398.5280
23.2500,12557,1.2607,1.1110,2.0878,2.7610,3.0720,401.8240
23.5000,12505,1.2634,1.1160,2.1119,2.7870,3.2040,400.1600
23.7500,12461,1.1829,1.0150,1.9890,2.7720,3.3640,398.7520
24.0000,12538,1.1559,1.0067,1.9200,2.5110,2.8610,401.2160
24.2500,12480,1.2112,1.0690,2.0190,2.6510,2.9310,399.3600
24.5000,12514,1.1906,1.0320,1.9932,2.6200,3.0600,400.4480
24.7500,12500,1.2000,1.0350,2.0260,2.7100,3.2010,400.0000
