time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00472,0.00277,0.75039
1.25000,0.86581,0.65014,0.79353
1.50000,0.97238,0.89216,0.80957
1.75000,0.95044,0.89617,0.82042
2.00000,0.89158,0.90009,0.81872
2.25000,0.88101,0.89713,0.81550
2.50000,0.89699,0.89859,0.81518
2.75000,0.89526,0.89747,0.81473
3.00000,0.88477,0.89942,0.81181
3.25000,0.89461,0.89356,0.81201
3.50000,0.89280,0.89897,0.81078
3.75000,0.89517,0.89639,0.81054
4.00000,0.90025,0.89732,0.81112
4.25000,0.90435,0.89770,0.81245
4.50000,0.89899,0.89765,0.81272
4.75000,0.88698,0.89903,0.81031
5.00000,0.89516,0.89783,0.80978
5.25000,0.91387,0.89758,0.81304
5.50000,0.90990,0.90083,0.81485
5.75000,0.88333,0.89931,0.81165
6.00000,0.89313,0.89314,0.81165
6.25000,0.90646,0.89782,0.81338
6.50000,0.88970,0.89584,0.81215
6.75000,0.89813,0.89993,0.81179
7.00000,0.89249,0.89852,0.81059
7.25000,0.89118,0.89378,0.81007
7.50000,0.92186,0.89897,0.81465
7.75000,0.89588,0.89282,0.81526
8.00000,0.89717,0.90153,0.81439
8.25000,0.88905,0.89765,0.81267
8.50000,0.88401,0.90114,0.80924
8.75000,0.91097,0.89576,0.81228
9.00000,0.90077,0.89520,0.81340
9.25000,0.91037,0.89586,0.81630
9.50000,0.88072,0.90036,0.81237
9.75000,0.89291,0.89827,0.81130
10.00000,0.89351,0.89688,0.81063
10.25000,0.90969,0.90072,0.81242
10.50000,0.88752,0.89905,0.81011
10.75000,0.90454,0.89641,0.81174
11.00000,0.90142,0.89957,0.81211
11.25000,0.89324,0.89932,0.81089
11.50000,0.90160,0.89845,0.81152
11.75000,0.89950,0.89707,0.81201
12.00000,0.89133,0.89658,0.81096
12.25000,0.90842,0.89510,0.81362
12.50000,0.91098,0.89797,0.81623
12.75000,0.89216,0.89751,0.81516
13.00000,0.88197,0.89794,0.81196
13.25000,0.89203,0.89946,0.81048
13.50000,0.91253,0.89668,0.81365
13.75000,0.91284,0.89793,0.81663
14.00000,0.89399,0.89686,0.81605
14.25000,0.90094,0.89901,0.81644
14.50000,0.89718,0.89617,0.81664
14.75000,0.87994,0.89584,0.81346
15.00000,0.89422,0.89378,0.81355
15.25000,0.89814,0.89536,0.81410
15.50000,0.88856,0.89923,0.81197
15.75000,0.88541,0.89754,0.80955
16.00000,0.90726,0.90107,0.81078
16.25000,0.91847,0.89694,0.81509
16.50000,0.89392,0.89670,0.81453
16.75000,0.89821,0.90032,0.81411
17.00000,0.89821,0.89907,0.81394
17.25000,0.89531,0.89652,0.81370
17.50000,0.88716,0.89716,0.81170
17.75000,0.89193,0.90022,0.81004
18.00000,0.89497,0.89908,0.80922
18.25000,0.90877,0.89887,0.81120
18.50000,0.90820,0.89773,0.81329
18.75000,0.88674,0.89616,0.81141
19.00000,0.90753,0.89900,0.81311
19.25000,0.90694,0.89735,0.81503
19.50000,0.89742,0.89973,0.81457
19.75000,0.90055,0.89886,0.81491
20.00000,0.88936,0.89975,0.81283
20.25000,0.89642,0.89980,0.81215
20.50000,0.90269,0.89638,0.81341
20.75000,0.90693,0.89681,0.81544
21.00000,0.89305,0.90101,0.81384
21.25000,0.91196,0.89850,0.81654
21.50000,0.89359,0.89722,0.81581
21.75000,0.88948,0.89798,0.81411
22.00000,0.91486,0.89899,0.81729
22.25000,0.88434,0.89949,0.81426
22.50000,0.89619,0.89722,0.81405
22.75000,0.89224,0.89491,0.81352
23.00000,0.89026,0.89478,0.81262
23.25000,0.89005,0.90053,0.81052
23.50000,0.89887,0.89788,0.81072
23.75000,0.90270,0.90015,0.81123
24.00000,0.89583,0.89874,0.81065
24.25000,0.90080,0.89693,0.81142
24.50000,0.89704,0.89748,0.81133
24.75000,0.90445,0.89513,0.81320
