time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
12.5000,14610,2.1880,1.9656,3.6340,4.4850,4.8110,467.5200
12.7500,14629,2.0326,1.7160,3.4880,4.4240,4.7850,468.1280
13.0000,14859,2.2407,1.9900,3.7893,4.5590,4.8830,475.4880
13.2500,14718,2.3309,2.1330,3.8389,4.5430,4.8480,470.9760
13.5000,14696,2.2971,2.0860,3.8180,4.5400,4.9000,470.2720
13.7500,14687,2.3266,2.1180,3.8180,4.5410,4.8740,469.9840
14.0000,14631,2.1895,1.9470,3.6710,4.4830,4.8830,468.1920
14.2500,14674,2.3278,2.1090,3.8620,4.6030,4.9600,469.5680
14.5000,14716,2.2662,2.0270,3.7782,4.4876,4.8330,470.9120
14.7500,14862,2.2933,2.0974,3.7950,4.5180,4.8770,475.5840
15.0000,14704,2.3629,2.1920,3.8390,4.5370,4.8260,470.5280
15.2500,14702,2.0342,1.7806,3.3770,4.3550,4.7870,470.4640
15.5000,14576,2.2352,1.9723,3.7700,4.5400,4.9150,466.4320
15.7500,14848,2.2118,1.9740,3.6770,4.4913,4.8780,475.1360
16.0000,14647,2.1763,1.9430,3.6120,4.4150,4.7880,468.7040
16.2500,14722,2.3218,2.1280,3.8300,4.5690,4.9010,471.1040
16.5000,14604,2.3144,2.0940,3.8670,4.5580,4.8750,467.3280
16.7500,14770,2.1497,1.9046,3.5932,4.4510,4.8760,472.6400
17.0000,14664,2.2366,1.9900,3.7910,4.5680,4.8400,469.2480
17.2500,14617,2.3500,2.1890,3.8330,4.5048,4.7700,467.7440
17.5000,14857,2.0831,1.8190,3.5209,4.4250,4.8250,475.4240
17.7500,14754,2.3474,2.1580,3.8650,4.5360,4.7960,472.1280
18.0000,14627,2.2649,2.0490,3.7958,4.5140,4.9590,468.0640
18.2500,14793,2.1666,1.9316,3.6100,4.4940,4.8040,473.3760
18.5000,14542,2.2937,2.0790,3.8360,4.5630,4.8670,465.3440
18.7500,14862,2.3989,2.2179,3.9130,4.5262,4.7550,475.5840
19.0000,14698,2.2195,1.9550,3.7670,4.5290,4.8040,470.3360
19.2500,14721,2.2004,1.9190,3.7350,4.5138,4.8380,471.0720
19.5000,14635,2.1449,1.8790,3.6450,4.4902,4.8310,468.3200
19.7500,14765,2.3234,2.1490,3.7890,4.5340,4.8530,472.4800
20.0000,14638,2.1463,1.9083,3.5775,4.4400,4.7140,468.4160
20.2500,14601,2.1881,1.9850,3.6022,4.3980,4.7560,467.2320
20.5000,14885,2.2131,2.0070,3.6492,4.4390,4.7390,476.3200
20.7500,14717,2.1222,1.8820,3.5790,4.4760,4.8040,470.9440
21.0000,14564,2.2154,2.0130,3.6640,4.5120,4.9870,466.0480
21.2500,14683,2.1806,1.9270,3.7154,4.4650,4.9150,469.8560
21.5000,14824,2.3235,2.1220,3.8350,4.5220,4.7970,474.3680
21.7500,14731,2.2319,1.9710,3.7470,4.4836,4.7680,471.3920
22.0000,14536,2.4395,2.3050,3.9180,4.5540,4.9160,465.1520
22.2500,14889,2.4187,2.2421,3.9290,4.5320,4.7530,476.4480
22.5000,14669,2.1747,1.9600,3.5709,4.4022,4.7330,469.4080
22.7500,14728,2.3844,2.2050,3.9270,4.5546,4.8290,471.2960
23.0000,14715,2.2091,1.9820,3.7120,4.4770,4.8000,470.8800
23.2500,14615,2.1880,1.9506,3.6440,4.5530,5.0770,467.6800
23.5000,14798,2.1525,1.9700,3.5150,4.3650,4.6920,473.5360
23.7500,14558,2.3229,2.1450,3.8110,4.5320,4.9320,465.8560
24.0000,14821,2.2747,2.0800,3.7330,4.5490,4.9400,474.2720
24.2500,14655,2.0915,1.8060,3.6130,4.4590,4.7020,468.9600
24.5000,14788,2.0682,1.8000,3.5097,4.4330,4.7270,473.2160
24.7500,14713,2.1179,1.8426,3.6136,4.4430,4.8210,470.8160
