time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,15343,8.1113,8.3755,9.7150,10.3690,10.6830,490.9760
1.5000,15452,8.3590,8.4700,9.7070,10.2780,10.6100,494.4640
1.7500,15395,8.4150,8.5220,9.7570,10.4090,10.6530,492.6400
2.0000,15446,8.3467,8.4570,9.7010,10.3310,10.8250,494.2720
2.2500,15617,8.4417,8.5660,9.8140,10.4135,10.6610,499.7440
2.5000,15346,8.4321,8.5380,9.7962,10.3932,10.6360,491.0720
2.7500,15502,8.3721,8.4896,9.7530,10.3600,10.8450,496.0640
3.0000,15340,8.4071,8.5090,9.7640,10.3320,10.5990,490.8800
3.2500,15385,8.4309,8.5430,9.8110,10.4030,10.8460,492.3200
3.5000,15627,8.3893,8.5010,9.7620,10.3300,10.7180,500.0640
3.7500,15388,8.4227,8.5320,9.7898,10.4020,10.6580,492.4160
4.0000,15390,8.4294,8.5460,9.7920,10.4030,10.6770,492.4800
4.2500,15397,8.3918,8.5084,9.7571,10.3410,10.6680,492.7040
4.5000,15391,8.4265,8.5440,9.7850,10.3990,10.6750,492.5120
4.7500,15645,8.3549,8.4709,9.7300,10.3150,10.7670,500.6400
5.0000,15447,8.3642,8.4755,9.7190,10.2930,10.5240,494.3040
5.2500,15394,8.4433,8.5670,9.7920,10.4010,10.6740,492.6080
5.5000,15621,8.3621,8.4800,9.7150,10.2800,10.5420,499.8720
5.7500,15402,8.3799,8.4983,9.7530,10.3370,10.7630,492.8640
6.0000,15387,8.4110,8.5230,9.7660,10.3726,10.6140,492.3840
6.2500,15394,8.4368,8.5564,9.8088,10.4250,10.7160,492.6080
6.5000,15450,8.3514,8.4574,9.7050,10.2900,10.5550,494.4000
6.7500,15602,8.3826,8.4858,9.7472,10.3570,10.6970,499.2640
7.0000,15368,8.4056,8.5094,9.7720,10.3850,10.8590,491.7760
7.2500,15445,8.3669,8.4700,9.7300,10.3250,10.8570,494.2400
7.5000,15394,8.3775,8.4842,9.7410,10.3516,10.6010,492.6080
7.7500,15504,8.3755,8.4944,9.7540,10.3280,10.7160,496.1280
8.0000,15522,8.3984,8.4964,9.7410,10.3570,10.7200,496.7040
8.2500,15456,8.3678,8.4880,9.7340,10.2850,10.6370,494.5920
8.5000,15451,8.3484,8.4570,9.7010,10.3615,10.7790,494.4320
8.7500,15395,8.3718,8.4770,9.7118,10.3445,10.6410,492.6400
9.0000,15664,8.3878,8.5000,9.7580,10.3690,10.6740,501.2480
9.2500,15422,8.3475,8.4632,9.6950,10.2970,10.7310,493.5040
9.5000,15384,8.4494,8.5680,9.8330,10.3950,10.7400,492.2880
9.7500,15456,8.3675,8.4730,9.7280,10.3320,10.5950,494.5920
10.0000,15451,8.4370,8.5517,9.8190,10.4310,10.7720,494.4320
10.2500,15576,8.4043,8.5210,9.7800,10.3620,10.7120,498.4320
10.5000,15446,8.3760,8.4800,9.7520,10.3030,10.5720,494.2720
10.7500,15456,8.3656,8.4800,9.7340,10.2990,10.5990,494.5920
11.0000,15383,8.3957,8.5120,9.7670,10.3350,10.7290,492.2560
11.2500,15448,8.3662,8.4840,9.7488,10.2740,10.5780,494.3360
11.5000,15625,8.3878,8.4970,9.7610,10.3980,10.8190,500.0000
11.7500,15461,8.3715,8.4830,9.7490,10.3220,10.7610,494.7520
12.0000,15388,8.3938,8.5221,9.7500,10.3410,10.5820,492.4160
12.2500,15448,8.3729,8.4900,9.7420,10.3060,10.6310,494.3360
12.5000,15394,8.3793,8.4840,9.7430,10.3180,10.6530,492.6080
12.7500,15619,8.3390,8.4450,9.6990,10.2806,10.5730,499.8080
13.0000,15345,8.3681,8.4660,9.7200,10.3130,10.7530,491.0400
13.2500,15456,8.3824,8.4880,9.7460,10.3540,10.6160,494.5920
13.5000,15381,8.4022,8.5240,9.7791,10.3650,10.7290,492.1920
13.7500,15391,8.3860,8.5003,9.7420,10.3386,10.7210,492.5120
14.0000,15627,8.3820,8.4950,9.7551,10.3800,10.9520,500.0640
14.2500,15399,8.3696,8.4740,9.7220,10.3400,10.6670,492.7680
14.5000,15446,8.3846,8.5040,9.7380,10.3660,10.6350,494.2720
