time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,14111,3.9453,0.8734,13.8813,27.6321,28.8091,451.5520
1.5000,13603,7.7887,0.8040,29.8973,31.4959,32.1149,435.2960
1.7500,14868,5.3213,1.0268,21.7237,28.6342,29.5338,475.7760
2.0000,14834,1.6614,1.1354,1.7591,13.2992,14.1597,474.6880
2.2500,14730,1.2501,1.2079,1.5991,1.9610,2.2900,471.3600
2.5000,14705,1.1764,1.1399,1.4886,1.8497,2.1566,470.5600
2.7500,14697,1.2112,1.1698,1.5229,2.1415,2.8647,470.3040
3.0000,14710,1.2106,1.1851,1.4589,2.1678,2.9373,470.7200
3.2500,14694,1.2036,1.1743,1.4815,2.0272,2.4777,470.2080
3.5000,14711,1.2200,1.2149,1.4716,1.7704,2.3186,470.7520
3.7500,14715,1.2127,1.1939,1.4629,1.9506,2.9587,470.8800
4.0000,14697,1.2360,1.1917,1.5516,2.1007,2.5343,470.3040
4.2500,14706,1.1874,1.1480,1.4470,1.9488,2.3990,470.5920
4.5000,14709,1.1871,1.1698,1.4008,1.9813,2.6160,470.6880
4.7500,14710,1.2119,1.1995,1.4733,1.8021,2.5537,470.7200
5.0000,14715,1.2005,1.1670,1.4670,1.9787,2.4152,470.8800
5.2500,14679,1.2230,1.2155,1.5307,1.8114,2.1916,469.7280
5.5000,14724,1.2434,1.1783,1.6369,2.2004,2.5863,471.1680
5.7500,14706,1.2154,1.1608,1.5887,2.0858,2.6275,470.5920
6.0000,14685,1.2538,1.1783,1.6940,1.9473,2.1951,469.9200
6.2500,14722,1.2390,1.2043,1.5724,1.8643,2.2746,471.1040
6.5000,14722,1.1823,1.1602,1.4170,1.8641,2.7341,471.1040
6.7500,14696,1.1870,1.1656,1.4182,2.0058,2.4480,470.2720
7.0000,14704,1.1873,1.1636,1.4677,1.8843,2.2465,470.5280
7.2500,14699,1.2091,1.1709,1.4807,2.1036,3.0867,470.3680
7.5000,14710,1.1859,1.1717,1.4108,1.8140,3.0901,470.7200
7.7500,14711,1.1974,1.1735,1.4488,1.9615,2.5629,470.7520
8.0000,14703,1.2474,1.2074,1.6626,1.9088,2.8490,470.4960
8.2500,14695,1.2075,1.1223,1.5877,2.5134,2.9366,470.2400
8.5000,14718,1.2237,1.2055,1.5229,1.8434,2.5533,470.9760
8.7500,14713,1.1718,1.1579,1.3951,1.7669,2.3247,470.8160
9.0000,14703,1.2372,1.1873,1.5876,2.1720,2.4852,470.4960
9.2500,14698,1.1668,1.1375,1.3745,2.1030,2.7891,470.3360
9.5000,14710,1.2432,1.2051,1.5807,1.9723,2.3025,470.7200
9.7500,14712,1.1867,1.1689,1.4273,1.7500,2.2806,470.7840
10.0000,14693,1.2100,1.1410,1.5304,2.4650,3.0646,470.1760
10.2500,14715,1.2051,1.1778,1.4828,1.9370,2.3953,470.8800
10.5000,14689,1.2659,1.2529,1.5630,1.7602,2.3398,470.0480
10.7500,14718,1.2116,1.1712,1.5162,2.1152,2.7137,470.9760
11.0000,14708,1.2781,1.2533,1.6298,1.9023,2.5980,470.6560
11.2500,14701,1.2011,1.1575,1.4726,2.1309,2.5160,470.4320
