time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,5806,0.3493,0.3326,0.4868,0.7160,1.0320,215.8400
1.5000,5814,0.3539,0.3349,0.5060,0.7150,1.0640,216.0640
1.7500,5813,0.3558,0.3392,0.5000,0.7070,0.9330,216.1280
2.0000,5808,0.3468,0.3329,0.4788,0.6720,0.8030,215.9040
2.2500,5824,0.3542,0.3361,0.5047,0.7170,0.8530,216.4800
2.5000,5814,0.3487,0.3341,0.4821,0.6980,0.8770,216.1280
2.7500,5812,0.3536,0.3362,0.5010,0.6940,0.8550,216.0640
3.0000,5814,0.3550,0.3380,0.4970,0.7239,1.0960,216.1280
3.2500,5811,0.3518,0.3372,0.4873,0.7050,0.8500,215.9680
3.5000,5816,0.3488,0.3342,0.4838,0.6825,0.8020,216.1280
3.7500,5815,0.3534,0.3362,0.5020,0.6999,0.8570,216.2560
4.0000,5811,0.3575,0.3399,0.5114,0.7100,0.8530,216.0320
4.2500,5817,0.3517,0.3371,0.4894,0.6853,0.8690,216.2240
4.5000,5803,0.3515,0.3341,0.4940,0.7140,1.0230,215.6800
4.7500,5826,0.3532,0.3392,0.4900,0.7030,0.8850,216.4800
5.0000,5813,0.3521,0.3391,0.4830,0.6913,0.9440,216.2240
5.2500,5812,0.3594,0.3431,0.5070,0.6970,0.8570,215.9680
5.5000,5818,0.3491,0.3325,0.4900,0.6890,0.8520,216.3200
5.7500,5812,0.3536,0.3339,0.4974,0.7466,1.0910,215.9680
6.0000,5812,0.3526,0.3358,0.4954,0.7039,0.8560,216.1280
6.2500,5813,0.3516,0.3376,0.4891,0.6770,0.8640,216.0640
6.5000,5815,0.3460,0.3325,0.4754,0.6813,0.8520,216.1920
6.7500,5817,0.3480,0.3325,0.4830,0.7053,0.8760,216.1600
7.0000,5813,0.3593,0.3411,0.5064,0.7399,0.8860,216.0960
7.2500,5814,0.3600,0.3418,0.5186,0.7173,0.8630,216.1600
7.5000,5813,0.3499,0.3351,0.4830,0.6963,0.8910,216.1280
7.7500,5815,0.3499,0.3351,0.4884,0.6800,0.8040,216.1600
8.0000,5814,0.3537,0.3345,0.5038,0.7260,0.8770,216.1280
8.2500,5812,0.3606,0.3412,0.5180,0.7260,0.8560,216.0000
8.5000,5805,0.3575,0.3381,0.5037,0.7390,1.2120,215.8080
