time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,1096,0.1515,0.1420,0.2390,0.3010,0.4834,65.1200
1.5000,1097,0.1511,0.1390,0.2360,0.3050,0.4476,65.1840
1.7500,1097,0.1543,0.1430,0.2420,0.3044,0.5076,65.1840
2.0000,1096,0.1529,0.1450,0.2340,0.3214,0.4736,65.1520
2.2500,1097,0.1503,0.1390,0.2370,0.3114,0.4174,65.1840
2.5000,1096,0.1572,0.1510,0.2450,0.3054,0.4666,65.1200
2.7500,1096,0.1578,0.1460,0.2490,0.3154,0.5014,65.1520
3.0000,1096,0.1577,0.1490,0.2480,0.3150,0.3616,65.1520
3.2500,1098,0.1500,0.1390,0.2360,0.3234,0.4696,65.1840
3.5000,1096,0.1547,0.1440,0.2440,0.3184,0.3574,65.1520
3.7500,1096,0.1482,0.1380,0.2360,0.3114,0.4164,65.1840
4.0000,1097,0.1503,0.1380,0.2440,0.3084,0.4824,65.1840
4.2500,1096,0.1522,0.1420,0.2460,0.3144,0.4626,65.1520
4.5000,1096,0.1559,0.1470,0.2410,0.3164,0.4244,65.1200
4.7500,1097,0.1477,0.1390,0.2270,0.3060,0.4954,65.1840
5.0000,1097,0.1514,0.1380,0.2460,0.3180,0.4736,65.1520
5.2500,1096,0.1518,0.1380,0.2480,0.3210,0.4624,65.1840
5.5000,1097,0.1475,0.1350,0.2350,0.3070,0.4344,65.1840
5.7500,1096,0.1521,0.1420,0.2410,0.3160,0.4196,65.1520
6.0000,1097,0.1524,0.1440,0.2390,0.3094,0.4214,65.1520
6.2500,1096,0.1535,0.1440,0.2460,0.3074,0.4654,65.1520
6.5000,1097,0.1508,0.1450,0.2330,0.3070,0.3854,65.1840
6.7500,1096,0.1534,0.1430,0.2420,0.3174,0.6036,65.1520
7.0000,1097,0.1530,0.1440,0.2450,0.3100,0.3874,65.1840
7.2500,1096,0.1505,0.1430,0.2350,0.3184,0.3866,65.1520
7.5000,1097,0.1538,0.1450,0.2390,0.3100,0.4276,65.1840
