time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00481,0.00288,1.00000
1.25000,0.61315,0.57175,1.00000
1.50000,0.73222,0.63358,1.00000
1.75000,0.74183,0.63179,1.00000
2.00000,0.73239,0.63106,1.00000
2.25000,0.73205,0.63495,1.00000
2.50000,0.73065,0.63424,1.00000
2.75000,0.72875,0.63500,1.00000
3.00000,0.73458,0.63055,1.00000
3.25000,0.72978,0.63172,1.00000
3.50000,0.74115,0.63187,1.00000
3.75000,0.73497,0.63053,1.00000
4.00000,0.73052,0.63254,1.00000
4.25000,0.73866,0.62922,1.00000
4.50000,0.74143,0.62866,1.00000
4.75000,0.73458,0.62768,1.00000
5.00000,0.73565,0.62670,1.00000
5.25000,0.73877,0.63066,1.00000
5.50000,0.73934,0.63226,1.00000
5.75000,0.73788,0.63279,1.00000
6.00000,0.73126,0.63340,1.00000
6.25000,0.73468,0.62670,1.00000
6.50000,0.73809,0.62973,1.00000
6.75000,0.73255,0.62862,1.00000
7.00000,0.74836,0.62676,1.00000
7.25000,0.73706,0.63224,1.00000
7.50000,0.74571,0.62959,1.00000
7.75000,0.73238,0.63575,1.00000
8.00000,0.73490,0.63193,1.00000
8.25000,0.73787,0.63310,1.00000
8.50000,0.72958,0.63286,1.00000
8.75000,0.73359,0.63291,1.00000
9.00000,0.73270,0.63162,1.00000
9.25000,0.73515,0.63119,1.00000
9.50000,0.74124,0.63400,1.00000
9.75000,0.73645,0.62932,1.00000
10.00000,0.74307,0.62911,1.00000
10.25000,0.74020,0.62984,1.00000
10.50000,0.73875,0.63132,1.00000
10.75000,0.73498,0.62996,1.00000
11.00000,0.74469,0.62697,1.00000
11.25000,0.73640,0.62812,1.00000
11.50000,0.73220,0.62928,1.00000
11.75000,0.74147,0.63467,1.00000
12.00000,0.73787,0.63387,1.00000
12.25000,0.73309,0.63134,1.00000
12.50000,0.73360,0.63555,1.00000
12.75000,0.74174,0.63050,1.00000
13.00000,0.73363,0.63592,1.00000
13.25000,0.73289,0.63240,1.00000
13.50000,0.73517,0.63246,1.00000
13.75000,0.73223,0.63385,1.00000
14.00000,0.73628,0.63153,1.00000
14.25000,0.73937,0.62955,1.00000
14.50000,0.73712,0.63071,1.00000
14.75000,0.73507,0.63073,1.00000
15.00000,0.73633,0.63346,1.00000
15.25000,0.73769,0.63451,1.00000
15.50000,0.74235,0.63023,1.00000
15.75000,0.73343,0.63118,1.00000
16.00000,0.74094,0.62522,1.00000
16.25000,0.73976,0.63347,1.00000
16.50000,0.73199,0.63241,1.00000
16.75000,0.73039,0.63108,1.00000
17.00000,0.73118,0.63030,1.00000
17.25000,0.73484,0.63080,1.00000
17.50000,0.74497,0.62812,1.00000
17.75000,0.73830,0.63284,1.00000
18.00000,0.72525,0.63666,1.00000
18.25000,0.74009,0.63471,1.00000
18.50000,0.73782,0.62783,1.00000
18.75000,0.73279,0.62894,1.00000
19.00000,0.74385,0.62694,1.00000
19.25000,0.73117,0.63180,1.00000
19.50000,0.73173,0.63462,1.00000
19.75000,0.73400,0.63727,1.00000
20.00000,0.73621,0.63190,1.00000
20.25000,0.73208,0.62699,1.00000
20.50000,0.73398,0.63160,1.00000
20.75000,0.73804,0.63153,1.00000
21.00000,0.73772,0.63065,1.00000
21.25000,0.73848,0.62932,1.00000
21.50000,0.73182,0.63329,1.00000
21.75000,0.74618,0.62723,1.00000
22.00000,0.73142,0.63241,1.00000
22.25000,0.73160,0.63597,1.00000
22.50000,0.73965,0.62721,1.00000
22.75000,0.74011,0.63014,1.00000
23.00000,0.73766,0.63154,1.00000
23.25000,0.73885,0.62975,1.00000
23.50000,0.73781,0.62805,1.00000
23.75000,0.73244,0.63079,1.00000
24.00000,0.73280,0.63031,1.00000
24.25000,0.73586,0.63227,1.00000
24.50000,0.73931,0.62887,1.00000
24.75000,0.74570,0.62757,1.00000
