time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00481,0.00288,1.00000
1.25000,0.77180,0.72883,1.00000
1.50000,0.92240,0.80890,1.00000
1.75000,0.92036,0.80542,1.00000
2.00000,0.91491,0.80960,1.00000
2.25000,0.91584,0.80979,1.00000
2.50000,0.92221,0.80567,1.00000
2.75000,0.91687,0.80678,1.00000
3.00000,0.92194,0.80761,1.00000
3.25000,0.91941,0.80603,1.00000
3.50000,0.91750,0.80887,1.00000
3.75000,0.92145,0.80739,1.00000
4.00000,0.92407,0.80745,1.00000
4.25000,0.91965,0.80508,1.00000
4.50000,0.92048,0.80961,1.00000
4.75000,0.91588,0.80889,1.00000
5.00000,0.91778,0.81013,1.00000
5.25000,0.92425,0.80486,1.00000
5.50000,0.92313,0.80580,1.00000
5.75000,0.92402,0.80633,1.00000
6.00000,0.92133,0.80812,1.00000
6.25000,0.92320,0.80727,1.00000
6.50000,0.92426,0.80680,1.00000
6.75000,0.92465,0.80576,1.00000
7.00000,0.91825,0.80816,1.00000
7.25000,0.92160,0.80843,1.00000
7.50000,0.92460,0.80306,1.00000
7.75000,0.92678,0.80936,1.00000
8.00000,0.93073,0.80449,1.00000
8.25000,0.92124,0.80438,1.00000
8.50000,0.92288,0.80702,1.00000
8.75000,0.91852,0.80920,1.00000
9.00000,0.92225,0.81024,1.00000
9.25000,0.91704,0.80868,1.00000
9.50000,0.92240,0.80701,1.00000
9.75000,0.92261,0.80729,1.00000
10.00000,0.92032,0.80738,1.00000
10.25000,0.92436,0.80472,1.00000
10.50000,0.92032,0.80938,1.00000
10.75000,0.92874,0.80391,1.00000
11.00000,0.92110,0.80783,1.00000
11.25000,0.91608,0.80990,1.00000
11.50000,0.92350,0.80512,1.00000
11.75000,0.91735,0.80648,1.00000
12.00000,0.92140,0.80493,1.00000
12.25000,0.91444,0.80820,1.00000
12.50000,0.93022,0.80218,1.00000
12.75000,0.91895,0.80790,1.00000
13.00000,0.92850,0.80451,1.00000
13.25000,0.92285,0.80831,1.00000
13.50000,0.92741,0.80703,1.00000
13.75000,0.92444,0.80512,1.00000
14.00000,0.92129,0.80378,1.00000
14.25000,0.91778,0.80825,1.00000
14.50000,0.92236,0.80633,1.00000
14.75000,0.92051,0.80714,1.00000
15.00000,0.92210,0.80663,1.00000
15.25000,0.91939,0.80972,1.00000
15.50000,0.92111,0.80474,1.00000
15.75000,0.92572,0.80449,1.00000
16.00000,0.91434,0.80945,1.00000
16.25000,0.91924,0.80883,1.00000
16.50000,0.92268,0.80625,1.00000
16.75000,0.91952,0.80828,1.00000
17.00000,0.91922,0.80817,1.00000
17.25000,0.91154,0.80838,1.00000
17.50000,0.91482,0.80913,1.00000
17.75000,0.92303,0.80470,1.00000
18.00000,0.92088,0.80870,1.00000
18.25000,0.92705,0.80597,1.00000
18.50000,0.92164,0.80990,1.00000
18.75000,0.91694,0.80549,1.00000
19.00000,0.92206,0.80491,1.00000
19.25000,0.92831,0.80519,1.00000
19.50000,0.92123,0.81021,1.00000
19.75000,0.92640,0.80609,1.00000
20.00000,0.92065,0.80877,1.00000
20.25000,0.92223,0.80879,1.00000
20.50000,0.91866,0.80921,1.00000
20.75000,0.93202,0.80503,1.00000
21.00000,0.92640,0.80609,1.00000
21.25000,0.91710,0.80658,1.00000
21.50000,0.92332,0.80561,1.00000
21.75000,0.92249,0.81038,1.00000
22.00000,0.92607,0.80594,1.00000
22.25000,0.91958,0.80770,1.00000
22.50000,0.92500,0.80891,1.00000
22.75000,0.91593,0.81262,1.00000
23.00000,0.92354,0.80903,1.00000
23.25000,0.91350,0.80879,1.00000
23.50000,0.92082,0.80557,1.00000
23.75000,0.92883,0.80623,1.00000
24.00000,0.91592,0.80979,1.00000
24.25000,0.93205,0.80416,1.00000
24.50000,0.92187,0.80764,1.00000
24.75000,0.92748,0.80958,1.00000
