time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
11.7500,2357,0.2290,0.2174,0.3334,0.4044,0.6034,105.4720
12.0000,2360,0.2296,0.2178,0.3364,0.4074,0.5604,105.6320
12.2500,2358,0.2281,0.2164,0.3354,0.4114,0.6834,105.5680
12.5000,2357,0.2299,0.2184,0.3384,0.4036,0.5524,105.4720
12.7500,2360,0.2311,0.2184,0.3364,0.4176,0.6986,105.6000
13.0000,2359,0.2272,0.2150,0.3294,0.4104,0.6564,105.5680
13.2500,2357,0.2301,0.2170,0.3394,0.4120,0.5814,105.5040
13.5000,2360,0.2278,0.2160,0.3344,0.4054,0.4724,105.5360
13.7500,2357,0.2280,0.2168,0.3324,0.4074,0.6636,105.5680
14.0000,2360,0.2278,0.2160,0.3326,0.4040,0.5376,105.6000
14.2500,2358,0.2257,0.2144,0.3290,0.4016,0.6334,105.4400
14.5000,2358,0.2295,0.2188,0.3314,0.4044,0.7106,105.6000
14.7500,2358,0.2267,0.2128,0.3304,0.4114,0.6746,105.5360
15.0000,2358,0.2288,0.2174,0.3324,0.4034,0.5104,105.5360
15.2500,2358,0.2299,0.2168,0.3384,0.4086,0.6094,105.5040
15.5000,2361,0.2302,0.2194,0.3366,0.4096,0.6396,105.6320
15.7500,2358,0.2274,0.2140,0.3334,0.4024,0.5524,105.5680
16.0000,2358,0.2286,0.2164,0.3354,0.4014,0.4774,105.5040
16.2500,2358,0.2308,0.2178,0.3386,0.4096,0.6216,105.5040
16.5000,2357,0.2239,0.2134,0.3244,0.4044,0.7016,105.5360
16.7500,2359,0.2290,0.2164,0.3364,0.4114,0.6946,105.5680
17.0000,2360,0.2266,0.2148,0.3314,0.4064,0.5744,105.5680
17.2500,2357,0.2302,0.2180,0.3364,0.4134,0.6234,105.5040
17.5000,2360,0.2276,0.2151,0.3316,0.4154,0.6204,105.6000
17.7500,2357,0.2256,0.2134,0.3304,0.4024,0.5524,105.5040
18.0000,2360,0.2280,0.2160,0.3344,0.4064,0.5426,105.6000
18.2500,2359,0.2285,0.2168,0.3324,0.4074,0.4914,105.5680
18.5000,2357,0.2286,0.2158,0.3374,0.4066,0.6814,105.5040
18.7500,2359,0.2266,0.2144,0.3284,0.4010,0.4666,105.5680
19.0000,2359,0.2280,0.2158,0.3328,0.4076,0.5456,105.5360
19.2500,2359,0.2286,0.2178,0.3346,0.4104,0.5434,105.5360
19.5000,2357,0.2303,0.2190,0.3374,0.4074,0.5176,105.5360
19.7500,2359,0.2313,0.2188,0.3384,0.4094,0.5326,105.5680
20.0000,2358,0.2287,0.2168,0.3336,0.4096,0.6324,105.5040
20.2500,2358,0.2261,0.2138,0.3294,0.3956,0.4684,105.5680
20.5000,2360,0.2262,0.2158,0.3314,0.4024,0.7186,105.6000
20.7500,2359,0.2307,0.2190,0.3384,0.4144,0.6534,105.5680
21.0000,2358,0.2315,0.2190,0.3394,0.4124,0.5524,105.5360
21.2500,2357,0.2263,0.2128,0.3304,0.4084,0.6364,105.4720
21.5000,2358,0.2294,0.2170,0.3374,0.4064,0.6056,105.5360
21.7500,2360,0.2308,0.2198,0.3394,0.4144,0.5726,105.5360
22.0000,2358,0.2282,0.2171,0.3334,0.4014,0.6424,105.5680
22.2500,2359,0.2279,0.2168,0.3354,0.4030,0.5784,105.5360
22.5000,2358,0.2276,0.2158,0.3316,0.4066,0.6484,105.5680
22.7500,2358,0.2276,0.2150,0.3324,0.4104,0.5936,105.4720
23.0000,2360,0.2288,0.2154,0.3354,0.4094,0.6166,105.6320
23.2500,2357,0.2272,0.2171,0.3314,0.3983,0.6384,105.4720
23.5000,2361,0.2290,0.2170,0.3374,0.4036,0.4556,105.6960
23.7500,2357,0.2252,0.2131,0.3314,0.4044,0.5864,105.4720
24.0000,2359,0.2262,0.2154,0.3314,0.3964,0.5776,105.5360
24.2500,2358,0.2302,0.2178,0.3380,0.4094,0.6044,105.5040
24.5000,2359,0.2280,0.2161,0.3334,0.4051,0.5894,105.6000
24.7500,2359,0.2273,0.2158,0.3318,0.4004,0.5114,105.6000
