time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00487,0.00287,1.00000
1.25000,0.70580,0.67892,1.00000
1.50000,0.87837,0.73427,1.00000
1.75000,0.86929,0.73375,1.00000
2.00000,0.87636,0.73413,1.00000
2.25000,0.87168,0.73703,1.00000
2.50000,0.87174,0.73801,1.00000
2.75000,0.87490,0.73528,1.00000
3.00000,0.87378,0.73622,1.00000
3.25000,0.88003,0.73428,1.00000
3.50000,0.87570,0.73860,1.00000
3.75000,0.87398,0.73581,1.00000
4.00000,0.87885,0.73570,1.00000
4.25000,0.87826,0.73580,1.00000
4.50000,0.87670,0.73484,1.00000
4.75000,0.87642,0.73246,1.00000
5.00000,0.88095,0.73946,1.00000
5.25000,0.87731,0.73468,1.00000
5.50000,0.87945,0.73698,1.00000
5.75000,0.87387,0.73727,1.00000
6.00000,0.87548,0.73922,1.00000
6.25000,0.87567,0.73560,1.00000
6.50000,0.87331,0.73375,1.00000
6.75000,0.87103,0.73685,1.00000
7.00000,0.87435,0.73630,1.00000
7.25000,0.87981,0.74048,1.00000
7.50000,0.87177,0.74092,1.00000
7.75000,0.87516,0.73577,1.00000
8.00000,0.87733,0.73463,1.00000
8.25000,0.87185,0.73590,1.00000
8.50000,0.88278,0.73436,1.00000
8.75000,0.87372,0.73559,1.00000
9.00000,0.87051,0.73756,1.00000
9.25000,0.88222,0.73562,1.00000
9.50000,0.87861,0.73433,1.00000
9.75000,0.87714,0.73781,1.00000
10.00000,0.88112,0.73385,1.00000
10.25000,0.87255,0.73939,1.00000
10.50000,0.87629,0.73730,1.00000
10.75000,0.87081,0.73360,1.00000
11.00000,0.87856,0.73890,1.00000
11.25000,0.88185,0.73225,1.00000
11.50000,0.88121,0.73423,1.00000
11.75000,0.87168,0.73577,1.00000
12.00000,0.87663,0.73458,1.00000
12.25000,0.87854,0.73576,1.00000
12.50000,0.87376,0.73611,1.00000
12.75000,0.86894,0.74020,1.00000
13.00000,0.88004,0.73519,1.00000
13.25000,0.86787,0.73786,1.00000
13.50000,0.87619,0.73737,1.00000
13.75000,0.88010,0.73681,1.00000
14.00000,0.87840,0.73832,1.00000
14.25000,0.88148,0.73565,1.00000
14.50000,0.87051,0.74055,1.00000
14.75000,0.88437,0.73521,1.00000
15.00000,0.87893,0.73891,1.00000
15.25000,0.87734,0.73467,1.00000
15.50000,0.88557,0.73364,1.00000
15.75000,0.88020,0.73581,1.00000
16.00000,0.87828,0.73766,1.00000
16.25000,0.87921,0.73574,1.00000
16.50000,0.87057,0.73652,1.00000
16.75000,0.88206,0.73632,1.00000
17.00000,0.88107,0.73581,1.00000
17.25000,0.87645,0.73064,1.00000
17.50000,0.87049,0.73757,1.00000
17.75000,0.87487,0.73529,1.00000
18.00000,0.87088,0.73670,1.00000
18.25000,0.88207,0.73482,1.00000
18.50000,0.87991,0.73492,1.00000
18.75000,0.87272,0.73495,1.00000
19.00000,0.87485,0.73781,1.00000
19.25000,0.87933,0.73662,1.00000
19.50000,0.87320,0.73597,1.00000
19.75000,0.87560,0.73663,1.00000
20.00000,0.87914,0.73501,1.00000
20.25000,0.87332,0.73785,1.00000
20.50000,0.86845,0.73427,1.00000
20.75000,0.86587,0.74042,1.00000
21.00000,0.87334,0.73624,1.00000
21.25000,0.87705,0.73730,1.00000
21.50000,0.88227,0.73487,1.00000
21.75000,0.87638,0.73539,1.00000
22.00000,0.88016,0.73572,1.00000
22.25000,0.87216,0.73259,1.00000
22.50000,0.86516,0.73963,1.00000
22.75000,0.88252,0.73410,1.00000
23.00000,0.87803,0.73648,1.00000
23.25000,0.87278,0.73371,1.00000
23.50000,0.87375,0.73699,1.00000
23.75000,0.87936,0.73370,1.00000
24.00000,0.87832,0.73591,1.00000
24.25000,0.87755,0.73492,1.00000
24.50000,0.87661,0.73809,1.00000
24.75000,0.87341,0.73794,1.00000
