time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,1097,0.2572,0.1720,0.5136,0.6633,0.9176,65.1200
1.5000,1096,0.2326,0.1510,0.4770,0.5976,0.7036,65.1840
1.7500,1097,0.2134,0.1340,0.4520,0.5966,1.0150,65.1840
2.0000,1096,0.2003,0.1310,0.4336,0.5970,0.8626,65.1520
2.2500,1096,0.2218,0.1410,0.4750,0.6086,0.9530,65.1200
2.5000,1097,0.1944,0.1260,0.4090,0.5650,0.6390,65.1840
2.7500,1097,0.2017,0.1330,0.4260,0.5856,0.8010,65.2160
3.0000,1095,0.2031,0.1360,0.4360,0.5860,0.8660,65.0880
3.2500,1098,0.2089,0.1440,0.4390,0.5680,0.6930,65.2160
3.5000,1094,0.2100,0.1350,0.4450,0.5837,0.9340,65.0240
3.7500,1098,0.2100,0.1400,0.4500,0.5993,0.7230,65.2800
4.0000,1096,0.2035,0.1350,0.4376,0.5696,0.6866,65.1200
4.2500,1098,0.2114,0.1390,0.4496,0.5816,0.7500,65.2160
4.5000,1096,0.1990,0.1320,0.4176,0.5740,0.7950,65.1520
4.7500,1096,0.1995,0.1360,0.4306,0.5806,0.8640,65.1200
5.0000,1096,0.2021,0.1290,0.4380,0.5710,0.6680,65.1840
5.2500,1096,0.2029,0.1300,0.4350,0.5696,0.7183,65.1520
5.5000,1098,0.2016,0.1330,0.4246,0.5586,0.9550,65.1840
5.7500,1096,0.2109,0.1440,0.4490,0.5786,0.8156,65.1520
6.0000,1097,0.2037,0.1330,0.4343,0.5760,0.7150,65.1840
6.2500,1096,0.1981,0.1260,0.4250,0.5286,0.7520,65.1840
6.5000,1095,0.2046,0.1330,0.4386,0.5686,0.6880,65.0880
6.7500,1097,0.2038,0.1360,0.4260,0.5986,0.9456,65.1520
7.0000,1097,0.2067,0.1350,0.4336,0.5670,0.8876,65.2160
7.2500,1097,0.2069,0.1320,0.4354,0.5920,0.8886,65.1520
7.5000,1095,0.2045,0.1320,0.4350,0.6006,0.8296,65.1200
7.7500,1098,0.2007,0.1380,0.4246,0.5840,0.7116,65.2160
8.0000,1096,0.1945,0.1320,0.4093,0.5656,0.6760,65.1520
8.2500,1097,0.2089,0.1400,0.4440,0.5740,0.6370,65.1520
8.5000,1097,0.2061,0.1410,0.4336,0.5866,0.6420,65.2160
8.7500,1096,0.2014,0.1320,0.4260,0.5630,0.6000,65.1520
9.0000,1096,0.2083,0.1380,0.4460,0.5886,0.6886,65.1200
9.2500,1096,0.2011,0.1330,0.4320,0.5746,0.6876,65.1520
9.5000,1098,0.1968,0.1300,0.4210,0.5540,0.8356,65.2160
9.7500,1095,0.2027,0.1350,0.4326,0.5950,0.6436,65.0880
10.0000,1097,0.2058,0.1440,0.4270,0.5736,0.6870,65.2160
10.2500,1096,0.2062,0.1390,0.4316,0.6030,0.6976,65.1200
10.5000,1098,0.2048,0.1320,0.4376,0.6096,0.8340,65.2160
10.7500,1095,0.2044,0.1360,0.4346,0.5680,0.8430,65.1200
11.0000,1097,0.2072,0.1400,0.4476,0.5940,0.6816,65.1840
11.2500,1097,0.2043,0.1420,0.4310,0.5840,0.6960,65.1840
11.5000,1097,0.1990,0.1220,0.4336,0.5466,0.6376,65.1840
11.7500,1095,0.2048,0.1330,0.4346,0.5740,0.7850,65.1200
12.0000,1098,0.2051,0.1460,0.4186,0.5786,0.7540,65.1840
12.2500,1096,0.2018,0.1420,0.4130,0.5830,0.6816,65.1840
12.5000,1096,0.2042,0.1370,0.4400,0.5606,0.7056,65.1200
12.7500,1096,0.2108,0.1420,0.4386,0.5976,0.7816,65.1520
13.0000,1097,0.2025,0.1380,0.4356,0.5740,0.8276,65.1840
13.2500,1096,0.2115,0.1450,0.4430,0.5686,0.7796,65.1520
13.5000,1097,0.2097,0.1310,0.4490,0.5880,0.6626,65.1840
13.7500,1097,0.1947,0.1230,0.4253,0.5746,0.9120,65.1520
14.0000,1097,0.1991,0.1400,0.4186,0.5840,0.8206,65.1840
14.2500,1096,0.1974,0.1320,0.4250,0.5510,0.6210,65.1840
14.5000,1097,0.2102,0.1390,0.4436,0.5690,0.7590,65.1520
14.7500,1095,0.2039,0.1370,0.4370,0.5470,0.6256,65.1200
15.0000,1098,0.2030,0.1380,0.4353,0.5730,0.8410,65.1840
15.2500,1096,0.1996,0.1290,0.4260,0.5650,1.0160,65.1840
15.5000,1096,0.2103,0.1340,0.4476,0.5920,0.7360,65.1520
15.7500,1096,0.1989,0.1340,0.4246,0.5610,0.9316,65.1200
16.0000,1097,0.2026,0.1340,0.4270,0.5833,0.8756,65.1840
16.2500,1096,0.1988,0.1370,0.4206,0.5930,1.0526,65.1840
16.5000,1097,0.2081,0.1370,0.4356,0.5776,0.6950,65.1200
16.7500,1096,0.2014,0.1380,0.4226,0.5780,0.8460,65.1840
17.0000,1097,0.2019,0.1360,0.4280,0.5676,0.6300,65.1840
17.2500,1096,0.2061,0.1410,0.4400,0.5896,0.7650,65.1520
17.5000,1097,0.2035,0.1350,0.4326,0.5730,0.7790,65.1520
17.7500,1096,0.1983,0.1270,0.4274,0.5710,0.9126,65.1520
18.0000,1097,0.2020,0.1340,0.4310,0.5870,0.7913,65.1840
18.2500,1097,0.2004,0.1370,0.4256,0.5776,0.9426,65.1840
18.5000,1096,0.2097,0.1360,0.4476,0.5910,0.8350,65.1200
18.7500,1097,0.2071,0.1350,0.4446,0.5840,0.6476,65.1840
19.0000,1096,0.2022,0.1370,0.4316,0.5820,0.8500,65.1840
19.2500,1097,0.1986,0.1340,0.4200,0.5620,0.7640,65.1840
19.5000,1095,0.2111,0.1430,0.4390,0.5970,0.6753,65.0880
