time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,12458,1.2136,1.0234,2.1068,2.8198,3.2730,398.6560
1.5000,12496,1.2139,1.0333,2.0740,2.7340,3.2040,399.8720
1.7500,12511,1.1963,1.0010,2.0834,2.7514,2.9960,400.3520
2.0000,12450,1.1494,0.9645,1.9760,2.6300,3.2160,398.4000
2.2500,12557,1.0986,0.9270,1.8460,2.4330,2.8490,401.8240
2.5000,12452,1.1819,1.0330,1.9480,2.6670,3.0630,398.4640
2.7500,12544,1.1921,1.0360,1.9704,2.5550,3.0570,401.4080
3.0000,12466,1.1548,0.9900,1.9644,2.5060,2.9850,398.9120
3.2500,12534,1.1960,1.0020,2.0610,2.8220,3.4980,401.0880
3.5000,12454,1.1252,0.9480,1.8846,2.5750,2.9930,398.5280
3.7500,12551,1.2023,1.0400,2.0420,2.7424,3.3640,401.6320
4.0000,12431,1.2050,1.0409,2.0484,2.6400,3.2110,397.7920
4.2500,12554,1.2137,1.0380,2.0640,2.7230,3.1360,401.7280
4.5000,12510,1.1543,0.9868,1.9390,2.5430,2.8500,400.3200
4.7500,12416,1.1476,0.9690,1.9469,2.6450,3.4230,397.3120
5.0000,12532,1.1885,0.9937,2.0480,2.6930,3.2150,401.0240
5.2500,12498,1.2509,1.0690,2.1490,2.7710,3.2060,399.9360
5.5000,12548,1.2055,1.0500,2.0260,2.7080,3.1390,401.5360
5.7500,12505,1.2240,1.0660,2.0504,2.7350,3.5610,400.1600
6.0000,12501,1.1669,1.0100,1.9410,2.5830,2.9150,400.0320
6.2500,12456,1.1675,1.0145,1.9500,2.6130,3.2150,398.5920
6.5000,12521,1.2468,1.0830,2.1240,2.7390,3.0600,400.6720
6.7500,12507,1.2237,1.0490,2.0928,2.8008,3.2020,400.2240
7.0000,12517,1.1590,0.9923,1.9590,2.6426,3.1270,400.5440
7.2500,12493,1.1632,1.0010,1.9370,2.7526,3.6380,399.7760
7.5000,12449,1.2002,1.0193,2.0330,2.7452,3.4180,398.3680
7.7500,12526,1.1932,1.0353,2.0030,2.6390,3.2120,400.8320
8.0000,12531,1.3070,1.1720,2.1629,2.9840,3.5040,400.9920
8.2500,12488,1.2024,1.0180,2.0450,2.8178,3.7060,399.6160
8.5000,12506,1.2577,1.1120,2.1130,2.7610,3.4090,400.1920
8.7500,12497,1.2105,1.0520,2.0490,2.6752,3.2090,399.9040
9.0000,12507,1.1201,0.9456,1.9000,2.5330,2.9910,400.2240
9.2500,12485,1.1649,0.9786,1.9990,2.5926,2.9320,399.5200
9.5000,12473,1.2305,1.0590,2.1130,2.7120,3.3570,399.1360
9.7500,12548,1.1813,1.0220,1.9660,2.6230,3.2060,401.5360
10.0000,12477,1.1818,0.9990,2.0320,2.6920,3.0680,399.2640
10.2500,12463,1.2778,1.0930,2.1629,3.1260,4.1990,398.8160
10.5000,12522,1.1798,1.0110,1.9910,2.6870,3.0760,400.7040
10.7500,12536,1.2398,1.0694,2.1060,2.7040,3.0620,401.1520
11.0000,12442,1.2350,1.0740,2.0880,2.6900,3.1350,398.1440
11.2500,12559,1.1238,0.9420,1.9110,2.6260,2.9860,401.8880
11.5000,12448,1.2023,1.0350,2.0260,2.7130,3.2030,398.3360
11.7500,12528,1.1484,0.9500,1.9980,2.6300,3.1360,400.8960
12.0000,12498,1.1631,0.9910,1.9828,2.5590,3.1290,399.9360
12.2500,12522,1.1678,0.9860,1.9828,2.6350,3.1390,400.7040
12.5000,12493,1.3330,1.1723,2.2670,2.9760,3.5560,399.7760
12.7500,12451,1.1522,0.9770,1.9720,2.6036,2.8520,398.4320
13.0000,12521,1.2161,1.0630,2.0160,2.8460,3.7060,400.6720
13.2500,12454,1.2339,1.0650,2.0930,2.7320,3.0720,398.5280
13.5000,12532,1.2461,1.0950,2.0900,2.6700,3.1400,401.0240
13.7500,12492,1.2596,1.0980,2.1254,2.7934,3.3550,399.7440
14.0000,12560,1.2148,1.0330,2.0630,2.7554,3.2740,401.9200
14.2500,12434,1.1605,0.9940,1.9460,2.6110,3.2670,397.8880
14.5000,12563,1.2361,1.0700,2.0896,2.7246,3.1380,402.0160
14.7500,12421,1.1792,1.0000,2.0142,2.6856,3.0640,397.4720
15.0000,12582,1.1623,1.0120,1.9360,2.5560,3.3560,402.6240
15.2500,12473,1.1616,0.9860,1.9470,2.7844,3.4260,399.1360
15.5000,12524,1.2144,1.0270,2.0930,2.9202,3.2810,400.7680
15.7500,12498,1.2057,1.0530,2.0320,2.5770,3.0720,399.9360
16.0000,12506,1.1381,0.9440,1.9440,2.7040,3.3490,400.1920
16.2500,12457,1.1322,0.9580,1.9220,2.5270,3.0580,398.6240
16.5000,12542,1.2439,1.0736,2.1180,2.7530,3.2670,401.3440
16.7500,12463,1.1917,1.0220,2.0304,2.5990,2.7840,398.8160
17.0000,12538,1.2131,1.0310,2.0810,2.7550,3.3590,401.2160
17.2500,12479,1.1386,0.9480,1.9470,2.6210,3.0750,399.3280
17.5000,12517,1.1540,0.9890,1.9310,2.4970,3.0710,400.5440
17.7500,12493,1.2113,1.0420,2.0530,2.7010,3.1300,399.7760
18.0000,12478,1.2227,1.0380,2.1030,2.7200,3.2780,399.2960
18.2500,12522,1.2445,1.1139,2.0500,2.6150,2.9290,400.7040
18.5000,12481,1.1559,0.9960,1.9360,2.4970,2.8500,399.3920
18.7500,12447,1.2034,1.0351,2.0400,2.6690,2.9870,398.3040
19.0000,12576,1.2458,1.0840,2.0930,2.7630,3.3610,402.4320
19.2500,12495,1.2826,1.1110,2.2120,2.7750,3.2120,399.8400
19.5000,12503,1.1787,1.0098,1.9834,2.6280,3.2060,400.0960
19.7500,12511,1.2369,1.0840,2.0760,2.7730,3.2780,400.3520
20.0000,12467,1.2187,1.0620,2.0530,2.6300,2.9290,398.9440
20.2500,12525,1.1786,1.0040,2.0010,2.6480,2.9930,400.8000
20.5000,12409,1.1489,0.9700,1.9512,2.6026,3.0660,397.0880
20.7500,12521,1.3154,1.1610,2.2167,2.9660,3.7090,400.6720
21.0000,12503,1.1963,1.0255,2.0380,2.5890,2.9240,400.0960
21.2500,12528,1.1589,0.9750,1.9670,2.5660,3.2170,400.8960
21.5000,12517,1.2148,1.0390,2.0570,2.8990,3.4990,400.5440
21.7500,12524,1.2369,1.0700,2.1160,2.7460,3.0600,400.7680
22.0000,12481,1.1936,1.0420,2.0040,2.5220,2.9180,399.3920
22.2500,12397,1.2345,1.0513,2.0908,2.9010,3.5610,396.7040
22.5000,12619,1.2012,1.0439,2.0070,2.7710,3.4120,403.8080
22.7500,12501,1.1434,0.9650,1.9130,2.6690,3.7090,400.0320
23.0000,12472,1.2251,1.0510,2.0760,2.7200,3.7080,399.1040
23.2500,12531,1.1571,0.9710,1.9690,2.8180,3.4130,400.9920
23.5000,12496,1.1993,1.0226,2.0440,2.7210,3.2760,399.8720
23.7500,12496,1.2662,1.1099,2.1482,2.8650,3.2650,399.8720
24.0000,12498,1.1507,0.9770,1.9470,2.6330,3.3590,399.9360
24.2500,12444,1.3231,1.1740,2.2170,2.8960,3.2810,398.2080
24.5000,12565,1.2064,1.0420,2.0248,2.7690,3.2170,402.0800
24.7500,12493,1.2259,1.0655,2.0710,2.8210,3.2010,399.7760
