time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00472,0.00277,1.00000
1.25000,0.65568,0.47274,1.00000
1.50000,0.73746,0.63216,1.00000
1.75000,0.73026,0.63239,1.00000
2.00000,0.73717,0.62780,1.00000
2.25000,0.73448,0.63366,1.00000
2.50000,0.73975,0.62971,1.00000
2.75000,0.73733,0.63232,1.00000
3.00000,0.73905,0.63064,1.00000
3.25000,0.73039,0.63121,1.00000
3.50000,0.73992,0.63028,1.00000
3.75000,0.73005,0.63268,1.00000
4.00000,0.73830,0.62774,1.00000
4.25000,0.73339,0.63240,1.00000
4.50000,0.73269,0.62918,1.00000
4.75000,0.74040,0.63326,1.00000
5.00000,0.73665,0.63224,1.00000
5.25000,0.73420,0.63368,1.00000
5.50000,0.73748,0.63039,1.00000
5.75000,0.73813,0.62654,1.00000
6.00000,0.73945,0.63322,1.00000
6.25000,0.74044,0.63164,1.00000
6.50000,0.73951,0.63468,1.00000
6.75000,0.73766,0.63330,1.00000
7.00000,0.74133,0.62852,1.00000
7.25000,0.73379,0.63008,1.00000
7.50000,0.74398,0.62781,1.00000
7.75000,0.73451,0.63049,1.00000
8.00000,0.74056,0.62662,1.00000
8.25000,0.73203,0.62769,1.00000
8.50000,0.73650,0.62905,1.00000
8.75000,0.73406,0.62972,1.00000
9.00000,0.73568,0.63592,1.00000
9.25000,0.73215,0.63205,1.00000
9.50000,0.73932,0.62886,1.00000
9.75000,0.73608,0.62988,1.00000
10.00000,0.74236,0.62930,1.00000
10.25000,0.73663,0.63234,1.00000
10.50000,0.73504,0.63499,1.00000
10.75000,0.73515,0.62943,1.00000
11.00000,0.73833,0.62848,1.00000
11.25000,0.73664,0.63036,1.00000
11.50000,0.73811,0.63291,1.00000
11.75000,0.74128,0.63140,1.00000
12.00000,0.73689,0.63017,1.00000
12.25000,0.73261,0.63186,1.00000
12.50000,0.73298,0.63220,1.00000
12.75000,0.73516,0.63044,1.00000
13.00000,0.73695,0.63465,1.00000
13.25000,0.73460,0.62913,1.00000
13.50000,0.74080,0.63038,1.00000
13.75000,0.73116,0.63483,1.00000
14.00000,0.73611,0.62861,1.00000
14.25000,0.73115,0.63267,1.00000
14.50000,0.73083,0.63276,1.00000
14.75000,0.74199,0.62606,1.00000
15.00000,0.74161,0.63082,1.00000
15.25000,0.73430,0.62913,1.00000
15.50000,0.72845,0.63573,1.00000
15.75000,0.73534,0.62803,1.00000
16.00000,0.73235,0.63363,1.00000
16.25000,0.73628,0.62787,1.00000
16.50000,0.73724,0.63038,1.00000
16.75000,0.74377,0.63250,1.00000
17.00000,0.73553,0.63723,1.00000
17.25000,0.73288,0.63320,1.00000
17.50000,0.73021,0.63239,1.00000
17.75000,0.73765,0.63276,1.00000
18.00000,0.72898,0.63709,1.00000
18.25000,0.72996,0.62979,1.00000
18.50000,0.73663,0.62769,1.00000
18.75000,0.73876,0.63395,1.00000
19.00000,0.74247,0.62993,1.00000
19.25000,0.72951,0.62872,1.00000
19.50000,0.73682,0.63082,1.00000
19.75000,0.73837,0.62742,1.00000
20.00000,0.73090,0.62867,1.00000
20.25000,0.73996,0.62656,1.00000
20.50000,0.73641,0.63275,1.00000
20.75000,0.73706,0.62865,1.00000
21.00000,0.73020,0.63300,1.00000
21.25000,0.73706,0.63253,1.00000
21.50000,0.73820,0.63001,1.00000
21.75000,0.73645,0.63055,1.00000
22.00000,0.73800,0.62428,1.00000
22.25000,0.73569,0.63055,1.00000
22.50000,0.74176,0.62605,1.00000
22.75000,0.73671,0.63349,1.00000
23.00000,0.73226,0.62709,1.00000
23.25000,0.73690,0.63001,1.00000
23.50000,0.73208,0.63141,1.00000
23.75000,0.73156,0.63683,1.00000
24.00000,0.73414,0.63381,1.00000
24.25000,0.73599,0.63058,1.00000
24.50000,0.73387,0.63514,1.00000
24.75000,0.73195,0.63107,1.00000
