time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00487,0.00287,0.53878
1.25000,0.63208,0.41496,0.55825
1.50000,0.76848,0.47269,0.57652
1.75000,0.77207,0.47190,0.58976
2.00000,0.76189,0.47674,0.59736
2.25000,0.76749,0.47157,0.60398
2.50000,0.76896,0.47132,0.60878
2.75000,0.76023,0.47882,0.61021
3.00000,0.76098,0.48205,0.61081
3.25000,0.76171,0.48174,0.61134
3.50000,0.76259,0.48315,0.61159
3.75000,0.76583,0.47945,0.61261
4.00000,0.76580,0.47622,0.61380
4.25000,0.75104,0.49631,0.61029
4.50000,0.76504,0.47903,0.61169
4.75000,0.76022,0.48573,0.61123
5.00000,0.75172,0.48797,0.60977
5.25000,0.75574,0.49107,0.60868
5.50000,0.75839,0.48093,0.60966
5.75000,0.76059,0.48481,0.60998
6.00000,0.76240,0.48282,0.61066
6.25000,0.75370,0.48781,0.60959
6.50000,0.75941,0.48973,0.60910
6.75000,0.75708,0.48558,0.60914
7.00000,0.75973,0.48106,0.61009
7.25000,0.75661,0.49039,0.60908
7.50000,0.75746,0.48955,0.60858
7.75000,0.76056,0.48345,0.60942
8.00000,0.75102,0.49651,0.60720
8.25000,0.75893,0.48618,0.60790
8.50000,0.75687,0.48759,0.60798
8.75000,0.75709,0.49126,0.60753
9.00000,0.75965,0.48437,0.60846
9.25000,0.76102,0.47991,0.60990
9.50000,0.74742,0.49540,0.60735
9.75000,0.75687,0.48790,0.60756
10.00000,0.75982,0.48259,0.60876
10.25000,0.77010,0.46699,0.61289
10.50000,0.76011,0.48210,0.61259
10.75000,0.75775,0.48850,0.61122
11.00000,0.76048,0.47594,0.61238
11.25000,0.75838,0.48252,0.61201
11.50000,0.75439,0.49263,0.60989
11.75000,0.75822,0.48839,0.60939
12.00000,0.75529,0.49302,0.60809
12.25000,0.76394,0.47552,0.61057
12.50000,0.75792,0.48360,0.61054
12.75000,0.75121,0.48927,0.60905
13.00000,0.75840,0.48329,0.60957
13.25000,0.75602,0.49137,0.60852
13.50000,0.75744,0.48952,0.60819
13.75000,0.76096,0.48166,0.60945
14.00000,0.76169,0.48152,0.61042
14.25000,0.75648,0.49181,0.60910
14.50000,0.76296,0.47775,0.61085
14.75000,0.76849,0.47182,0.61347
15.00000,0.75789,0.48261,0.61272
15.25000,0.75829,0.48383,0.61205
15.50000,0.75377,0.49072,0.61014
15.75000,0.76577,0.47935,0.61160
16.00000,0.75583,0.48975,0.61016
16.25000,0.76367,0.47944,0.61141
16.50000,0.75437,0.48834,0.61010
16.75000,0.74771,0.49773,0.60718
17.00000,0.76148,0.47809,0.60932
17.25000,0.76058,0.48135,0.61025
17.50000,0.76277,0.48131,0.61111
17.75000,0.75825,0.48711,0.61043
18.00000,0.76796,0.47431,0.61276
18.25000,0.76219,0.48362,0.61247
18.50000,0.75738,0.49024,0.61085
18.75000,0.75927,0.48188,0.61112
19.00000,0.75846,0.48663,0.61053
19.25000,0.75789,0.48717,0.60999
19.50000,0.75023,0.49460,0.60779
19.75000,0.76279,0.48137,0.60939
20.00000,0.75491,0.48277,0.60955
20.25000,0.76013,0.48018,0.61054
20.50000,0.75708,0.48826,0.60976
20.75000,0.75708,0.49114,0.60879
21.00000,0.75986,0.48162,0.60977
21.25000,0.75326,0.48840,0.60884
21.50000,0.76826,0.47599,0.61142
21.75000,0.75982,0.48205,0.61154
22.00000,0.76160,0.48319,0.61163
22.25000,0.75598,0.48908,0.61030
22.50000,0.75370,0.48848,0.60923
22.75000,0.76339,0.48006,0.61064
23.00000,0.75764,0.48665,0.61012
23.25000,0.75435,0.48803,0.60924
23.50000,0.76221,0.48601,0.60966
23.75000,0.76075,0.48553,0.60988
24.00000,0.75876,0.47956,0.61074
24.25000,0.75772,0.48639,0.61023
24.50000,0.75833,0.48171,0.61062
24.75000,0.75293,0.49173,0.60892
