time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00481,0.00288,1.00000
1.25000,0.63977,0.59391,1.00000
1.50000,0.76675,0.65719,1.00000
1.75000,0.75100,0.66007,1.00000
2.00000,0.75970,0.65775,1.00000
2.25000,0.75626,0.65972,1.00000
2.50000,0.76874,0.65238,1.00000
2.75000,0.75847,0.65633,1.00000
3.00000,0.76425,0.65436,1.00000
3.25000,0.76031,0.65550,1.00000
3.50000,0.76375,0.65462,1.00000
3.75000,0.76412,0.66009,1.00000
4.00000,0.76416,0.65307,1.00000
4.25000,0.76602,0.65528,1.00000
4.50000,0.75858,0.65731,1.00000
4.75000,0.76686,0.65509,1.00000
5.00000,0.75247,0.65992,1.00000
5.25000,0.76298,0.65807,1.00000
5.50000,0.76170,0.65882,1.00000
5.75000,0.76159,0.65579,1.00000
6.00000,0.75943,0.65737,1.00000
6.25000,0.75511,0.65785,1.00000
6.50000,0.76241,0.65591,1.00000
6.75000,0.75748,0.65956,1.00000
7.00000,0.76805,0.65320,1.00000
7.25000,0.75944,0.65825,1.00000
7.50000,0.76333,0.65124,1.00000
7.75000,0.76272,0.65785,1.00000
8.00000,0.76206,0.65634,1.00000
8.25000,0.75981,0.65786,1.00000
8.50000,0.76194,0.65742,1.00000
8.75000,0.76221,0.65511,1.00000
9.00000,0.75599,0.65759,1.00000
9.25000,0.76028,0.65867,1.00000
9.50000,0.76175,0.65571,1.00000
9.75000,0.75600,0.65404,1.00000
10.00000,0.76308,0.65990,1.00000
10.25000,0.75805,0.65515,1.00000
10.50000,0.76383,0.66101,1.00000
10.75000,0.76765,0.65638,1.00000
11.00000,0.76392,0.65697,1.00000
11.25000,0.76064,0.65525,1.00000
11.50000,0.76563,0.65478,1.00000
11.75000,0.75815,0.65263,1.00000
12.00000,0.76040,0.65755,1.00000
12.25000,0.76596,0.65796,1.00000
12.50000,0.75936,0.65645,1.00000
12.75000,0.76235,0.65404,1.00000
13.00000,0.75946,0.65494,1.00000
13.25000,0.76244,0.65732,1.00000
13.50000,0.76377,0.65526,1.00000
13.75000,0.75717,0.65759,1.00000
14.00000,0.76068,0.65644,1.00000
14.25000,0.76142,0.65289,1.00000
14.50000,0.76866,0.65423,1.00000
14.75000,0.76482,0.65516,1.00000
15.00000,0.76408,0.65649,1.00000
15.25000,0.76209,0.65671,1.00000
15.50000,0.76568,0.65441,1.00000
15.75000,0.76167,0.65806,1.00000
16.00000,0.76140,0.65653,1.00000
16.25000,0.75859,0.66088,1.00000
16.50000,0.75788,0.65858,1.00000
16.75000,0.77000,0.65342,1.00000
17.00000,0.75854,0.65964,1.00000
17.25000,0.76923,0.65711,1.00000
17.50000,0.75897,0.65928,1.00000
17.75000,0.76008,0.65928,1.00000
18.00000,0.75982,0.65767,1.00000
18.25000,0.76834,0.65740,1.00000
18.50000,0.76523,0.65743,1.00000
18.75000,0.76174,0.65473,1.00000
19.00000,0.76002,0.66016,1.00000
19.25000,0.76950,0.65371,1.00000
19.50000,0.76180,0.65813,1.00000
19.75000,0.77253,0.65520,1.00000
20.00000,0.76099,0.65668,1.00000
20.25000,0.76341,0.65762,1.00000
20.50000,0.76194,0.65872,1.00000
20.75000,0.75663,0.65670,1.00000
21.00000,0.76033,0.65970,1.00000
21.25000,0.76020,0.65796,1.00000
21.50000,0.75990,0.65533,1.00000
21.75000,0.76008,0.65226,1.00000
22.00000,0.76083,0.65491,1.00000
22.25000,0.75965,0.65990,1.00000
22.50000,0.76166,0.65826,1.00000
22.75000,0.76152,0.65661,1.00000
23.00000,0.76780,0.65933,1.00000
23.25000,0.76493,0.65574,1.00000
23.50000,0.75937,0.65884,1.00000
23.75000,0.76197,0.65721,1.00000
24.00000,0.76196,0.65835,1.00000
24.25000,0.75962,0.65682,1.00000
24.50000,0.76124,0.65706,1.00000
24.75000,0.76336,0.65764,1.00000
