time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,2354,0.3801,0.3214,0.7010,0.8693,1.2176,105.3760
1.5000,2358,0.3677,0.3010,0.6951,0.8557,1.1780,105.4720
1.7500,2362,0.3498,0.2910,0.6416,0.8446,1.0116,105.6960
2.0000,2357,0.3580,0.2950,0.6523,0.9017,1.1396,105.5360
2.2500,2359,0.3429,0.2920,0.6216,0.8140,0.9613,105.5360
2.5000,2358,0.3446,0.2880,0.6317,0.8176,1.2216,105.5360
2.7500,2358,0.3428,0.2884,0.6297,0.8097,1.1696,105.5360
3.0000,2356,0.3368,0.2864,0.6217,0.8030,0.9446,105.3760
3.2500,2362,0.3462,0.2864,0.6376,0.8346,1.2487,105.7280
3.5000,2358,0.3219,0.2784,0.5811,0.7475,1.0760,105.5360
3.7500,2360,0.3388,0.2848,0.6093,0.8069,1.0916,105.6000
4.0000,2358,0.3377,0.2864,0.6157,0.7676,0.9576,105.5360
4.2500,2357,0.3347,0.2818,0.6220,0.7935,1.1933,105.5040
4.5000,2360,0.3270,0.2844,0.5880,0.7656,0.9373,105.6000
4.7500,2358,0.3266,0.2834,0.5875,0.7477,0.9076,105.5040
5.0000,2359,0.3317,0.2850,0.6040,0.7620,0.9070,105.6000
5.2500,2357,0.3338,0.2784,0.6207,0.8016,0.9206,105.4720
5.5000,2358,0.3391,0.2854,0.6216,0.7727,0.9393,105.5040
5.7500,2360,0.3348,0.2874,0.6193,0.8037,0.9616,105.6000
6.0000,2360,0.3442,0.2904,0.6336,0.8286,1.0236,105.6320
6.2500,2356,0.3377,0.2870,0.6260,0.8316,1.3656,105.4400
6.5000,2360,0.3463,0.2860,0.6296,0.8500,1.1590,105.6000
6.7500,2358,0.3318,0.2834,0.6093,0.7783,1.1467,105.5360
7.0000,2358,0.3364,0.2834,0.6187,0.8217,1.1133,105.5360
7.2500,2359,0.3264,0.2804,0.5936,0.7893,1.0510,105.5680
7.5000,2356,0.3447,0.2900,0.6373,0.8260,1.1593,105.4400
7.7500,2360,0.3241,0.2788,0.5866,0.7746,1.0825,105.6320
8.0000,2359,0.3399,0.2850,0.6280,0.8121,1.0326,105.5680
8.2500,2359,0.3379,0.2810,0.6240,0.8456,1.2586,105.5360
8.5000,2358,0.3426,0.2874,0.6390,0.8121,1.1416,105.5680
8.7500,2359,0.3287,0.2740,0.6056,0.8000,1.0943,105.5360
9.0000,2356,0.3445,0.2918,0.6281,0.7979,0.9710,105.4080
9.2500,2360,0.3459,0.2884,0.6310,0.8470,1.1223,105.6640
9.5000,2359,0.3414,0.2914,0.6113,0.7896,1.1156,105.5680
9.7500,2359,0.3377,0.2844,0.6173,0.7919,0.9910,105.5360
10.0000,2360,0.3530,0.2908,0.6536,0.8337,1.1026,105.6320
10.2500,2356,0.3273,0.2810,0.5983,0.7686,1.1750,105.4400
10.5000,2359,0.3258,0.2790,0.5980,0.8385,0.9826,105.5680
10.7500,2358,0.3442,0.2860,0.6360,0.8143,1.1106,105.5360
11.0000,2357,0.3335,0.2834,0.6053,0.7916,1.0143,105.5040
11.2500,2361,0.3439,0.2890,0.6330,0.8293,1.1396,105.6320
11.5000,2356,0.3383,0.2888,0.6190,0.7980,1.1426,105.4400
11.7500,2360,0.3373,0.2834,0.6260,0.7996,1.0386,105.6000
12.0000,2359,0.3405,0.2850,0.6373,0.8180,1.0400,105.5680
12.2500,2358,0.3269,0.2784,0.5993,0.7660,1.1036,105.5040
12.5000,2361,0.3383,0.2820,0.6200,0.7973,1.2106,105.6640
12.7500,2355,0.3401,0.2864,0.6245,0.8183,1.0099,105.4080
13.0000,2359,0.3433,0.2864,0.6390,0.8106,0.9826,105.6000
13.2500,2358,0.3487,0.2903,0.6417,0.8230,1.0915,105.4720
13.5000,2360,0.3324,0.2830,0.6090,0.8326,0.9723,105.6320
13.7500,2357,0.3357,0.2784,0.6216,0.8003,0.9706,105.5040
14.0000,2360,0.3416,0.2850,0.6256,0.8410,1.1210,105.6000
14.2500,2360,0.3369,0.2860,0.6210,0.8030,1.1043,105.6000
14.5000,2357,0.3370,0.2820,0.6196,0.8077,1.0436,105.5040
14.7500,2359,0.3370,0.2850,0.6246,0.7760,0.9356,105.5680
15.0000,2356,0.3322,0.2784,0.6120,0.7926,1.0350,105.4400
15.2500,2359,0.3396,0.2820,0.6310,0.8153,1.0933,105.5680
15.5000,2360,0.3494,0.2880,0.6416,0.8970,1.1173,105.6000
15.7500,2357,0.3497,0.2934,0.6401,0.8143,1.0706,105.5040
16.0000,2359,0.3301,0.2810,0.5976,0.7763,1.0726,105.5360
16.2500,2360,0.3338,0.2824,0.6163,0.8301,0.9890,105.6640
16.5000,2359,0.3253,0.2790,0.5880,0.7590,0.9870,105.5360
16.7500,2358,0.3459,0.2874,0.6380,0.8820,1.2600,105.4720
17.0000,2358,0.3431,0.2844,0.6283,0.7983,1.0086,105.5680
17.2500,2358,0.3283,0.2800,0.5996,0.7726,0.9940,105.5040
17.5000,2360,0.3315,0.2813,0.6130,0.7640,0.9556,105.6000
17.7500,2357,0.3351,0.2810,0.6143,0.7880,1.0670,105.5360
18.0000,2360,0.3421,0.2864,0.6366,0.8506,1.2123,105.6000
18.2500,2356,0.3335,0.2830,0.6116,0.7960,0.9696,105.4400
18.5000,2360,0.3361,0.2844,0.6250,0.8007,1.0626,105.6000
18.7500,2358,0.3440,0.2948,0.6210,0.7920,0.9360,105.5360
19.0000,2360,0.3397,0.2860,0.6300,0.7923,0.9686,105.5680
19.2500,2358,0.3403,0.2924,0.6073,0.8130,0.9956,105.5360
19.5000,2358,0.3397,0.2834,0.6311,0.7957,0.9206,105.5360
19.7500,2357,0.3296,0.2810,0.5953,0.7760,0.9940,105.5360
20.0000,2360,0.3373,0.2858,0.6130,0.7736,1.1110,105.5680
20.2500,2360,0.3272,0.2784,0.5940,0.7753,0.9906,105.6000
20.5000,2357,0.3461,0.2884,0.6389,0.8406,1.2503,105.5040
20.7500,2357,0.3406,0.2834,0.6210,0.8257,1.0560,105.4720
21.0000,2359,0.3300,0.2834,0.5986,0.7466,0.8640,105.5680
21.2500,2359,0.3386,0.2844,0.6256,0.7840,0.9200,105.6000
21.5000,2358,0.3369,0.2814,0.6300,0.7960,1.0813,105.4720
21.7500,2360,0.3436,0.2844,0.6400,0.7957,1.0886,105.6320
22.0000,2358,0.3338,0.2864,0.6066,0.7696,0.9720,105.5360
22.2500,2358,0.3423,0.2820,0.6433,0.8299,1.1560,105.5360
22.5000,2358,0.3294,0.2814,0.5956,0.7966,1.1140,105.5040
22.7500,2358,0.3478,0.2894,0.6370,0.8170,0.9936,105.5680
23.0000,2358,0.3380,0.2824,0.6211,0.7990,1.0653,105.5040
23.2500,2360,0.3262,0.2790,0.5956,0.7593,1.0230,105.6000
23.5000,2358,0.3354,0.2880,0.6013,0.7816,1.0476,105.5360
23.7500,2360,0.3343,0.2838,0.6137,0.7906,0.9490,105.6000
24.0000,2356,0.3362,0.2840,0.6117,0.7807,0.9936,105.4400
24.2500,2359,0.3407,0.2884,0.6270,0.8059,1.0540,105.5360
24.5000,2359,0.3422,0.2844,0.6373,0.8425,0.9575,105.6000
24.7500,2360,0.3476,0.2910,0.6457,0.7996,1.0796,105.6000
