time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00472,0.00277,0.75039
1.25000,0.86724,0.64324,0.79519
1.50000,0.96442,0.88459,0.81116
1.75000,0.90643,0.88658,0.81513
2.00000,0.89587,0.88960,0.81638
2.25000,0.87610,0.89432,0.81274
2.50000,0.91278,0.88568,0.81816
2.75000,0.88077,0.89563,0.81519
3.00000,0.87975,0.89393,0.81235
3.25000,0.91416,0.88328,0.81853
3.50000,0.87643,0.89524,0.81477
3.75000,0.89560,0.88964,0.81596
4.00000,0.87580,0.89378,0.81236
4.25000,0.88895,0.89302,0.81155
4.50000,0.89677,0.89189,0.81252
4.75000,0.87994,0.89311,0.80989
5.00000,0.88567,0.89383,0.80826
5.25000,0.90825,0.89047,0.81181
5.50000,0.89107,0.89229,0.81157
5.75000,0.89770,0.89062,0.81298
6.00000,0.88869,0.89106,0.81251
6.25000,0.89145,0.88882,0.81304
6.50000,0.89198,0.89431,0.81257
6.75000,0.88978,0.89033,0.81246
7.00000,0.88557,0.89242,0.81109
7.25000,0.88381,0.89267,0.80932
7.50000,0.90931,0.88703,0.81377
7.75000,0.88671,0.89465,0.81219
8.00000,0.90603,0.88769,0.81585
8.25000,0.87919,0.89405,0.81288
8.50000,0.88796,0.89202,0.81207
8.75000,0.89187,0.88968,0.81251
9.00000,0.88696,0.89458,0.81099
9.25000,0.89076,0.89122,0.81089
9.50000,0.90407,0.88689,0.81433
9.75000,0.88140,0.89370,0.81187
10.00000,0.89148,0.89357,0.81145
10.25000,0.89621,0.88987,0.81272
10.50000,0.89029,0.89474,0.81183
10.75000,0.90294,0.88749,0.81492
11.00000,0.89825,0.88913,0.81674
11.25000,0.88595,0.89085,0.81576
11.50000,0.89537,0.89154,0.81653
11.75000,0.88595,0.89053,0.81561
12.00000,0.87480,0.89562,0.81145
12.25000,0.88176,0.89471,0.80886
12.50000,0.90226,0.88993,0.81133
12.75000,0.88499,0.88922,0.81048
13.00000,0.90375,0.88690,0.81385
13.25000,0.88911,0.89108,0.81346
13.50000,0.89533,0.89241,0.81404
13.75000,0.88757,0.88932,0.81369
14.00000,0.89346,0.89171,0.81404
14.25000,0.87435,0.89271,0.81037
14.50000,0.89542,0.88891,0.81167
14.75000,0.89221,0.89093,0.81193
15.00000,0.88492,0.89200,0.81051
15.25000,0.89736,0.89041,0.81190
15.50000,0.87401,0.89437,0.80782
15.75000,0.89658,0.89181,0.80878
16.00000,0.89565,0.89002,0.80991
16.25000,0.90049,0.88930,0.81214
16.50000,0.89486,0.88927,0.81326
16.75000,0.88083,0.89554,0.81032
17.00000,0.89809,0.88995,0.81195
17.25000,0.88715,0.89263,0.81085
17.50000,0.88693,0.89245,0.80974
17.75000,0.88692,0.89104,0.80892
18.00000,0.90348,0.89105,0.81141
18.25000,0.89741,0.88831,0.81323
18.50000,0.90606,0.89215,0.81601
18.75000,0.88604,0.89265,0.81469
19.00000,0.89307,0.89243,0.81481
19.25000,0.87964,0.89318,0.81211
19.50000,0.89386,0.89110,0.81266
19.75000,0.88800,0.89456,0.81135
20.00000,0.89981,0.88901,0.81351
20.25000,0.89242,0.89196,0.81360
20.50000,0.88644,0.89303,0.81228
20.75000,0.92001,0.88525,0.81923
21.00000,0.87531,0.89541,0.81521
21.25000,0.88886,0.89485,0.81401
21.50000,0.89032,0.88977,0.81413
21.75000,0.89926,0.88885,0.81621
22.00000,0.88515,0.89338,0.81456
22.25000,0.88726,0.89251,0.81351
22.50000,0.89210,0.89164,0.81360
22.75000,0.89005,0.89128,0.81336
23.00000,0.89162,0.89013,0.81366
23.25000,0.87844,0.89353,0.81064
23.50000,0.90002,0.89174,0.81229
23.75000,0.88805,0.89391,0.81112
24.00000,0.90021,0.88861,0.81344
24.25000,0.88452,0.89146,0.81205
24.50000,0.90317,0.88725,0.81524
24.75000,0.87975,0.88947,0.81329
