time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,9969,0.7126,0.6201,1.1636,1.5259,1.8460,319.0080
1.5000,10001,0.7412,0.6445,1.2180,1.6110,2.1300,320.0320
1.7500,9986,0.6980,0.6038,1.1440,1.5339,1.7990,319.5520
2.0000,10022,0.7148,0.6170,1.1730,1.5370,1.8470,320.7040
2.2500,9994,0.7002,0.6070,1.1490,1.5290,1.8010,319.8080
2.5000,10009,0.6691,0.5834,1.0660,1.4210,1.6560,320.2880
2.7500,9997,0.7145,0.6170,1.1750,1.5580,2.1450,319.9040
3.0000,9978,0.7012,0.6010,1.1650,1.5455,1.9350,319.2960
3.2500,9987,0.7358,0.6370,1.2060,1.6049,1.9220,319.5840
3.5000,10038,0.7066,0.6069,1.1750,1.5690,1.7950,321.2160
3.7500,9972,0.7060,0.6113,1.1600,1.5119,1.7010,319.1040
4.0000,10023,0.7300,0.6359,1.2000,1.5670,1.8470,320.7360
4.2500,10003,0.7138,0.6154,1.1836,1.5450,2.1400,320.0960
4.5000,9990,0.7054,0.6077,1.1520,1.5340,1.8580,319.6800
4.7500,10010,0.7435,0.6431,1.2260,1.6030,1.9850,320.3200
5.0000,9986,0.7135,0.6293,1.1540,1.5099,1.9880,319.5520
5.2500,10017,0.7250,0.6270,1.1900,1.5859,1.7930,320.5440
5.5000,9993,0.7095,0.6185,1.1552,1.5120,2.0690,319.7760
5.7500,10000,0.6963,0.6016,1.1400,1.5160,1.8480,320.0000
6.0000,10011,0.7255,0.6275,1.1910,1.6180,2.2970,320.3520
6.2500,9998,0.7173,0.6141,1.1940,1.5950,1.9940,319.9360
6.5000,9994,0.7087,0.6057,1.1840,1.5920,1.9300,319.8080
6.7500,9982,0.7046,0.6020,1.1629,1.5645,2.0550,319.4240
7.0000,10009,0.7031,0.6049,1.1670,1.5090,1.8490,320.2880
7.2500,10003,0.7125,0.6147,1.1800,1.5630,1.9340,320.0960
7.5000,10009,0.6811,0.5860,1.1162,1.5230,1.8580,320.2880
7.7500,9981,0.7298,0.6298,1.1980,1.6780,2.2830,319.3920
8.0000,10008,0.7365,0.6430,1.1990,1.5839,2.2170,320.2560
8.2500,9985,0.7235,0.6032,1.2106,1.7050,2.6490,319.5200
8.5000,10015,0.7429,0.6430,1.2200,1.7070,2.3490,320.4800
8.7500,9978,0.7087,0.6131,1.1580,1.5300,1.7930,319.2960
9.0000,10040,0.7086,0.6110,1.1590,1.5780,1.9210,321.2800
9.2500,9980,0.7110,0.6200,1.1690,1.5110,1.9220,319.3600
9.5000,10011,0.7255,0.6352,1.1870,1.5169,1.8590,320.3520
