time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00481,0.00288,0.75039
1.25000,0.71755,0.67144,0.75961
1.50000,0.85594,0.74580,0.78164
1.75000,0.79891,0.75462,0.79049
2.00000,0.78522,0.75813,0.79591
2.25000,0.78371,0.75873,0.80091
2.50000,0.76685,0.76068,0.80214
2.75000,0.77336,0.75912,0.80499
3.00000,0.77405,0.75992,0.80782
3.25000,0.75430,0.76260,0.80616
3.50000,0.76484,0.75828,0.80747
3.75000,0.76599,0.76081,0.80850
4.00000,0.76979,0.75862,0.81074
4.25000,0.76551,0.76141,0.81156
4.50000,0.75766,0.76265,0.81056
4.75000,0.75518,0.76545,0.80850
5.00000,0.75332,0.76426,0.80631
5.25000,0.76887,0.76080,0.80793
5.50000,0.75651,0.75926,0.80738
5.75000,0.76920,0.75796,0.80962
6.00000,0.76734,0.76253,0.81059
6.25000,0.75745,0.75885,0.81030
6.50000,0.75291,0.76370,0.80815
6.75000,0.77534,0.75657,0.81190
7.00000,0.75435,0.76222,0.81033
7.25000,0.74629,0.76431,0.80672
7.50000,0.76665,0.75793,0.80847
7.75000,0.76744,0.76069,0.80982
8.00000,0.76013,0.76166,0.80951
8.25000,0.76112,0.75984,0.80976
8.50000,0.76116,0.76257,0.80948
8.75000,0.76593,0.75972,0.81073
9.00000,0.75450,0.76482,0.80866
9.25000,0.75702,0.76156,0.80775
9.50000,0.76378,0.76159,0.80819
9.75000,0.75578,0.76151,0.80705
10.00000,0.76708,0.76047,0.80837
10.25000,0.77707,0.75980,0.81182
10.50000,0.74855,0.76550,0.80843
10.75000,0.76418,0.76092,0.80908
11.00000,0.74242,0.76683,0.80420
11.25000,0.76231,0.76388,0.80389
11.50000,0.77614,0.75802,0.80751
11.75000,0.76634,0.76099,0.80858
12.00000,0.76596,0.76383,0.80901
12.25000,0.76031,0.76128,0.80882
12.50000,0.75703,0.76434,0.80735
12.75000,0.77292,0.76208,0.80952
13.00000,0.76009,0.76024,0.80949
13.25000,0.76254,0.75843,0.81031
13.50000,0.75718,0.76334,0.80908
13.75000,0.75137,0.76417,0.80652
14.00000,0.77299,0.75898,0.80932
14.25000,0.76296,0.76163,0.80959
14.50000,0.76652,0.76245,0.81040
14.75000,0.76280,0.76240,0.81048
15.00000,0.76361,0.76070,0.81106
15.25000,0.76217,0.76313,0.81087
15.50000,0.75720,0.76066,0.81018
15.75000,0.76083,0.76019,0.81031
16.00000,0.76683,0.75742,0.81219
16.25000,0.75439,0.76299,0.81047
16.50000,0.75059,0.76326,0.80793
16.75000,0.76427,0.76058,0.80867
17.00000,0.75234,0.76470,0.80620
17.25000,0.76120,0.76392,0.80566
17.50000,0.76682,0.75830,0.80736
17.75000,0.76535,0.76524,0.80738
18.00000,0.76409,0.76085,0.80803
18.25000,0.77305,0.76055,0.81053
18.50000,0.76791,0.76279,0.81156
18.75000,0.76706,0.75775,0.81342
19.00000,0.75272,0.76516,0.81093
19.25000,0.74771,0.76258,0.80796
19.50000,0.74944,0.76153,0.80554
19.75000,0.76916,0.76002,0.80737
20.00000,0.75755,0.75765,0.80735
20.25000,0.76169,0.76093,0.80750
20.50000,0.76550,0.76122,0.80836
20.75000,0.75740,0.76279,0.80728
21.00000,0.75697,0.76018,0.80664
21.25000,0.76710,0.76354,0.80735
21.50000,0.75853,0.75913,0.80723
21.75000,0.76843,0.76089,0.80874
22.00000,0.76532,0.76050,0.80970
22.25000,0.76733,0.75868,0.81143
22.50000,0.75576,0.76101,0.81038
22.75000,0.76347,0.76148,0.81078
23.00000,0.76594,0.76002,0.81196
23.25000,0.76549,0.75943,0.81318
23.50000,0.75933,0.76556,0.81193
23.75000,0.75674,0.76149,0.81098
24.00000,0.75002,0.76108,0.80877
24.25000,0.77303,0.75876,0.81162
24.50000,0.76458,0.75897,0.81275
24.75000,0.76509,0.76268,0.81323
