time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00472,0.00277,1.00000
1.25000,0.81776,0.60442,1.00000
1.50000,0.91225,0.81178,1.00000
1.75000,0.92809,0.80518,1.00000
2.00000,0.92080,0.80804,1.00000
2.25000,0.92476,0.80812,1.00000
2.50000,0.92826,0.80354,1.00000
2.75000,0.92145,0.80830,1.00000
3.00000,0.93075,0.80853,1.00000
3.25000,0.92745,0.80577,1.00000
3.50000,0.91994,0.80649,1.00000
3.75000,0.91994,0.80742,1.00000
4.00000,0.91800,0.80831,1.00000
4.25000,0.92256,0.80747,1.00000
4.50000,0.92773,0.80482,1.00000
4.75000,0.92703,0.80593,1.00000
5.00000,0.92591,0.80608,1.00000
5.25000,0.92602,0.80713,1.00000
5.50000,0.92504,0.80357,1.00000
5.75000,0.92429,0.80645,1.00000
6.00000,0.92223,0.80651,1.00000
6.25000,0.92478,0.80529,1.00000
6.50000,0.92217,0.80876,1.00000
6.75000,0.92245,0.80794,1.00000
7.00000,0.92382,0.80623,1.00000
7.25000,0.91465,0.81003,1.00000
7.50000,0.92099,0.80810,1.00000
7.75000,0.92376,0.80745,1.00000
8.00000,0.92028,0.80662,1.00000
8.25000,0.91879,0.80905,1.00000
8.50000,0.92756,0.80199,1.00000
8.75000,0.92220,0.80675,1.00000
9.00000,0.91691,0.80988,1.00000
9.25000,0.91901,0.80817,1.00000
9.50000,0.92760,0.80420,1.00000
9.75000,0.92306,0.80941,1.00000
10.00000,0.91779,0.80558,1.00000
10.25000,0.91656,0.80578,1.00000
10.50000,0.92224,0.80707,1.00000
10.75000,0.92200,0.80814,1.00000
11.00000,0.93156,0.80461,1.00000
11.25000,0.91951,0.80702,1.00000
11.50000,0.91914,0.80784,1.00000
11.75000,0.92299,0.80796,1.00000
12.00000,0.91492,0.81149,1.00000
12.25000,0.92206,0.80895,1.00000
12.50000,0.92756,0.80747,1.00000
12.75000,0.91778,0.80746,1.00000
13.00000,0.91656,0.80396,1.00000
13.25000,0.92619,0.80446,1.00000
13.50000,0.92272,0.80757,1.00000
13.75000,0.92342,0.80678,1.00000
14.00000,0.91785,0.80562,1.00000
14.25000,0.92993,0.80610,1.00000
14.50000,0.92282,0.80702,1.00000
14.75000,0.92442,0.80696,1.00000
15.00000,0.92127,0.80842,1.00000
15.25000,0.92129,0.80657,1.00000
15.50000,0.92870,0.80678,1.00000
15.75000,0.91734,0.81045,1.00000
16.00000,0.92654,0.80935,1.00000
16.25000,0.92717,0.80534,1.00000
16.50000,0.92333,0.80683,1.00000
16.75000,0.91825,0.80850,1.00000
17.00000,0.92058,0.80658,1.00000
17.25000,0.91931,0.80838,1.00000
17.50000,0.92446,0.80562,1.00000
17.75000,0.91898,0.80806,1.00000
18.00000,0.91691,0.80648,1.00000
18.25000,0.92083,0.80903,1.00000
18.50000,0.92238,0.80478,1.00000
18.75000,0.91682,0.81041,1.00000
19.00000,0.92788,0.80519,1.00000
19.25000,0.91542,0.80883,1.00000
19.50000,0.92718,0.80353,1.00000
19.75000,0.92758,0.80804,1.00000
20.00000,0.91997,0.80836,1.00000
20.25000,0.92346,0.81050,1.00000
20.50000,0.91409,0.81011,1.00000
20.75000,0.92108,0.80667,1.00000
21.00000,0.92169,0.80692,1.00000
21.25000,0.92258,0.80820,1.00000
21.50000,0.92857,0.80787,1.00000
21.75000,0.91836,0.80960,1.00000
22.00000,0.91572,0.80716,1.00000
22.25000,0.92321,0.80636,1.00000
22.50000,0.92306,0.80798,1.00000
22.75000,0.92941,0.80682,1.00000
23.00000,0.92237,0.80573,1.00000
23.25000,0.92360,0.80515,1.00000
23.50000,0.92894,0.80830,1.00000
23.75000,0.92244,0.80692,1.00000
24.00000,0.91677,0.80849,1.00000
24.25000,0.92469,0.80665,1.00000
24.50000,0.92253,0.80856,1.00000
24.75000,0.92232,0.80424,1.00000
