time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,14544,6.7222,2.9809,25.1463,31.9199,32.9413,465.4080
1.5000,15347,6.9741,2.6268,23.4202,30.6120,31.7396,491.1040
1.7500,15294,7.0049,6.2001,10.8753,21.4691,22.3556,489.4080
2.0000,14964,7.4228,8.7355,9.1420,9.4416,9.5647,478.8480
2.2500,14824,7.5033,8.8514,9.1950,9.4208,9.5441,474.3680
2.5000,14988,7.4031,8.7190,9.1220,9.4679,9.6074,479.6160
2.7500,14939,7.4222,8.7565,9.1239,9.2561,9.3743,478.0480
3.0000,14909,7.4834,8.8399,9.1583,9.3724,9.6307,477.0880
3.2500,14879,7.4512,8.7562,9.2017,9.5836,9.7468,476.1280
3.5000,14951,7.4128,8.7122,9.1281,9.3114,9.4220,478.4320
3.7500,14927,7.4391,8.7725,9.1701,9.3515,9.4723,477.6640
4.0000,14979,7.3905,8.6923,9.0761,9.3351,9.4967,479.3280
4.2500,14992,7.3884,8.7155,9.0525,9.2977,9.4726,479.7440
4.5000,14963,7.4130,8.7357,9.1239,9.3254,9.4374,478.8160
4.7500,14882,7.4739,8.8287,9.1372,9.2929,9.4711,476.2240
5.0000,14955,7.4220,8.7288,9.0886,9.3372,9.4374,478.5600
5.2500,15060,7.3191,8.5945,9.0797,9.3036,9.4647,481.9200
5.5000,15087,7.3140,8.5595,8.9884,9.2811,9.4554,482.7840
5.7500,14872,7.4571,8.7761,9.1685,9.3476,9.4591,475.9040
6.0000,14869,7.4964,8.8755,9.1618,9.3440,9.5588,475.8080
6.2500,15016,7.3485,8.5958,9.0868,9.2735,9.4684,480.5120
6.5000,14891,7.4581,8.7507,9.2242,9.4857,9.6353,476.5120
6.7500,14988,7.3882,8.7107,9.1246,9.3018,9.3982,479.6160
7.0000,14929,7.4607,8.8169,9.1281,9.3716,9.6256,477.7280
7.2500,14866,7.4716,8.8341,9.1251,9.5298,9.6583,475.7120
7.5000,15140,7.2632,8.4639,8.9647,9.2691,9.3849,484.4800
7.7500,14879,7.4454,8.7639,9.1810,9.5197,9.6136,476.1280
8.0000,14987,7.3921,8.6738,9.0953,9.3193,9.4339,479.5840
8.2500,14909,7.4685,8.8110,9.1370,9.5129,9.6724,477.0880
8.5000,14912,7.4371,8.7542,9.0704,9.3511,9.4948,477.1840
8.7500,15024,7.3728,8.6533,9.1383,9.4479,9.5973,480.7680
9.0000,14957,7.3915,8.7122,9.0472,9.2536,9.3710,478.6240
9.2500,15027,7.3578,8.6119,9.0943,9.4289,9.5850,480.8640
9.5000,14879,7.4695,8.8190,9.0812,9.4468,9.6127,476.1280
9.7500,14924,7.4373,8.7552,9.1461,9.4606,9.6300,477.5680
10.0000,14934,7.4353,8.7319,9.1675,9.4927,9.6809,477.8880
10.2500,15078,7.3166,8.5775,9.0123,9.2730,9.3793,482.4960
10.5000,14927,7.4444,8.7455,9.1823,9.4563,9.5978,477.6640
10.7500,14982,7.3912,8.6706,9.1479,9.4226,9.6226,479.4240
11.0000,15017,7.3725,8.6423,9.0928,9.3271,9.4770,480.5440
11.2500,14953,7.4069,8.7214,9.0774,9.2865,9.4358,478.4960
11.5000,14991,7.3960,8.6764,9.1276,9.4016,9.5787,479.7120
11.7500,14982,7.3973,8.7098,9.0884,9.2584,9.3397,479.4240
12.0000,14902,7.4618,8.7802,9.1614,9.3344,9.4354,476.8640
12.2500,14987,7.3801,8.6909,9.0618,9.2514,9.3872,479.5840
12.5000,15056,7.3243,8.5923,9.0229,9.4039,9.5053,481.7920
12.7500,14905,7.4475,8.7688,9.1565,9.4286,9.7474,476.9600
13.0000,14868,7.4761,8.7969,9.1510,9.4200,9.5481,475.7760
13.2500,14933,7.4284,8.7519,9.0951,9.3753,9.5657,477.8560
13.5000,15069,7.3243,8.5499,9.0063,9.2340,9.4031,482.2080
13.7500,15076,7.2967,8.4740,9.0378,9.3754,9.4970,482.4320
14.0000,14928,7.4311,8.7137,9.2071,9.5000,9.7291,477.6960
14.2500,14974,7.3973,8.7126,9.1187,9.2495,9.3351,479.1680
14.5000,14944,7.4164,8.7383,9.0776,9.3122,9.4293,478.2080
14.7500,14813,7.5385,8.8932,9.2095,9.4738,9.6595,474.0160
15.0000,14868,7.4581,8.7995,9.1773,9.4685,9.6663,475.7760
15.2500,14948,7.4136,8.7210,9.1142,9.2746,9.3712,478.3360
15.5000,14922,7.4481,8.7660,9.1427,9.3456,9.6908,477.5040
15.7500,14882,7.4394,8.7312,9.1191,9.2724,9.3922,476.2240
16.0000,15073,7.3502,8.6195,9.0918,9.3132,9.4556,482.3360
16.2500,15102,7.2732,8.4848,8.9636,9.2298,9.3726,483.2640
16.5000,14911,7.4551,8.7951,9.1493,9.4406,9.5572,477.1520
16.7500,15011,7.3837,8.7042,9.0338,9.2114,9.4704,480.3520
17.0000,14984,7.3941,8.6845,9.0499,9.3085,9.4832,479.4880
17.2500,14943,7.4348,8.7846,9.1196,9.2934,9.4413,478.1760
17.5000,14881,7.4706,8.7949,9.2224,9.3991,9.5493,476.1920
17.7500,14943,7.4321,8.7246,9.1888,9.5663,9.6883,478.1760
18.0000,14950,7.4234,8.7371,9.0958,9.3975,9.5293,478.4000
18.2500,15046,7.3586,8.6339,9.0654,9.4357,9.7350,481.4720
18.5000,15028,7.3413,8.6534,9.0885,9.2388,9.3497,480.8960
18.7500,14870,7.4699,8.8249,9.1241,9.3703,9.5140,475.8400
19.0000,15056,7.3470,8.6043,9.0935,9.5303,9.7058,481.7920
19.2500,15010,7.3731,8.6828,9.0462,9.2573,9.4561,480.3200
19.5000,14987,7.3980,8.7321,9.0480,9.3235,9.5509,479.5840
19.7500,14992,7.3791,8.6671,9.0340,9.4949,9.8534,479.7440
20.0000,14930,7.4599,8.8093,9.1381,9.3527,9.5499,477.7600
20.2500,14962,7.4194,8.7375,9.1083,9.3476,9.4296,478.7840
20.5000,14981,7.3812,8.6911,9.0762,9.4986,9.6817,479.3920
20.7500,14999,7.3938,8.6830,9.0963,9.3427,9.4851,479.9680
21.0000,14963,7.4024,8.7324,9.1019,9.3986,9.6741,478.8160
21.2500,15064,7.3417,8.6264,9.0405,9.2307,9.4877,482.0480
21.5000,14919,7.4118,8.7129,9.1563,9.4197,9.5764,477.4080
21.7500,14921,7.4692,8.7803,9.2166,9.5206,9.6861,477.4720
22.0000,15094,7.2897,8.5353,8.9579,9.1856,9.2947,483.0080
22.2500,14900,7.4755,8.8408,9.1210,9.3559,9.4564,476.8000
22.5000,14916,7.4531,8.8188,9.1707,9.3375,9.6064,477.3120
22.7500,14881,7.4599,8.7916,9.1522,9.4856,9.6327,476.1920
23.0000,14876,7.4640,8.8244,9.1242,9.3221,9.4895,476.0320
23.2500,14944,7.4183,8.7453,9.1015,9.3510,9.4569,478.2080
23.5000,14979,7.4045,8.7164,9.0637,9.2593,9.3547,479.3280
23.7500,15037,7.3668,8.6901,9.0241,9.1765,9.2766,481.1840
24.0000,14970,7.4149,8.7616,9.0589,9.3021,9.4453,479.0400
24.2500,14961,7.4122,8.7442,9.1113,9.4237,9.6276,478.7520
24.5000,14942,7.4125,8.7463,9.0712,9.4507,9.5759,478.1440
24.7500,14978,7.4070,8.7218,9.1006,9.4184,9.5717,479.2960
