time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,12441,1.1674,0.6368,2.9410,5.2279,5.8136,398.1120
1.5000,12512,0.9929,0.6475,2.4235,3.4234,3.8416,400.3840
1.7500,12515,0.7329,0.6803,1.0365,1.4613,1.7166,400.4800
2.0000,12494,0.7305,0.6911,0.9528,1.4636,2.4214,399.8080
2.2500,12505,0.7314,0.7068,0.9071,1.3835,1.9666,400.1600
2.5000,12493,0.7185,0.6906,0.8970,1.3513,1.6583,399.7760
2.7500,12509,0.7186,0.7025,0.8844,1.2120,1.6793,400.2880
3.0000,12491,0.7293,0.7047,0.8996,1.4609,2.0970,399.7120
3.2500,12506,0.7195,0.6966,0.8858,1.3400,1.7576,400.1920
3.5000,12507,0.7196,0.7017,0.8830,1.2498,1.5497,400.2240
3.7500,12493,0.7163,0.6972,0.8946,1.2743,1.6801,399.7760
4.0000,12499,0.7179,0.7043,0.8720,1.2291,1.7656,399.9680
4.2500,12500,0.7246,0.7147,0.8864,1.1637,1.6344,400.0000
4.5000,12502,0.7213,0.7013,0.8801,1.2820,1.7016,400.0640
4.7500,12494,0.7176,0.7023,0.8788,1.2289,1.6427,399.8080
5.0000,12501,0.7185,0.7005,0.8858,1.2293,1.7473,400.0320
5.2500,12503,0.7142,0.7026,0.8716,1.2593,1.6759,400.0960
5.5000,12506,0.7167,0.6917,0.9006,1.3068,1.8535,400.1920
5.7500,12492,0.7234,0.7083,0.8858,1.2473,1.5763,399.7440
6.0000,12499,0.7081,0.6975,0.8688,1.1397,1.5460,399.9680
6.2500,12503,0.7077,0.6929,0.8671,1.2357,1.5196,400.0960
6.5000,12501,0.7213,0.7027,0.8962,1.2645,1.6666,400.0320
6.7500,12503,0.7258,0.7083,0.8944,1.2906,1.8536,400.0960
7.0000,12487,0.7167,0.7008,0.8767,1.2617,1.7756,399.5840
7.2500,12506,0.7231,0.7080,0.8848,1.2817,1.6487,400.1920
7.5000,12505,0.7166,0.7009,0.8784,1.2303,1.6953,400.1600
7.7500,12492,0.7283,0.7123,0.8922,1.2907,1.6006,399.7440
8.0000,12506,0.7114,0.6985,0.8718,1.2233,1.7087,400.1920
8.2500,12496,0.7281,0.7037,0.8986,1.3653,1.7720,399.8720
8.5000,12509,0.7190,0.7018,0.8744,1.2765,1.7333,400.2880
8.7500,12499,0.7190,0.7028,0.8800,1.2651,1.7083,399.9680
9.0000,12493,0.7232,0.7168,0.8813,1.1836,1.5976,399.7760
9.2500,12491,0.7225,0.7056,0.8845,1.2883,1.9903,399.7120
9.5000,12513,0.7193,0.6929,0.8986,1.3580,1.7976,400.4160
9.7500,12504,0.7169,0.7052,0.8762,1.1916,1.8558,400.1280
10.0000,12492,0.7247,0.7054,0.8989,1.2604,1.7206,399.7440
10.2500,12505,0.7172,0.7037,0.8829,1.2099,1.5560,400.1600
10.5000,12500,0.7264,0.6989,0.9064,1.4377,1.7610,400.0000
10.7500,12502,0.7186,0.7057,0.8809,1.2120,1.8693,400.0640
11.0000,12492,0.7209,0.7032,0.8786,1.2990,1.7936,399.7440
11.2500,12501,0.7216,0.7140,0.8799,1.1356,1.5093,400.0320
11.5000,12497,0.7241,0.7019,0.8883,1.3538,1.9156,399.9040
11.7500,12501,0.7255,0.7130,0.8870,1.2300,1.6043,400.0320
12.0000,12511,0.7085,0.6959,0.8639,1.1690,1.4230,400.3520
12.2500,12496,0.7178,0.7019,0.8729,1.2603,1.7556,399.8720
12.5000,12499,0.7117,0.6950,0.8632,1.2826,1.7266,399.9680
12.7500,12485,0.7204,0.7044,0.8857,1.1963,1.6176,399.5200
13.0000,12511,0.7310,0.7019,0.9151,1.4446,1.8917,400.3520
13.2500,12498,0.7228,0.7069,0.8842,1.3256,1.7863,399.9360
13.5000,12503,0.7206,0.7077,0.8761,1.2763,1.7846,400.0960
13.7500,12498,0.7141,0.7022,0.8747,1.1433,1.5413,399.9360
14.0000,12502,0.7165,0.7020,0.8777,1.2296,1.7360,400.0640
14.2500,12506,0.7249,0.7043,0.8884,1.3783,1.8279,400.1920
14.5000,12501,0.7152,0.7048,0.8669,1.1709,1.6090,400.0320
14.7500,12500,0.7170,0.6872,0.8962,1.3385,1.7730,400.0000
15.0000,12495,0.7141,0.6984,0.8763,1.2541,1.7583,399.8400
15.2500,12498,0.7116,0.6961,0.8642,1.2266,1.7283,399.9360
15.5000,12504,0.7122,0.6948,0.8859,1.2013,1.9596,400.1280
15.7500,12500,0.7225,0.7158,0.8889,1.0979,1.3126,400.0000
16.0000,12497,0.7147,0.6886,0.8864,1.3231,1.7831,399.9040
16.2500,12504,0.7202,0.7009,0.8796,1.4090,1.9862,400.1280
16.5000,12504,0.7277,0.6979,0.9095,1.4009,1.9686,400.1280
16.7500,12499,0.7132,0.7015,0.8805,1.1894,1.5900,399.9680
17.0000,12496,0.7177,0.6944,0.8896,1.3345,1.7816,399.8720
17.2500,12495,0.7259,0.7016,0.8951,1.3911,1.8711,399.8400
17.5000,12502,0.7270,0.7079,0.8925,1.3256,1.8709,400.0640
17.7500,12500,0.7287,0.7077,0.9086,1.3060,1.7237,400.0000
18.0000,12505,0.7263,0.7081,0.9031,1.2685,1.7354,400.1600
18.2500,12491,0.7165,0.7080,0.8723,1.1213,1.4610,399.7120
18.5000,12500,0.7215,0.7007,0.8958,1.2563,1.6977,400.0000
18.7500,12508,0.7174,0.6964,0.8914,1.3057,1.7557,400.2560
19.0000,12495,0.7216,0.7047,0.8800,1.2921,1.8236,399.8400
19.2500,12508,0.7159,0.7071,0.8771,1.1540,1.6736,400.2560
19.5000,12497,0.7228,0.7047,0.8886,1.2603,1.8273,399.9040
19.7500,12499,0.7125,0.6991,0.8759,1.1263,1.5620,399.9680
20.0000,12490,0.7180,0.6954,0.8907,1.3247,1.8147,399.6800
20.2500,12509,0.7175,0.7100,0.8725,1.1621,1.5916,400.2880
20.5000,12504,0.7196,0.6987,0.8883,1.2913,1.9496,400.1280
20.7500,12493,0.7064,0.6904,0.8696,1.1990,1.6713,399.7760
21.0000,12504,0.7181,0.7021,0.8724,1.2343,1.6296,400.1280
21.2500,12492,0.7254,0.7106,0.8886,1.2553,1.7543,399.7440
21.5000,12508,0.7176,0.7034,0.8731,1.2284,1.6199,400.2560
21.7500,12502,0.7211,0.6956,0.8904,1.3724,1.9653,400.0640
22.0000,12494,0.7199,0.7035,0.8940,1.2826,1.5533,399.8080
22.2500,12498,0.7230,0.7088,0.8796,1.2580,1.6760,399.9360
22.5000,12507,0.7178,0.6973,0.8798,1.2450,1.9143,400.2240
22.7500,12499,0.7264,0.7083,0.9041,1.3099,1.6641,399.9680
23.0000,12503,0.7131,0.6984,0.8677,1.2216,1.7020,400.0960
23.2500,12497,0.7065,0.6871,0.8677,1.2176,1.5276,399.9040
23.5000,12502,0.7255,0.6951,0.9173,1.3466,2.0009,400.0640
23.7500,12500,0.7204,0.7010,0.8878,1.3225,1.9315,400.0000
24.0000,12500,0.7093,0.7016,0.8715,1.1456,1.5080,400.0000
24.2500,12499,0.7167,0.7069,0.8775,1.1948,1.6299,399.9680
24.5000,12496,0.7206,0.7031,0.8829,1.2723,1.5506,399.8720
24.7500,12496,0.7200,0.7039,0.8867,1.2533,1.7371,399.8720
