time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
20.0000,1096,0.1497,0.1360,0.2390,0.3300,0.5426,65.1520
20.2500,1097,0.1538,0.1460,0.2400,0.3324,0.5656,65.1840
20.5000,1096,0.1529,0.1400,0.2410,0.3114,0.3776,65.1520
20.7500,1097,0.1551,0.1460,0.2430,0.3204,0.4574,65.1840
21.0000,1096,0.1477,0.1370,0.2350,0.3084,0.4256,65.1200
21.2500,1097,0.1481,0.1390,0.2340,0.3044,0.4414,65.1840
21.5000,1096,0.1551,0.1440,0.2510,0.3174,0.5716,65.1520
21.7500,1097,0.1482,0.1370,0.2360,0.3180,0.5116,65.1840
22.0000,1096,0.1598,0.1490,0.2560,0.3170,0.5236,65.1520
22.2500,1097,0.1499,0.1400,0.2390,0.3040,0.4294,65.1520
22.5000,1096,0.1493,0.1430,0.2280,0.3070,0.3836,65.1840
22.7500,1096,0.1524,0.1420,0.2380,0.3064,0.4456,65.1200
23.0000,1097,0.1523,0.1390,0.2450,0.3234,0.5804,65.1840
23.2500,1097,0.1543,0.1430,0.2440,0.3140,0.4324,65.1840
23.5000,1096,0.1596,0.1500,0.2520,0.3244,0.4534,65.1520
23.7500,1097,0.1522,0.1450,0.2360,0.3104,0.3676,65.1520
24.0000,1096,0.1545,0.1450,0.2420,0.3104,0.3996,65.1520
24.2500,1097,0.1528,0.1440,0.2410,0.3170,0.4836,65.1840
24.5000,1096,0.1519,0.1420,0.2410,0.3170,0.3716,65.1520
24.7500,1097,0.1465,0.1370,0.2290,0.3090,0.5826,65.1840
