time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,14399,6.5422,2.4039,24.1839,32.2061,32.7842,460.7680
1.5000,15338,6.9417,2.9372,21.6805,31.3377,33.6379,490.8160
1.7500,15352,6.8006,6.3299,9.0205,18.0201,18.6405,491.2640
2.0000,14876,7.4031,8.7143,9.0577,9.2311,9.3418,476.0320
2.2500,14985,7.3018,8.5577,8.9659,9.1707,9.2809,479.5200
2.5000,14889,7.3897,8.7262,9.0688,9.3163,9.4117,476.4480
2.7500,15112,7.2280,8.3780,8.9561,9.3190,9.4201,483.5840
3.0000,14773,7.4736,8.8014,9.1676,9.3512,9.5063,472.7360
3.2500,14887,7.3807,8.6792,9.0606,9.2550,9.4459,476.3840
3.5000,14952,7.3892,8.7099,9.0298,9.4289,9.4716,478.4640
3.7500,14883,7.3767,8.6749,9.0567,9.2099,9.2778,476.2560
4.0000,14855,7.4004,8.7256,9.0591,9.3474,9.4225,475.3600
4.2500,15051,7.2693,8.5107,8.9296,9.1428,9.4388,481.6320
4.5000,14991,7.3057,8.5991,8.9648,9.2423,9.3845,479.7120
4.7500,14967,7.3514,8.6507,9.0295,9.2500,9.3610,478.9440
5.0000,14937,7.3418,8.6475,8.9877,9.1850,9.4085,477.9840
5.2500,14980,7.3339,8.6337,9.0173,9.2089,9.2860,479.3600
5.5000,15045,7.2823,8.5379,8.9534,9.2493,9.3313,481.4400
5.7500,14934,7.3615,8.6851,9.0333,9.2200,9.3473,477.8880
6.0000,15044,7.2634,8.4417,9.0364,9.2257,9.3196,481.4080
6.2500,14886,7.3820,8.7040,9.0468,9.3663,9.4748,476.3520
6.5000,14848,7.4167,8.6925,9.1183,9.4824,9.5410,475.1360
6.7500,15044,7.3204,8.6329,8.9499,9.2138,9.2962,481.4080
7.0000,14865,7.3994,8.7041,9.0752,9.2475,9.4314,475.6800
7.2500,14901,7.3768,8.6918,9.0005,9.2150,9.3213,476.8320
7.5000,14943,7.3465,8.6674,8.9967,9.1809,9.3055,478.1760
7.7500,14899,7.3958,8.7447,9.0075,9.1399,9.2268,476.7680
8.0000,15065,7.2891,8.5752,8.9056,9.3607,9.4984,482.0800
8.2500,15001,7.2841,8.5163,8.9817,9.2286,9.3888,480.0320
8.5000,15042,7.2569,8.5224,8.9608,9.1672,9.3314,481.3440
8.7500,15011,7.3046,8.5534,8.9764,9.3269,9.4550,480.3520
9.0000,14956,7.3314,8.6317,8.9631,9.3871,9.5240,478.5920
9.2500,14870,7.3999,8.7152,9.0631,9.3108,9.4174,475.8400
9.5000,14854,7.4326,8.7361,9.0643,9.2694,9.4024,475.3280
9.7500,14899,7.3905,8.7043,9.0961,9.3613,9.5160,476.7680
10.0000,14889,7.3999,8.7072,9.0404,9.1674,9.2305,476.4480
10.2500,15092,7.2187,8.4232,8.9201,9.1239,9.1948,482.9440
10.5000,14895,7.3908,8.7120,9.0425,9.2475,9.4319,476.6400
10.7500,15020,7.2778,8.5115,8.9825,9.1246,9.1719,480.6400
11.0000,14964,7.3459,8.6460,9.0637,9.2171,9.2909,478.8480
11.2500,14903,7.3958,8.7073,9.0293,9.2960,9.3740,476.8960
11.5000,14983,7.3226,8.6112,9.0002,9.1844,9.3319,479.4560
11.7500,14858,7.4046,8.7119,9.0629,9.4378,9.4958,475.4560
12.0000,14941,7.3372,8.6543,9.0208,9.1927,9.2599,478.1120
12.2500,14865,7.4075,8.7261,9.0267,9.3046,9.3667,475.6800
12.5000,14983,7.3263,8.6035,8.9762,9.3363,9.4054,479.4560
12.7500,15089,7.2486,8.4668,8.9126,9.2337,9.3979,482.8480
13.0000,14958,7.3480,8.6270,9.0571,9.2746,9.4211,478.6560
13.2500,14957,7.3338,8.6343,9.0582,9.3597,9.5190,478.6240
13.5000,14866,7.4128,8.7096,9.0403,9.2156,9.5521,475.7120
13.7500,15010,7.2873,8.5482,8.9893,9.2077,9.3662,480.3200
14.0000,14990,7.3059,8.5479,9.0435,9.3394,9.4891,479.6800
14.2500,15091,7.2432,8.4542,8.9345,9.3223,9.3799,482.9120
14.5000,14969,7.3181,8.6061,8.9855,9.1646,9.2763,479.0080
14.7500,14972,7.3432,8.6579,9.0063,9.1927,9.2708,479.1040
15.0000,14934,7.3744,8.6898,8.9986,9.1376,9.2594,477.8880
15.2500,14877,7.3703,8.6395,9.0446,9.4302,9.5456,476.0640
15.5000,15098,7.2491,8.4484,8.9521,9.3307,9.7374,483.1360
15.7500,14988,7.3012,8.5155,8.9995,9.2689,9.3954,479.6160
16.0000,15041,7.2847,8.5631,8.9685,9.1509,9.2158,481.3120
16.2500,14972,7.3192,8.5842,9.0014,9.3336,9.5054,479.1040
16.5000,14893,7.3789,8.6680,9.0947,9.4071,9.5147,476.5760
16.7500,14940,7.3718,8.7148,9.0037,9.1736,9.5254,478.0800
17.0000,15050,7.2553,8.4745,8.9859,9.2694,9.3630,481.6000
17.2500,14803,7.4511,8.7769,9.1317,9.3374,9.4654,473.6960
17.5000,14980,7.3153,8.6055,8.9420,9.2261,9.3820,479.3600
17.7500,15009,7.2930,8.5597,8.9137,9.0921,9.3884,480.2880
18.0000,14850,7.4295,8.7678,9.0480,9.2431,9.3117,475.2000
18.2500,14957,7.3575,8.6436,9.0400,9.3976,9.4977,478.6240
18.5000,15002,7.2978,8.5878,8.9214,9.2563,9.3657,480.0640
18.7500,14991,7.2999,8.5927,8.9487,9.1869,9.3351,479.7120
19.0000,15074,7.2677,8.5215,8.8976,9.0469,9.1984,482.3680
19.2500,14817,7.4299,8.7724,9.1086,9.3495,9.4437,474.1440
19.5000,15071,7.2646,8.4934,8.9824,9.2053,9.3338,482.2720
19.7500,14946,7.3552,8.6679,8.9771,9.1635,9.3498,478.2720
20.0000,14942,7.3592,8.6656,9.0504,9.3056,9.3505,478.1440
20.2500,14956,7.3671,8.6881,9.0039,9.2656,9.4614,478.5920
20.5000,14945,7.3413,8.6381,9.0495,9.3074,9.4867,478.2400
20.7500,14979,7.3330,8.5965,9.0290,9.4874,9.6390,479.3280
21.0000,15001,7.2968,8.5774,8.9274,9.3366,9.4247,480.0320
21.2500,14964,7.3666,8.6883,8.9906,9.1908,9.3577,478.8480
21.5000,14997,7.3038,8.5730,8.9903,9.2249,9.2936,479.9040
21.7500,15007,7.3069,8.5593,9.0333,9.2391,9.3014,480.2240
22.0000,14901,7.3776,8.6967,8.9897,9.2361,9.3855,476.8320
22.2500,14971,7.3386,8.6379,9.0307,9.2638,9.3076,479.0720
22.5000,15091,7.2362,8.4844,8.9021,9.0943,9.1494,482.9120
22.7500,14800,7.4433,8.7632,9.1128,9.4473,9.4833,473.6000
23.0000,15020,7.3023,8.5640,8.9862,9.1991,9.3570,480.6400
23.2500,14918,7.3672,8.6771,9.0966,9.3247,9.5353,477.3760
23.5000,14922,7.3754,8.6879,9.0238,9.2199,9.3156,477.5040
23.7500,14966,7.3385,8.6708,8.9608,9.1024,9.1627,478.9120
24.0000,15012,7.3009,8.5870,8.9722,9.1523,9.3254,480.3840
24.2500,14998,7.3044,8.6013,8.9401,9.1556,9.2207,479.9360
24.5000,14907,7.3917,8.7168,9.0212,9.2977,9.4660,477.0240
24.7500,15069,7.2488,8.4786,8.9015,9.1105,9.1689,482.2080
