time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,15344,8.1202,8.3997,9.7200,10.3800,10.6260,491.0080
1.5000,15389,8.4066,8.5260,9.7740,10.3730,10.8730,492.4480
1.7500,15448,8.4208,8.5460,9.7950,10.3850,10.7280,494.3360
2.0000,15634,8.3721,8.4910,9.7330,10.3251,10.6330,500.2880
2.2500,15453,8.3601,8.4690,9.7320,10.3000,10.6980,494.4960
2.5000,15448,8.4089,8.5400,9.7880,10.3990,10.7340,494.3360
2.7500,15391,8.3608,8.4715,9.7070,10.2730,10.5250,492.5120
3.0000,15439,8.3927,8.5130,9.7720,10.3430,10.5890,494.0480
3.2500,15582,8.3692,8.4750,9.7240,10.3490,10.6960,498.6240
3.5000,15453,8.3760,8.4840,9.7550,10.3130,10.5690,494.4960
3.7500,15386,8.3880,8.5090,9.7360,10.3570,10.6820,492.3520
4.0000,15400,8.4175,8.5281,9.7970,10.3770,10.7630,492.8000
4.2500,15639,8.3792,8.4980,9.7290,10.3330,10.6520,500.4480
4.5000,15450,8.3626,8.4760,9.7290,10.2920,10.5520,494.4000
4.7500,15452,8.3358,8.4350,9.6900,10.3130,10.5670,494.4640
5.0000,15333,8.4155,8.5310,9.7740,10.3370,10.5820,490.6560
5.2500,15652,8.3636,8.4760,9.7380,10.2830,10.5240,500.8640
5.5000,15440,8.3852,8.5000,9.7460,10.3580,10.5890,494.0800
5.7500,15396,8.3498,8.4582,9.7120,10.3040,10.6820,492.6720
6.0000,15386,8.4191,8.5490,9.7930,10.3586,10.6620,492.3520
6.2500,15644,8.4061,8.5179,9.7850,10.3960,10.7550,500.6080
6.5000,15394,8.4103,8.5300,9.7838,10.3710,10.7790,492.6080
6.7500,15402,8.3918,8.5122,9.7500,10.3110,10.7870,492.8640
7.0000,15637,8.3572,8.4690,9.7212,10.3190,10.6020,500.3840
7.2500,15395,8.3902,8.5030,9.7410,10.3430,10.6280,492.6400
7.5000,15391,8.3805,8.4920,9.7440,10.3280,10.6510,492.5120
7.7500,15459,8.3906,8.5045,9.7514,10.3830,10.6590,494.6880
8.0000,15580,8.3636,8.4730,9.7112,10.3220,10.6250,498.5600
8.2500,15452,8.3635,8.4760,9.7290,10.3050,10.6430,494.4640
8.5000,15389,8.4041,8.5250,9.7690,10.3340,10.5720,492.4480
8.7500,15446,8.3448,8.4490,9.6860,10.2870,10.5230,494.2720
9.0000,15576,8.3766,8.4976,9.7210,10.3000,10.6200,498.4320
9.2500,15428,8.3612,8.4575,9.7230,10.3170,10.7880,493.6960
9.5000,15351,8.4246,8.5352,9.7950,10.4000,10.8490,491.2320
9.7500,15515,8.3259,8.4370,9.6820,10.2680,10.5430,496.4800
10.0000,15392,8.4331,8.5425,9.8170,10.3930,10.7190,492.5440
10.2500,15684,8.3569,8.4660,9.7230,10.3250,10.6030,501.8880
10.5000,15400,8.4103,8.5260,9.7660,10.3860,10.7930,492.8000
10.7500,15395,8.3681,8.4690,9.7310,10.3520,10.7690,492.6400
11.0000,15453,8.4016,8.5258,9.7650,10.3800,10.7440,494.4960
11.2500,15582,8.3750,8.4740,9.7260,10.3610,10.6010,498.6240
11.5000,15450,8.3776,8.4800,9.7490,10.3320,10.6420,494.4000
11.7500,15394,8.3831,8.5030,9.7460,10.3330,10.6250,492.6080
12.0000,15390,8.4095,8.5249,9.7730,10.3870,10.6420,492.4800
12.2500,15444,8.4152,8.5310,9.7780,10.3900,10.7130,494.2080
12.5000,15605,8.3830,8.5028,9.7456,10.3200,10.5970,499.3600
12.7500,15415,8.3942,8.5080,9.7730,10.3580,10.7570,493.2800
13.0000,15453,8.3821,8.4980,9.7542,10.3330,10.6770,494.4960
13.2500,15454,8.4467,8.5580,9.8151,10.4185,10.7070,494.5280
