time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00481,0.00288,0.75039
1.25000,0.79066,0.72511,0.76350
1.50000,0.93562,0.80819,0.78898
1.75000,0.86737,0.82019,0.79842
2.00000,0.85864,0.82289,0.80557
2.25000,0.84203,0.82263,0.80945
2.50000,0.83975,0.82711,0.81198
2.75000,0.82920,0.82879,0.81206
3.00000,0.82563,0.82684,0.81182
3.25000,0.83902,0.82617,0.81439
3.50000,0.83274,0.82711,0.81552
3.75000,0.83149,0.82995,0.81582
4.00000,0.81664,0.83029,0.81309
4.25000,0.82170,0.82692,0.81205
4.50000,0.82873,0.82743,0.81231
4.75000,0.83751,0.82509,0.81479
5.00000,0.83193,0.82695,0.81579
5.25000,0.81910,0.83060,0.81349
5.50000,0.83614,0.82915,0.81489
5.75000,0.82875,0.82535,0.81557
6.00000,0.82013,0.83285,0.81302
6.25000,0.82965,0.82977,0.81300
6.50000,0.83160,0.82709,0.81390
6.75000,0.83401,0.82607,0.81549
7.00000,0.82874,0.82715,0.81581
7.25000,0.82715,0.82737,0.81576
7.50000,0.81987,0.82893,0.81395
7.75000,0.83264,0.82609,0.81526
8.00000,0.81698,0.83217,0.81222
8.25000,0.83238,0.82515,0.81367
8.50000,0.83540,0.82497,0.81576
8.75000,0.82623,0.82754,0.81549
9.00000,0.80525,0.83283,0.80998
9.25000,0.83103,0.82583,0.81101
9.50000,0.84548,0.82581,0.81495
9.75000,0.81843,0.82902,0.81283
10.00000,0.83455,0.82558,0.81462
10.25000,0.82573,0.82833,0.81410
10.50000,0.84002,0.82676,0.81676
10.75000,0.81933,0.82947,0.81473
11.00000,0.82936,0.82666,0.81527
11.25000,0.81858,0.82905,0.81318
11.50000,0.83994,0.82402,0.81636
11.75000,0.82379,0.82742,0.81564
12.00000,0.83017,0.82863,0.81594
12.25000,0.82286,0.83008,0.81450
12.50000,0.83111,0.82800,0.81512
12.75000,0.82283,0.82862,0.81397
13.00000,0.84207,0.82416,0.81755
13.25000,0.81512,0.83041,0.81449
13.50000,0.82552,0.82872,0.81385
13.75000,0.82489,0.82869,0.81309
14.00000,0.82231,0.83130,0.81129
14.25000,0.83363,0.82588,0.81284
14.50000,0.82570,0.82921,0.81214
14.75000,0.84735,0.82532,0.81655
15.00000,0.83209,0.82833,0.81730
15.25000,0.82528,0.83133,0.81609
15.50000,0.82761,0.82968,0.81567
15.75000,0.80348,0.83330,0.80971
16.00000,0.83489,0.82807,0.81107
16.25000,0.82930,0.82952,0.81103
16.50000,0.83482,0.82545,0.81290
16.75000,0.81912,0.83237,0.81025
17.00000,0.83148,0.82870,0.81081
17.25000,0.83276,0.82665,0.81203
17.50000,0.83316,0.82536,0.81359
17.75000,0.82737,0.82611,0.81384
18.00000,0.84122,0.82338,0.81741
18.25000,0.81674,0.82937,0.81488
18.50000,0.83234,0.82691,0.81597
18.75000,0.83551,0.82749,0.81757
19.00000,0.83504,0.82527,0.81953
19.25000,0.81862,0.83035,0.81718
19.50000,0.82704,0.82717,0.81716
19.75000,0.82533,0.83021,0.81618
20.00000,0.83721,0.82656,0.81831
20.25000,0.81162,0.83179,0.81428
20.50000,0.83041,0.82713,0.81493
20.75000,0.82845,0.83329,0.81397
21.00000,0.82808,0.82670,0.81424
21.25000,0.82174,0.82719,0.81315
21.50000,0.82774,0.82658,0.81339
21.75000,0.83783,0.82536,0.81588
22.00000,0.82365,0.82986,0.81464
22.25000,0.82649,0.82668,0.81460
22.50000,0.82997,0.82872,0.81485
22.75000,0.83125,0.82517,0.81607
23.00000,0.82352,0.83088,0.81459
23.25000,0.82922,0.82998,0.81444
23.50000,0.84507,0.82336,0.81878
23.75000,0.82655,0.82967,0.81816
24.00000,0.82043,0.83113,0.81602
24.25000,0.81940,0.83113,0.81367
24.50000,0.83127,0.82590,0.81475
24.75000,0.82046,0.83010,0.81282
