time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,1095,0.2477,0.1570,0.4956,0.6416,0.9170,65.0560
1.5000,1096,0.2283,0.1490,0.4700,0.5977,0.9646,65.1840
1.7500,1098,0.2173,0.1420,0.4543,0.5866,0.8860,65.1840
2.0000,1097,0.2061,0.1410,0.4340,0.5886,0.8326,65.2160
2.2500,1096,0.2050,0.1300,0.4330,0.5870,0.8846,65.1520
2.5000,1097,0.1977,0.1320,0.4186,0.5626,0.6430,65.1840
2.7500,1096,0.1983,0.1290,0.4206,0.5676,0.9470,65.1520
3.0000,1096,0.2056,0.1340,0.4440,0.5766,0.6693,65.1200
3.2500,1097,0.2049,0.1320,0.4306,0.5656,0.7103,65.1840
3.5000,1096,0.2067,0.1380,0.4330,0.5776,0.7890,65.1520
3.7500,1098,0.1999,0.1320,0.4260,0.5696,0.7516,65.2160
4.0000,1095,0.1957,0.1370,0.4140,0.5686,0.6426,65.0880
4.2500,1097,0.2063,0.1430,0.4360,0.5890,0.8076,65.1840
4.5000,1097,0.2117,0.1430,0.4436,0.5840,0.9026,65.2160
4.7500,1096,0.2131,0.1480,0.4486,0.5896,0.8766,65.0880
5.0000,1096,0.2067,0.1340,0.4370,0.5946,0.8330,65.1840
5.2500,1097,0.2020,0.1360,0.4360,0.5740,0.6590,65.1840
5.5000,1097,0.2019,0.1390,0.4320,0.6036,0.7100,65.1520
5.7500,1095,0.2041,0.1380,0.4310,0.5666,0.6906,65.1200
6.0000,1098,0.2041,0.1240,0.4460,0.5776,0.7490,65.2160
6.2500,1096,0.1958,0.1300,0.4126,0.5640,0.6480,65.1520
6.5000,1096,0.2018,0.1310,0.4380,0.5806,0.9130,65.1520
6.7500,1096,0.2007,0.1330,0.4303,0.5646,0.9006,65.1520
7.0000,1097,0.2025,0.1280,0.4310,0.5646,0.6583,65.1520
7.2500,1096,0.1977,0.1310,0.4186,0.5736,0.8066,65.1520
7.5000,1098,0.2004,0.1290,0.4296,0.5676,0.8916,65.2480
7.7500,1095,0.2035,0.1320,0.4340,0.5906,0.6576,65.0880
8.0000,1097,0.2074,0.1370,0.4420,0.5916,0.7390,65.1840
8.2500,1097,0.2082,0.1450,0.4436,0.5566,0.6680,65.1520
8.5000,1095,0.2024,0.1380,0.4250,0.5896,0.6580,65.1200
8.7500,1097,0.2054,0.1400,0.4360,0.5700,0.6390,65.2160
9.0000,1098,0.2073,0.1310,0.4476,0.5896,0.8680,65.1840
9.2500,1095,0.2021,0.1410,0.4160,0.5730,0.8486,65.1520
9.5000,1098,0.1977,0.1330,0.4200,0.5550,0.9666,65.1840
9.7500,1095,0.2029,0.1350,0.4346,0.5810,0.8040,65.1200
10.0000,1097,0.2038,0.1380,0.4260,0.5926,0.9376,65.1840
10.2500,1097,0.2012,0.1330,0.4240,0.5506,0.8170,65.1520
10.5000,1097,0.2002,0.1300,0.4240,0.5806,0.7096,65.1840
10.7500,1095,0.2050,0.1390,0.4266,0.6076,0.6730,65.1200
11.0000,1096,0.1980,0.1330,0.4180,0.5810,0.7510,65.1520
11.2500,1098,0.2108,0.1370,0.4450,0.5946,0.8576,65.2160
11.5000,1097,0.1986,0.1320,0.4180,0.5786,0.9280,65.1520
11.7500,1095,0.2055,0.1330,0.4350,0.5696,0.9310,65.1200
12.0000,1098,0.1979,0.1350,0.4146,0.5696,0.6823,65.2480
12.2500,1095,0.2117,0.1370,0.4460,0.6046,0.9290,65.1200
12.5000,1097,0.2051,0.1370,0.4410,0.5886,0.6740,65.1840
12.7500,1097,0.2067,0.1430,0.4366,0.5910,0.6523,65.1520
13.0000,1096,0.1963,0.1380,0.4160,0.5776,0.7546,65.1520
13.2500,1097,0.2036,0.1390,0.4230,0.5750,0.6750,65.1840
13.5000,1096,0.2061,0.1360,0.4406,0.5850,0.9030,65.1520
13.7500,1097,0.2151,0.1410,0.4530,0.5920,0.8966,65.1840
14.0000,1096,0.2040,0.1430,0.4210,0.5830,0.7030,65.1520
14.2500,1095,0.1960,0.1310,0.4086,0.5566,0.6680,65.0880
14.5000,1098,0.1998,0.1440,0.4210,0.5623,0.7990,65.2160
14.7500,1096,0.1951,0.1290,0.4256,0.5700,0.6266,65.1520
15.0000,1097,0.2063,0.1430,0.4276,0.5670,0.6890,65.1840
15.2500,1096,0.2014,0.1310,0.4236,0.5880,0.8380,65.1520
15.5000,1097,0.2083,0.1410,0.4326,0.5896,0.6940,65.1840
15.7500,1097,0.2082,0.1430,0.4330,0.5680,0.7986,65.1840
16.0000,1097,0.2104,0.1360,0.4510,0.5803,0.7006,65.1840
16.2500,1095,0.1996,0.1380,0.4286,0.5426,0.6780,65.0880
16.5000,1097,0.2046,0.1360,0.4420,0.5756,0.9346,65.1840
16.7500,1097,0.2038,0.1290,0.4346,0.5806,0.7570,65.1520
17.0000,1096,0.2044,0.1410,0.4340,0.5796,0.8396,65.1840
17.2500,1097,0.2051,0.1380,0.4350,0.5846,0.6820,65.1520
17.5000,1097,0.2030,0.1290,0.4360,0.5800,0.8906,65.1840
17.7500,1096,0.2001,0.1340,0.4366,0.5666,0.6430,65.1520
18.0000,1097,0.2030,0.1360,0.4326,0.5520,0.6970,65.1840
18.2500,1094,0.2092,0.1360,0.4456,0.5796,0.8856,65.0880
18.5000,1098,0.1969,0.1360,0.4110,0.5526,0.7713,65.2160
18.7500,1096,0.2020,0.1310,0.4370,0.5846,0.7970,65.1520
19.0000,1097,0.2023,0.1260,0.4390,0.5626,0.8636,65.1520
19.2500,1097,0.1995,0.1420,0.4220,0.5496,0.6620,65.1840
19.5000,1096,0.2110,0.1430,0.4480,0.5626,0.6816,65.1200
19.7500,1095,0.2203,0.1510,0.4540,0.5946,0.6816,65.1520
20.0000,1098,0.2048,0.1370,0.4353,0.6060,0.9590,65.2160
20.2500,1097,0.1992,0.1370,0.4230,0.5796,0.8090,65.1520
20.5000,1096,0.1935,0.1240,0.4230,0.5556,0.8880,65.1520
20.7500,1097,0.2094,0.1400,0.4370,0.5780,1.0190,65.1840
21.0000,1096,0.2086,0.1390,0.4370,0.5946,0.7920,65.1840
21.2500,1097,0.2095,0.1430,0.4450,0.5730,0.8586,65.1200
21.5000,1096,0.2045,0.1340,0.4370,0.5976,0.9016,65.1840
21.7500,1096,0.2039,0.1390,0.4376,0.5666,0.6356,65.1520
22.0000,1096,0.2003,0.1320,0.4390,0.5776,0.8466,65.1200
22.2500,1097,0.1987,0.1220,0.4346,0.5700,0.7026,65.2160
22.5000,1097,0.1973,0.1330,0.4160,0.5616,0.7170,65.1520
22.7500,1097,0.1955,0.1300,0.4110,0.5736,0.7030,65.2160
23.0000,1096,0.1987,0.1250,0.4236,0.5536,0.8150,65.1200
23.2500,1097,0.2031,0.1390,0.4260,0.5766,0.8626,65.1840
23.5000,1095,0.2058,0.1350,0.4390,0.5716,0.7030,65.0880
23.7500,1098,0.2004,0.1340,0.4296,0.5776,0.7820,65.2160
24.0000,1095,0.2097,0.1470,0.4340,0.5816,0.8556,65.1200
24.2500,1098,0.2068,0.1340,0.4420,0.5736,0.9200,65.2480
24.5000,1096,0.2042,0.1260,0.4320,0.5586,0.6286,65.1200
24.7500,1096,0.2142,0.1350,0.4540,0.6323,1.0006,65.1520
