time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,5565,5.1055,0.3704,15.5829,20.2074,21.7347,205.5680
1.5000,5643,11.8788,0.3684,30.6407,33.3236,33.5446,209.2800
1.7500,5513,14.7021,0.3818,33.3819,33.7904,34.5116,204.3520
2.0000,5656,14.0852,0.3711,33.1753,33.6152,33.9640,209.8880
2.2500,5631,14.1255,0.3678,33.2299,33.7376,34.1590,209.2800
2.5000,5829,12.4893,0.3635,31.2192,32.5789,33.0414,216.9280
2.7500,5919,9.8503,0.3654,27.6645,29.9605,30.1935,220.7680
3.0000,5863,6.9796,0.3608,18.5292,19.1320,19.2559,218.2400
3.2500,5898,4.0594,0.3624,11.8319,14.3556,15.1268,219.8720
3.5000,5826,1.5114,0.3644,3.8577,4.6473,5.9991,216.8320
3.7500,5814,1.4722,0.3594,4.0605,4.7187,4.9860,216.0000
4.0000,5821,1.2591,0.3604,3.2096,4.1489,4.5753,216.5120
4.2500,5809,1.3452,0.3591,3.2858,3.9622,4.3000,215.9040
4.5000,5805,1.3043,0.3604,3.3093,4.5519,4.9106,215.7440
4.7500,5783,1.6923,0.3648,4.3323,6.5066,6.8326,214.8160
5.0000,5846,2.0987,0.3638,5.7575,7.8344,8.1818,217.4720
5.2500,5822,1.6339,0.3601,4.1026,5.2792,5.6769,216.4800
5.5000,5811,1.2348,0.3618,3.0987,3.8000,4.1467,215.9040
5.7500,5821,1.6922,0.3608,4.2561,5.1532,5.3677,216.5760
6.0000,5817,1.3074,0.3594,3.4330,4.1364,4.4762,216.1600
6.2500,5807,1.4260,0.3611,3.8143,4.4856,4.8652,215.8080
6.5000,5795,1.5979,0.3638,4.0982,5.2954,5.8350,215.3600
6.7500,5840,2.0860,0.3695,5.1945,6.6444,7.4563,217.2800
7.0000,5794,1.3824,0.3545,3.4590,4.2327,4.6556,215.2640
7.2500,5836,1.4801,0.3605,3.8436,4.3376,4.5515,217.0240
7.5000,5797,1.2024,0.3604,3.2056,4.0119,4.4749,215.3600
7.7500,5823,1.8276,0.3608,4.6282,5.7912,6.2649,216.6080
8.0000,5804,1.8689,0.3635,4.9603,6.1276,6.5536,215.6160
8.2500,5825,1.5573,0.3624,4.2060,4.8998,5.2824,216.7040
8.5000,5815,1.2999,0.3575,3.3242,4.1818,4.4483,216.1280
8.7500,5800,1.3888,0.3574,3.4317,4.0222,4.4416,215.5200
9.0000,5828,1.4709,0.3604,3.7966,4.3619,4.7114,216.6080
9.2500,5790,1.5333,0.3624,3.9004,5.4770,6.0386,215.1040
9.5000,5837,2.0091,0.3641,5.4918,6.4401,6.7663,217.2480
9.7500,5815,1.3464,0.3554,3.6043,4.2476,4.6403,216.0960
10.0000,5805,1.6327,0.3564,4.1849,5.2148,5.6586,215.7120
10.2500,5812,1.4244,0.3524,3.6041,4.0646,4.3320,216.0640
10.5000,5824,1.6014,0.3598,3.9929,4.9650,5.4026,216.5440
10.7500,5815,1.3563,0.3588,3.4092,4.2914,4.7341,216.1280
11.0000,5801,1.2880,0.3574,3.2348,4.1856,4.5332,215.6480
11.2500,5837,1.4458,0.3628,3.8024,4.3375,4.7436,216.9600
11.5000,5802,1.3806,0.3548,4.0729,4.9252,5.2322,215.7440
11.7500,5816,1.4156,0.3591,3.4584,5.0484,5.4430,216.1920
12.0000,5811,1.3686,0.3568,3.4558,4.0763,4.2957,215.9360
12.2500,5810,1.3887,0.3594,3.4993,4.1582,4.4966,216.0000
12.5000,5821,1.3977,0.3591,3.4979,4.2304,4.7090,216.4800
12.7500,5818,1.3038,0.3568,3.3693,4.6213,5.1020,216.2560
13.0000,5816,1.1101,0.3555,2.7546,3.4951,3.9455,216.2560
13.2500,5792,1.4530,0.3568,3.9860,4.9265,5.3307,215.0720
13.5000,5821,1.5223,0.3614,3.8834,4.5773,4.8650,216.5120
13.7500,5814,1.4242,0.3574,3.6809,4.1906,4.6347,216.0640
14.0000,5817,1.5487,0.3580,4.3690,5.2943,5.5696,216.3520
14.2500,5803,1.7900,0.3631,4.9125,6.5717,6.9111,215.5200
14.5000,5816,1.6528,0.3658,4.5275,5.1673,5.5946,216.1920
14.7500,5806,1.4213,0.3614,3.6893,4.6043,5.1323,215.9680
15.0000,5830,1.6720,0.3624,4.6677,5.1943,5.6073,216.6400
15.2500,5811,1.5445,0.3614,3.7684,4.3871,4.7500,216.0000
15.5000,5810,1.5132,0.3574,3.7886,4.4757,4.7401,216.0320
15.7500,5812,2.5396,0.3654,7.2442,8.1070,8.6916,215.9360
16.0000,5831,1.6155,0.3588,4.2048,4.6319,4.9563,216.9920
16.2500,5788,1.6556,0.3624,4.1030,5.2821,5.6160,214.9760
16.5000,5832,1.4347,0.3648,3.6976,4.8215,5.1504,216.8640
16.7500,5809,1.7798,0.3645,4.2863,5.1372,5.4596,215.9360
17.0000,5807,1.4059,0.3568,3.5732,4.6286,4.9631,215.8400
17.2500,5828,1.9056,0.3615,4.6280,5.0379,5.3129,216.6080
17.5000,5818,1.2817,0.3621,3.3316,4.0276,4.4783,216.3200
17.7500,5809,1.4142,0.3552,3.5599,4.6566,5.1463,215.9360
18.0000,5807,1.4751,0.3604,3.8038,4.7287,5.1835,215.8400
18.2500,5814,1.7524,0.3614,4.9164,5.7997,6.1586,216.0640
18.5000,5832,1.2385,0.3574,3.1609,3.6690,4.3966,216.9280
18.7500,5794,1.9013,0.3638,4.9785,6.8939,7.3253,215.2960
19.0000,5826,1.3345,0.3524,3.2990,4.1457,4.3815,216.6720
19.2500,5810,1.7588,0.3578,4.9456,6.3412,6.6155,215.8400
19.5000,5813,1.4910,0.3634,3.8215,5.0076,5.3300,216.1600
19.7500,5823,1.5984,0.3598,3.9755,5.0293,5.2863,216.4160
20.0000,5802,1.3327,0.3554,3.2523,4.0597,4.4576,215.6800
20.2500,5820,1.5897,0.3608,4.2598,5.7131,6.2286,216.3840
20.5000,5790,1.5365,0.3628,3.8400,5.0860,5.4562,215.1360
20.7500,5834,1.7860,0.3588,5.1088,5.9385,6.4527,216.8640
21.0000,5811,1.8427,0.3668,4.6686,5.4940,5.7416,216.0960
21.2500,5797,1.6882,0.3595,4.1362,4.6368,4.8401,215.4560
21.5000,5841,1.6449,0.3618,4.1196,5.1085,5.6922,217.2800
21.7500,5801,1.4582,0.3634,3.6035,4.1864,4.6093,215.4880
22.0000,5826,1.3896,0.3638,3.6897,4.5910,5.0653,216.6080
22.2500,5821,1.4152,0.3581,3.7274,4.2471,4.4476,216.4160
22.5000,5791,1.4228,0.3611,3.6277,4.2871,4.4419,215.2000
22.7500,5829,1.3671,0.3604,3.5296,4.1156,4.3802,216.8000
23.0000,5799,1.4913,0.3585,3.9472,5.3048,5.6418,215.4880
23.2500,5827,1.5311,0.3571,4.0903,5.0760,5.6266,216.6720
23.5000,5820,1.3974,0.3568,3.5051,4.2146,4.4292,216.3200
23.7500,5805,1.4923,0.3584,3.8769,4.5399,4.8110,215.7440
24.0000,5820,1.4498,0.3614,3.5240,4.6502,5.0036,216.3840
24.2500,5821,1.2490,0.3598,2.9953,4.1876,5.1266,216.4480
24.5000,5798,1.2336,0.3575,3.0890,3.8797,4.4356,215.3920
24.7500,5810,1.4593,0.3618,3.7646,4.4879,4.8066,216.0320
