time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00472,0.00277,1.00000
1.25000,0.50996,0.38192,1.00000
1.50000,0.58215,0.50658,1.00000
1.75000,0.58008,0.50891,1.00000
2.00000,0.57452,0.51114,1.00000
2.25000,0.58408,0.50671,1.00000
2.50000,0.57705,0.50851,1.00000
2.75000,0.57641,0.51019,1.00000
3.00000,0.57237,0.51393,1.00000
3.25000,0.57219,0.51147,1.00000
3.50000,0.58231,0.50604,1.00000
3.75000,0.57987,0.50526,1.00000
4.00000,0.58127,0.50552,1.00000
4.25000,0.57866,0.50523,1.00000
4.50000,0.58107,0.50561,1.00000
4.75000,0.57426,0.51095,1.00000
5.00000,0.58011,0.51061,1.00000
5.25000,0.58032,0.50684,1.00000
5.50000,0.57631,0.50847,1.00000
5.75000,0.58395,0.50917,1.00000
6.00000,0.57512,0.51024,1.00000
6.25000,0.58314,0.50360,1.00000
6.50000,0.57564,0.50817,1.00000
6.75000,0.57714,0.51185,1.00000
7.00000,0.58397,0.50515,1.00000
7.25000,0.57780,0.50367,1.00000
7.50000,0.57701,0.50928,1.00000
7.75000,0.58246,0.50612,1.00000
8.00000,0.58546,0.50391,1.00000
8.25000,0.58004,0.50726,1.00000
8.50000,0.57980,0.50742,1.00000
8.75000,0.57929,0.50424,1.00000
9.00000,0.58205,0.51084,1.00000
9.25000,0.57986,0.50850,1.00000
9.50000,0.58521,0.50707,1.00000
9.75000,0.58043,0.50844,1.00000
10.00000,0.57017,0.51102,1.00000
10.25000,0.58675,0.50342,1.00000
10.50000,0.58759,0.50181,1.00000
10.75000,0.57933,0.50825,1.00000
11.00000,0.57780,0.50509,1.00000
11.25000,0.57599,0.50658,1.00000
11.50000,0.58720,0.50545,1.00000
11.75000,0.57907,0.50999,1.00000
12.00000,0.57601,0.50796,1.00000
12.25000,0.57978,0.50607,1.00000
12.50000,0.58129,0.50701,1.00000
12.75000,0.57568,0.51064,1.00000
13.00000,0.57409,0.50643,1.00000
13.25000,0.57699,0.51017,1.00000
13.50000,0.58309,0.50476,1.00000
13.75000,0.58147,0.50831,1.00000
14.00000,0.57735,0.50909,1.00000
14.25000,0.58416,0.50692,1.00000
14.50000,0.57988,0.50402,1.00000
14.75000,0.57622,0.50965,1.00000
15.00000,0.58447,0.50530,1.00000
15.25000,0.57438,0.51185,1.00000
15.50000,0.57175,0.50986,1.00000
15.75000,0.57917,0.50913,1.00000
16.00000,0.57426,0.50974,1.00000
16.25000,0.57614,0.50813,1.00000
16.50000,0.57655,0.50733,1.00000
16.75000,0.57293,0.50971,1.00000
17.00000,0.57652,0.50770,1.00000
17.25000,0.57704,0.50899,1.00000
17.50000,0.57410,0.50683,1.00000
17.75000,0.57633,0.50832,1.00000
18.00000,0.58336,0.50254,1.00000
18.25000,0.57930,0.51016,1.00000
18.50000,0.58135,0.50375,1.00000
18.75000,0.57916,0.50734,1.00000
19.00000,0.57814,0.51117,1.00000
19.25000,0.58326,0.50351,1.00000
19.50000,0.58292,0.50652,1.00000
19.75000,0.57521,0.50978,1.00000
20.00000,0.57475,0.51117,1.00000
20.25000,0.58267,0.50746,1.00000
20.50000,0.58438,0.50284,1.00000
20.75000,0.57680,0.50875,1.00000
21.00000,0.57913,0.50582,1.00000
21.25000,0.57811,0.50753,1.00000
21.50000,0.57820,0.50739,1.00000
21.75000,0.57304,0.50991,1.00000
22.00000,0.58233,0.50876,1.00000
22.25000,0.58476,0.50377,1.00000
22.50000,0.57693,0.51068,1.00000
22.75000,0.57353,0.50837,1.00000
23.00000,0.57504,0.50890,1.00000
23.25000,0.58104,0.50781,1.00000
23.50000,0.58062,0.50841,1.00000
23.75000,0.58095,0.50558,1.00000
24.00000,0.58283,0.50188,1.00000
24.25000,0.57916,0.50883,1.00000
24.50000,0.58366,0.50439,1.00000
24.75000,0.57624,0.50641,1.00000
