time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,12424,0.9796,0.6466,2.2154,3.6241,4.1743,397.5680
1.5000,12525,1.2346,0.6454,3.3821,4.0537,4.7343,400.8000
1.7500,12520,0.7764,0.6790,1.2072,2.1906,2.8830,400.6400
2.0000,12495,0.7376,0.6924,0.9650,1.6113,2.2507,399.8400
2.2500,12499,0.7199,0.6884,0.9187,1.3863,1.8779,399.9680
2.5000,12498,0.7201,0.6995,0.9028,1.2733,1.8590,399.9360
2.7500,12501,0.7264,0.7050,0.9119,1.3390,1.7286,400.0320
3.0000,12506,0.7124,0.6947,0.8704,1.2130,1.4823,400.1920
3.2500,12495,0.7246,0.7149,0.8838,1.1807,1.5386,399.8400
3.5000,12499,0.7206,0.7034,0.8894,1.2940,1.6853,399.9680
3.7500,12500,0.7205,0.6938,0.9206,1.2777,1.6003,400.0000
4.0000,12504,0.7148,0.7036,0.8732,1.1876,1.6175,400.1280
4.2500,12505,0.7186,0.6966,0.8822,1.3146,1.6897,400.1600
4.5000,12498,0.7171,0.7015,0.8831,1.1770,1.6419,399.9360
4.7500,12488,0.7247,0.7014,0.8920,1.3666,1.9158,399.6160
5.0000,12509,0.7313,0.7060,0.9184,1.4010,2.0073,400.2880
5.2500,12505,0.7137,0.6988,0.8818,1.2135,1.5116,400.1600
5.5000,12493,0.7262,0.7044,0.9060,1.3777,1.8062,399.7760
5.7500,12500,0.7276,0.7105,0.8917,1.3077,1.5782,400.0000
6.0000,12501,0.7185,0.7050,0.8805,1.1770,1.5953,400.0320
6.2500,12502,0.7136,0.7027,0.8678,1.1820,1.6180,400.0640
6.5000,12498,0.7157,0.7000,0.8848,1.2256,1.6356,399.9360
6.7500,12502,0.7211,0.6961,0.8976,1.3470,1.8366,400.0640
7.0000,12491,0.7163,0.6956,0.9001,1.2424,1.5886,399.7120
7.2500,12508,0.7257,0.7019,0.8889,1.3623,2.3660,400.2560
7.5000,12498,0.7263,0.7010,0.9143,1.3177,1.7495,399.9360
7.7500,12495,0.7210,0.7001,0.8945,1.3098,2.0330,399.8400
8.0000,12510,0.7148,0.7035,0.8714,1.1726,1.5632,400.3200
8.2500,12480,0.7206,0.7057,0.8814,1.2010,1.7610,399.3600
8.5000,12518,0.7116,0.6887,0.8834,1.3296,1.7640,400.5760
8.7500,12502,0.7219,0.7102,0.8919,1.2140,1.6140,400.0640
9.0000,12500,0.7258,0.7078,0.8928,1.3305,1.8896,400.0000
9.2500,12491,0.7161,0.6978,0.8921,1.2669,1.7906,399.7120
9.5000,12503,0.7255,0.7062,0.8973,1.2861,1.7676,400.0960
9.7500,12508,0.7160,0.6981,0.8696,1.2993,1.9047,400.2560
10.0000,12496,0.7226,0.7075,0.8869,1.2779,1.8235,399.8720
10.2500,12487,0.7251,0.7016,0.9006,1.4038,1.8376,399.5840
10.5000,12517,0.7294,0.7057,0.9143,1.3930,1.9996,400.5440
10.7500,12491,0.7126,0.7048,0.8721,1.1384,1.6726,399.7120
11.0000,12497,0.7196,0.7018,0.8805,1.2850,1.7101,399.9040
11.2500,12507,0.7208,0.6978,0.8899,1.3229,1.7036,400.2240
11.5000,12499,0.7190,0.7121,0.8796,1.1470,1.5706,399.9680
11.7500,12501,0.7255,0.7007,0.9119,1.3917,1.8364,400.0320
12.0000,12495,0.7069,0.6938,0.8682,1.1370,1.4320,399.8400
12.2500,12505,0.7146,0.6924,0.8901,1.2471,1.8043,400.1600
12.5000,12500,0.7215,0.6987,0.9028,1.2960,1.6960,400.0000
12.7500,12506,0.7077,0.6990,0.8584,1.1210,1.4186,400.1920
13.0000,12491,0.7272,0.7050,0.9133,1.2947,1.6606,399.7120
13.2500,12504,0.7161,0.7043,0.8735,1.1641,1.5430,400.1280
13.5000,12497,0.7327,0.7135,0.9060,1.3893,1.6700,399.9040
13.7500,12499,0.7234,0.7111,0.8916,1.2307,1.4926,399.9680
14.0000,12495,0.7231,0.7061,0.8962,1.2707,1.7503,399.8400
14.2500,12508,0.7229,0.7119,0.8808,1.2053,1.5896,400.2560
