time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00472,0.00277,1.00000
1.25000,0.85815,0.65347,1.00000
1.50000,0.96110,0.87483,1.00000
1.75000,0.95794,0.87422,1.00000
2.00000,0.96036,0.87312,1.00000
2.25000,0.95685,0.87592,1.00000
2.50000,0.96060,0.87431,1.00000
2.75000,0.96016,0.87620,1.00000
3.00000,0.96280,0.87468,1.00000
3.25000,0.96068,0.87416,1.00000
3.50000,0.95888,0.87336,1.00000
3.75000,0.95455,0.87515,1.00000
4.00000,0.96250,0.87393,1.00000
4.25000,0.95958,0.87401,1.00000
4.50000,0.96133,0.87371,1.00000
4.75000,0.96070,0.87720,1.00000
5.00000,0.95990,0.87384,1.00000
5.25000,0.95823,0.87602,1.00000
5.50000,0.95817,0.87330,1.00000
5.75000,0.96164,0.87325,1.00000
6.00000,0.96186,0.87548,1.00000
6.25000,0.96323,0.87462,1.00000
6.50000,0.96455,0.87113,1.00000
6.75000,0.95866,0.87642,1.00000
7.00000,0.95641,0.87663,1.00000
7.25000,0.95857,0.87381,1.00000
7.50000,0.96130,0.87395,1.00000
7.75000,0.95752,0.87601,1.00000
8.00000,0.96078,0.87484,1.00000
8.25000,0.96386,0.87189,1.00000
8.50000,0.96300,0.87399,1.00000
8.75000,0.96078,0.87224,1.00000
9.00000,0.96031,0.87172,1.00000
9.25000,0.96339,0.87405,1.00000
9.50000,0.96550,0.87294,1.00000
9.75000,0.96491,0.87369,1.00000
10.00000,0.95746,0.87295,1.00000
10.25000,0.95927,0.87582,1.00000
10.50000,0.95309,0.87729,1.00000
10.75000,0.96207,0.87320,1.00000
11.00000,0.96093,0.87278,1.00000
11.25000,0.96037,0.87319,1.00000
11.50000,0.95814,0.87299,1.00000
11.75000,0.95905,0.87607,1.00000
12.00000,0.96196,0.87515,1.00000
12.25000,0.96465,0.87323,1.00000
12.50000,0.96305,0.87296,1.00000
12.75000,0.96390,0.87406,1.00000
13.00000,0.96142,0.87708,1.00000
13.25000,0.95988,0.87378,1.00000
13.50000,0.96469,0.87211,1.00000
13.75000,0.96174,0.87314,1.00000
14.00000,0.96214,0.87422,1.00000
14.25000,0.95929,0.87297,1.00000
14.50000,0.96084,0.87545,1.00000
14.75000,0.95977,0.87597,1.00000
15.00000,0.96031,0.87353,1.00000
15.25000,0.96112,0.87337,1.00000
15.50000,0.96040,0.87422,1.00000
15.75000,0.96095,0.87366,1.00000
16.00000,0.96118,0.87361,1.00000
16.25000,0.96048,0.87640,1.00000
16.50000,0.96072,0.87443,1.00000
16.75000,0.95996,0.87523,1.00000
17.00000,0.95948,0.87421,1.00000
17.25000,0.97020,0.87583,1.00000
17.50000,0.95833,0.87424,1.00000
17.75000,0.95832,0.87360,1.00000
18.00000,0.96042,0.87484,1.00000
18.25000,0.95868,0.87427,1.00000
18.50000,0.96260,0.87298,1.00000
18.75000,0.95984,0.87557,1.00000
19.00000,0.95660,0.87571,1.00000
19.25000,0.96395,0.87455,1.00000
19.50000,0.96194,0.87418,1.00000
19.75000,0.95676,0.87479,1.00000
20.00000,0.96095,0.87566,1.00000
20.25000,0.96063,0.87695,1.00000
20.50000,0.95959,0.87544,1.00000
20.75000,0.95981,0.87497,1.00000
21.00000,0.96295,0.87134,1.00000
21.25000,0.96326,0.87485,1.00000
21.50000,0.96409,0.87086,1.00000
21.75000,0.96115,0.87562,1.00000
22.00000,0.95787,0.87512,1.00000
22.25000,0.96053,0.87303,1.00000
22.50000,0.96230,0.87287,1.00000
22.75000,0.96121,0.87459,1.00000
23.00000,0.96157,0.87275,1.00000
23.25000,0.95591,0.87691,1.00000
23.50000,0.95988,0.87529,1.00000
23.75000,0.96281,0.87247,1.00000
24.00000,0.95785,0.87477,1.00000
24.25000,0.96618,0.87286,1.00000
24.50000,0.95633,0.87262,1.00000
24.75000,0.95972,0.87515,1.00000
