time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,2499,0.2291,0.2178,0.3464,0.4400,0.6986,79.9680
1.5000,2500,0.2331,0.2230,0.3526,0.4866,0.6926,80.0000
1.7500,2498,0.2345,0.2260,0.3534,0.5086,0.6526,79.9360
2.0000,2501,0.2341,0.2204,0.3596,0.4934,0.7256,80.0320
2.2500,2500,0.2401,0.2304,0.3696,0.5276,0.6206,80.0000
2.5000,2499,0.2435,0.2314,0.3750,0.5086,0.8166,79.9680
2.7500,2502,0.2418,0.2306,0.3724,0.5110,0.9486,80.0640
3.0000,2499,0.2426,0.2300,0.3784,0.5260,0.9076,79.9680
3.2500,2501,0.2441,0.2328,0.3810,0.5246,0.8436,80.0320
3.5000,2498,0.2399,0.2304,0.3724,0.5456,0.8616,79.9360
3.7500,2501,0.2446,0.2320,0.3804,0.5376,0.7134,80.0320
4.0000,2500,0.2394,0.2310,0.3680,0.5176,0.6754,80.0000
4.2500,2499,0.2364,0.2274,0.3656,0.5116,0.6876,79.9680
4.5000,2502,0.2415,0.2334,0.3734,0.5206,0.8316,80.0640
4.7500,2500,0.2379,0.2290,0.3680,0.5140,0.8866,80.0000
5.0000,2499,0.2392,0.2264,0.3740,0.5106,0.7126,79.9680
5.2500,2500,0.2465,0.2380,0.3804,0.5466,0.8436,80.0000
5.5000,2500,0.2422,0.2314,0.3690,0.5606,0.9056,80.0000
5.7500,2501,0.2413,0.2320,0.3733,0.5116,0.6256,80.0320
6.0000,2499,0.2424,0.2274,0.3866,0.5180,0.7796,79.9680
6.2500,2501,0.2475,0.2358,0.3844,0.5646,0.7546,80.0320
6.5000,2500,0.2463,0.2380,0.3810,0.5276,0.6516,80.0000
6.7500,2499,0.2368,0.2284,0.3636,0.5140,0.8900,79.9680
7.0000,2501,0.2454,0.2370,0.3766,0.5293,0.7396,80.0320
7.2500,2499,0.2405,0.2308,0.3756,0.5180,0.7164,79.9680
7.5000,2501,0.2446,0.2354,0.3760,0.5706,0.9346,80.0320
7.7500,2500,0.2408,0.2298,0.3716,0.5040,0.6946,80.0000
8.0000,2499,0.2437,0.2326,0.3814,0.5340,0.6556,79.9680
8.2500,2500,0.2468,0.2350,0.3876,0.5396,0.6620,80.0000
8.5000,2499,0.2408,0.2304,0.3710,0.5140,0.6436,79.9680
8.7500,2502,0.2471,0.2380,0.3810,0.5376,0.9806,80.0640
9.0000,2499,0.2382,0.2280,0.3684,0.5060,0.6136,79.9680
9.2500,2499,0.2426,0.2326,0.3740,0.5036,0.6934,79.9680
9.5000,2500,0.2412,0.2304,0.3760,0.5074,0.7106,80.0000
9.7500,2502,0.2485,0.2358,0.3874,0.5670,0.9096,80.0640
10.0000,2499,0.2416,0.2320,0.3730,0.5260,0.7596,79.9680
10.2500,2501,0.2424,0.2316,0.3800,0.5226,0.6834,80.0320
10.5000,2499,0.2421,0.2334,0.3744,0.5206,0.8376,79.9680
10.7500,2500,0.2431,0.2308,0.3814,0.5280,0.8326,80.0000
11.0000,2501,0.2372,0.2290,0.3620,0.4956,0.7616,80.0320
11.2500,2498,0.2418,0.2298,0.3726,0.5116,0.9526,79.9360
11.5000,2501,0.2420,0.2330,0.3740,0.5246,0.7806,80.0320
11.7500,2500,0.2471,0.2368,0.3834,0.5326,0.6376,80.0000
12.0000,2499,0.2432,0.2304,0.3790,0.5286,0.8476,79.9680
12.2500,2501,0.2412,0.2310,0.3740,0.5116,0.6424,80.0320
12.5000,2500,0.2418,0.2314,0.3730,0.5276,0.7410,80.0000
12.7500,2500,0.2379,0.2280,0.3710,0.5180,0.6674,80.0000
13.0000,2499,0.2422,0.2364,0.3680,0.5364,0.6356,79.9680
13.2500,2500,0.2465,0.2378,0.3860,0.5486,0.7066,80.0000
13.5000,2500,0.2406,0.2300,0.3736,0.5120,0.7616,80.0000
13.7500,2501,0.2480,0.2360,0.3850,0.5530,0.9356,80.0320
14.0000,2499,0.2495,0.2390,0.3920,0.5390,0.8206,79.9680
14.2500,2502,0.2432,0.2354,0.3714,0.5080,0.8586,80.0640
14.5000,2499,0.2430,0.2338,0.3700,0.5293,0.8106,79.9680
14.7500,2500,0.2436,0.2350,0.3754,0.5180,0.7896,80.0000
15.0000,2500,0.2447,0.2350,0.3774,0.5286,0.6426,80.0000
15.2500,2499,0.2419,0.2310,0.3746,0.5306,0.7014,79.9680
15.5000,2501,0.2424,0.2320,0.3734,0.5350,0.7846,80.0320
15.7500,2500,0.2430,0.2350,0.3700,0.5226,0.7886,80.0000
16.0000,2499,0.2420,0.2330,0.3686,0.5286,0.7986,79.9680
16.2500,2501,0.2441,0.2330,0.3820,0.5454,0.7986,80.0320
16.5000,2500,0.2461,0.2334,0.3796,0.5396,0.8256,80.0000
16.7500,2501,0.2408,0.2310,0.3676,0.5220,0.6986,80.0320
17.0000,2499,0.2446,0.2350,0.3806,0.5476,0.7856,79.9680
17.2500,2500,0.2452,0.2344,0.3844,0.5476,0.6276,80.0000
17.5000,2500,0.2380,0.2284,0.3670,0.4966,0.9596,80.0000
17.7500,2501,0.2444,0.2340,0.3746,0.5140,0.7646,80.0320
18.0000,2500,0.2397,0.2300,0.3660,0.4976,0.6216,80.0000
18.2500,2498,0.2402,0.2310,0.3774,0.5226,0.7016,79.9360
18.5000,2502,0.2406,0.2290,0.3730,0.5080,0.8000,80.0640
18.7500,2499,0.2451,0.2330,0.3750,0.5446,0.8256,79.9680
19.0000,2501,0.2377,0.2280,0.3634,0.5140,0.7236,80.0320
19.2500,2499,0.2431,0.2320,0.3760,0.5456,0.7436,79.9680
19.5000,2500,0.2416,0.2298,0.3690,0.5336,0.7014,80.0000
19.7500,2499,0.2449,0.2328,0.3800,0.5340,0.9986,79.9680
20.0000,2501,0.2434,0.2320,0.3764,0.5336,0.7796,80.0320
20.2500,2501,0.2491,0.2380,0.3916,0.5660,0.8406,80.0320
20.5000,2499,0.2433,0.2348,0.3740,0.5251,0.7220,79.9680
20.7500,2500,0.2372,0.2254,0.3633,0.5166,0.7036,80.0000
21.0000,2500,0.2451,0.2310,0.3846,0.5476,0.7446,80.0000
21.2500,2500,0.2462,0.2374,0.3774,0.5216,0.6984,80.0000
21.5000,2500,0.2464,0.2364,0.3800,0.5696,0.9356,80.0000
