time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,14397,6.5206,3.0298,22.5737,31.3722,32.1973,460.7040
1.5000,12953,8.5518,0.7790,31.7836,32.7600,33.6719,414.4960
1.7500,14575,7.2937,1.1105,29.0175,30.6212,32.2347,466.4000
2.0000,15436,6.8041,3.4993,21.5652,28.0950,29.5876,493.9520
2.2500,15176,7.0898,8.3887,8.8639,12.5152,14.4390,485.6320
2.5000,14782,7.4739,8.8200,9.0631,9.2816,9.4951,473.0240
2.7500,14996,7.3113,8.5331,9.0523,9.3936,9.4758,479.8720
3.0000,14948,7.3747,8.6788,9.0352,9.2140,9.2649,478.3360
3.2500,14913,7.3692,8.6798,9.0582,9.2931,9.4811,477.2160
3.5000,15038,7.3096,8.5895,8.9789,9.2363,9.3514,481.2160
3.7500,14985,7.3002,8.5552,9.0081,9.2637,9.4125,479.5200
4.0000,14912,7.3701,8.6956,9.0441,9.2995,9.4065,477.1840
4.2500,14869,7.4193,8.7391,9.0491,9.3178,9.4644,475.8080
4.5000,14847,7.4087,8.7037,9.0790,9.3571,9.4395,475.1040
4.7500,14958,7.3362,8.6482,8.9913,9.2046,9.2799,478.6560
5.0000,15015,7.2853,8.5605,8.9975,9.1401,9.2638,480.4800
5.2500,14935,7.3548,8.6482,9.0217,9.2997,9.3840,477.9200
5.5000,14946,7.3470,8.6420,9.0402,9.2441,9.4004,478.2720
5.7500,15001,7.3084,8.5847,8.9867,9.2996,9.4236,480.0320
6.0000,14935,7.3412,8.6027,9.0582,9.4724,9.6280,477.9200
6.2500,14844,7.4319,8.7314,9.1016,9.5289,9.8491,475.0080
6.5000,14953,7.3298,8.6291,8.9909,9.2455,9.3719,478.4960
6.7500,14958,7.3684,8.6895,9.0441,9.2513,9.3357,478.6560
7.0000,14907,7.3611,8.6517,9.0804,9.4328,9.4829,477.0240
7.2500,14825,7.4445,8.7816,9.0879,9.3027,9.4130,474.4000
7.5000,14948,7.3649,8.6455,9.0060,9.2993,9.3665,478.3360
7.7500,15005,7.3035,8.5941,8.9650,9.2557,9.3294,480.1600
8.0000,14841,7.4277,8.7564,9.0736,9.2904,9.4851,474.9120
8.2500,14987,7.3059,8.5629,8.9947,9.2220,9.2896,479.5840
8.5000,15040,7.2760,8.5185,8.9557,9.2440,9.4425,481.2800
8.7500,14939,7.3690,8.6627,9.0657,9.4071,9.5834,478.0480
9.0000,14966,7.3379,8.6225,9.0532,9.2715,9.3635,478.9120
9.2500,14945,7.3416,8.5852,9.0494,9.3954,9.5042,478.2400
9.5000,14929,7.3423,8.6087,9.0529,9.3551,9.5664,477.7280
9.7500,14914,7.3620,8.6779,9.0289,9.2746,9.3946,477.2480
10.0000,14836,7.4231,8.7206,9.1241,9.4319,9.5584,474.7520
10.2500,14894,7.3845,8.7035,9.0431,9.2808,9.3975,476.6080
10.5000,14905,7.3925,8.7149,9.0494,9.2766,9.3617,476.9600
10.7500,15073,7.2748,8.5467,8.8925,9.4045,9.5336,482.3360
11.0000,14889,7.3866,8.6981,9.0461,9.2545,9.3909,476.4480
11.2500,14821,7.4416,8.7882,9.0396,9.2182,9.4428,474.2720
11.5000,15046,7.2599,8.4897,8.9769,9.1740,9.3579,481.4720
11.7500,14977,7.3213,8.5966,8.9934,9.3366,9.4253,479.2640
12.0000,14904,7.3879,8.6872,9.1003,9.2487,9.3199,476.9280
12.2500,14983,7.3345,8.6476,8.9735,9.1192,9.1994,479.4560
12.5000,14932,7.3414,8.6483,9.0279,9.2155,9.3293,477.8240
12.7500,14906,7.3668,8.6585,9.0227,9.1592,9.2313,476.9920
13.0000,15033,7.3125,8.5853,9.0031,9.3297,9.5474,481.0560
13.2500,14960,7.3306,8.5927,9.0411,9.2418,9.3060,478.7200
