time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,14342,3.5501,0.9307,12.5961,21.0146,21.6463,458.9440
1.5000,15006,4.4520,1.1144,21.0392,26.4867,27.2701,480.1920
1.7500,14692,1.2078,1.1436,1.5720,2.3421,3.0750,470.1440
2.0000,14710,1.2073,1.1714,1.4823,1.9866,2.6715,470.7200
2.2500,14695,1.2799,1.2401,1.6461,2.0376,2.4698,470.2400
2.5000,14720,1.2395,1.1427,1.6345,2.6609,3.1155,471.0400
2.7500,14712,1.2052,1.1786,1.4855,2.0327,2.4821,470.7840
3.0000,14708,1.2070,1.1930,1.4623,1.7340,2.1240,470.6560
3.2500,14704,1.2480,1.1543,1.6309,2.8299,3.4667,470.5280
3.5000,14698,1.2208,1.2121,1.4990,1.6900,2.0800,470.3360
3.7500,14710,1.2145,1.1679,1.5276,2.1134,2.6116,470.7200
4.0000,14698,1.2751,1.2759,1.5714,1.8703,2.3991,470.3360
4.2500,14711,1.1980,1.1807,1.4654,1.8100,2.4516,470.7520
4.5000,14710,1.1880,1.1395,1.4867,2.1500,2.5233,470.7200
4.7500,14700,1.2354,1.2183,1.5069,1.9331,2.6400,470.4000
5.0000,14720,1.2351,1.1864,1.6009,2.3052,2.8936,471.0400
5.2500,14692,1.1907,1.1021,1.5938,2.3138,3.0053,470.1440
5.5000,14708,1.1808,1.1530,1.4047,2.1569,2.6390,470.6560
5.7500,14705,1.2246,1.1721,1.5688,2.1685,3.1798,470.5600
6.0000,14713,1.1823,1.1683,1.4127,1.6719,2.0856,470.8160
6.2500,14692,1.2786,1.2232,1.6788,2.1523,2.7554,470.1440
6.5000,14713,1.1644,1.1337,1.4504,1.8967,2.6006,470.8160
6.7500,14709,1.2107,1.1849,1.4563,2.0500,2.5200,470.6880
7.0000,14711,1.2499,1.2343,1.5598,1.9616,2.5440,470.7520
7.2500,14706,1.1887,1.1644,1.4516,1.7748,2.2733,470.5920
7.5000,14699,1.2105,1.1472,1.5212,2.6257,3.1030,470.3680
