time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,5806,0.3566,0.3385,0.4981,0.7456,1.1410,215.8080
1.5000,5812,0.3593,0.3391,0.5110,0.7493,1.1560,216.0640
1.7500,5815,0.3538,0.3369,0.4954,0.7263,1.0030,216.0640
2.0000,5813,0.3583,0.3394,0.5070,0.7363,1.0280,216.1920
2.2500,5819,0.3536,0.3376,0.4974,0.7043,0.7994,216.1920
2.5000,5807,0.3463,0.3306,0.4804,0.6840,0.9420,215.9680
2.7500,5821,0.3498,0.3339,0.4900,0.6883,0.8530,216.2880
3.0000,5809,0.3493,0.3295,0.4924,0.7290,1.1530,216.0320
3.2500,5816,0.3513,0.3355,0.4830,0.7203,1.2060,216.1600
3.5000,5815,0.3535,0.3371,0.4977,0.7030,0.9270,216.1920
3.7500,5811,0.3539,0.3335,0.5031,0.7400,1.0060,216.0320
4.0000,5816,0.3556,0.3396,0.5034,0.7133,0.8640,216.1920
4.2500,5816,0.3477,0.3318,0.4841,0.6970,1.0070,216.0960
4.5000,5811,0.3528,0.3369,0.4920,0.7199,1.1310,216.1280
4.7500,5813,0.3492,0.3340,0.4810,0.7109,0.8770,216.0960
5.0000,5817,0.3539,0.3371,0.4964,0.7173,0.9500,216.1920
5.2500,5813,0.3524,0.3360,0.4928,0.7050,0.8540,216.1280
5.5000,5814,0.3675,0.3458,0.5275,0.7730,1.2280,216.0320
5.7500,5816,0.3494,0.3338,0.4900,0.6780,0.8010,216.2880
6.0000,5812,0.3508,0.3349,0.4937,0.6993,0.8640,215.9680
6.2500,5812,0.3545,0.3371,0.5000,0.7043,0.8760,216.1280
6.5000,5814,0.3539,0.3366,0.4951,0.7153,0.8720,216.0320
6.7500,5818,0.3556,0.3380,0.5000,0.7350,1.0030,216.3200
7.0000,5811,0.3522,0.3369,0.4924,0.6895,0.8730,216.0000
7.2500,5816,0.3599,0.3389,0.5240,0.7330,0.8590,216.1600
7.5000,5809,0.3555,0.3369,0.5030,0.7360,1.0640,216.0320
7.7500,5816,0.3561,0.3381,0.5000,0.7340,1.1560,216.1920
8.0000,5817,0.3477,0.3331,0.4814,0.6951,0.8800,216.1280
8.2500,5815,0.3448,0.3282,0.4820,0.6840,0.8560,216.2560
8.5000,5810,0.3497,0.3324,0.4781,0.7416,1.2050,215.9360
8.7500,5815,0.3571,0.3385,0.5096,0.7260,0.8750,216.2240
9.0000,5813,0.3454,0.3290,0.4831,0.6970,0.8560,216.0640
9.2500,5816,0.3586,0.3436,0.4984,0.7173,0.9470,216.0960
9.5000,5816,0.3490,0.3329,0.4870,0.6869,0.7960,216.2880
9.7500,5808,0.3507,0.3356,0.4867,0.7050,0.8750,215.9040
10.0000,5816,0.3525,0.3350,0.4930,0.7260,1.0000,216.1920
10.2500,5815,0.3554,0.3399,0.4941,0.7140,0.8770,216.1600
10.5000,5810,0.3533,0.3366,0.5020,0.6849,0.8540,216.0000
10.7500,5813,0.3531,0.3356,0.4923,0.7320,1.2260,216.0640
11.0000,5817,0.3512,0.3340,0.4914,0.7210,0.8650,216.2240
11.2500,5816,0.3541,0.3376,0.4974,0.7260,0.8680,216.1920
11.5000,5814,0.3654,0.3465,0.5231,0.7310,0.9410,216.0960
11.7500,5814,0.3552,0.3370,0.5014,0.7063,0.8640,216.1280
