time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00481,0.00288,1.00000
1.25000,0.81540,0.81060,1.00000
1.50000,0.97149,0.89876,1.00000
1.75000,0.97205,0.89597,1.00000
2.00000,0.97143,0.89790,1.00000
2.25000,0.97289,0.89857,1.00000
2.50000,0.96985,0.89843,1.00000
2.75000,0.97203,0.89881,1.00000
3.00000,0.97019,0.89743,1.00000
3.25000,0.97129,0.89709,1.00000
3.50000,0.97187,0.89617,1.00000
3.75000,0.97287,0.89871,1.00000
4.00000,0.97158,0.89957,1.00000
4.25000,0.97164,0.89578,1.00000
4.50000,0.97156,0.89654,1.00000
4.75000,0.97206,0.89973,1.00000
5.00000,0.97324,0.89780,1.00000
5.25000,0.97156,0.89860,1.00000
5.50000,0.97428,0.89661,1.00000
5.75000,0.97103,0.89868,1.00000
6.00000,0.97356,0.89593,1.00000
6.25000,0.97194,0.89429,1.00000
6.50000,0.97154,0.89748,1.00000
6.75000,0.97194,0.89320,1.00000
7.00000,0.97122,0.89317,1.00000
7.25000,0.97131,0.89583,1.00000
7.50000,0.97226,0.89717,1.00000
7.75000,0.97238,0.89591,1.00000
8.00000,0.97159,0.90083,1.00000
8.25000,0.97122,0.89738,1.00000
8.50000,0.97043,0.89633,1.00000
8.75000,0.97322,0.89501,1.00000
9.00000,0.96931,0.89894,1.00000
9.25000,0.97382,0.89535,1.00000
9.50000,0.97103,0.89825,1.00000
9.75000,0.97236,0.89964,1.00000
10.00000,0.97460,0.89865,1.00000
10.25000,0.96959,0.89659,1.00000
10.50000,0.97267,0.89940,1.00000
10.75000,0.97029,0.89885,1.00000
11.00000,0.97326,0.89960,1.00000
11.25000,0.97346,0.89742,1.00000
11.50000,0.97094,0.89892,1.00000
11.75000,0.97289,0.89900,1.00000
12.00000,0.97201,0.90048,1.00000
12.25000,0.97122,0.89742,1.00000
12.50000,0.97307,0.90015,1.00000
12.75000,0.97129,0.89891,1.00000
13.00000,0.97295,0.89524,1.00000
13.25000,0.97393,0.89839,1.00000
13.50000,0.97169,0.89429,1.00000
13.75000,0.97145,0.89796,1.00000
14.00000,0.97463,0.90012,1.00000
14.25000,0.97085,0.89636,1.00000
14.50000,0.97108,0.89745,1.00000
14.75000,0.97131,0.89907,1.00000
15.00000,0.97364,0.89773,1.00000
15.25000,0.97156,0.89610,1.00000
15.50000,0.96964,0.89495,1.00000
15.75000,0.97411,0.89943,1.00000
16.00000,0.97367,0.89662,1.00000
16.25000,0.97298,0.89861,1.00000
16.50000,0.97234,0.89455,1.00000
16.75000,0.97210,0.89867,1.00000
17.00000,0.97141,0.89734,1.00000
17.25000,0.97361,0.89443,1.00000
17.50000,0.97366,0.89596,1.00000
17.75000,0.96926,0.89860,1.00000
18.00000,0.97026,0.89800,1.00000
18.25000,0.97075,0.89903,1.00000
18.50000,0.97262,0.89738,1.00000
18.75000,0.97127,0.89801,1.00000
19.00000,0.97329,0.89742,1.00000
19.25000,0.97127,0.89600,1.00000
19.50000,0.97269,0.89337,1.00000
19.75000,0.97222,0.89653,1.00000
20.00000,0.97367,0.89717,1.00000
20.25000,0.97416,0.89667,1.00000
20.50000,0.96994,0.89137,1.00000
20.75000,0.97238,0.89246,1.00000
21.00000,0.97269,0.89694,1.00000
21.25000,0.97076,0.90070,1.00000
21.50000,0.97096,0.89362,1.00000
21.75000,0.97382,0.89635,1.00000
22.00000,0.97366,0.90050,1.00000
22.25000,0.97001,0.89828,1.00000
22.50000,0.97108,0.89976,1.00000
22.75000,0.97001,0.89311,1.00000
23.00000,0.97505,0.89368,1.00000
23.25000,0.97215,0.89909,1.00000
23.50000,0.97287,0.89837,1.00000
23.75000,0.97328,0.89600,1.00000
24.00000,0.97329,0.89604,1.00000
24.25000,0.97247,0.89988,1.00000
24.50000,0.97033,0.89269,1.00000
24.75000,0.97303,0.89939,1.00000
