time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00487,0.00287,1.00000
1.25000,0.78497,0.82588,1.00000
1.50000,0.97075,0.89735,1.00000
1.75000,0.96977,0.89591,1.00000
2.00000,0.97253,0.90015,1.00000
2.25000,0.97138,0.89916,1.00000
2.50000,0.97125,0.89629,1.00000
2.75000,0.97134,0.89844,1.00000
3.00000,0.96902,0.89646,1.00000
3.25000,0.97362,0.89562,1.00000
3.50000,0.97120,0.89841,1.00000
3.75000,0.97139,0.89748,1.00000
4.00000,0.97391,0.89581,1.00000
4.25000,0.97187,0.89873,1.00000
4.50000,0.97243,0.89790,1.00000
4.75000,0.97255,0.89944,1.00000
5.00000,0.97229,0.89568,1.00000
5.25000,0.97280,0.89809,1.00000
5.50000,0.97243,0.89655,1.00000
5.75000,0.97272,0.89811,1.00000
6.00000,0.97147,0.89697,1.00000
6.25000,0.97345,0.89834,1.00000
6.50000,0.97375,0.89575,1.00000
6.75000,0.97423,0.89910,1.00000
7.00000,0.97325,0.89751,1.00000
7.25000,0.97265,0.89646,1.00000
7.50000,0.97280,0.89657,1.00000
7.75000,0.97293,0.89873,1.00000
8.00000,0.97317,0.89601,1.00000
8.25000,0.97234,0.89830,1.00000
8.50000,0.97082,0.89619,1.00000
8.75000,0.97076,0.89985,1.00000
9.00000,0.97189,0.89410,1.00000
9.25000,0.97125,0.89522,1.00000
9.50000,0.97233,0.89513,1.00000
9.75000,0.97280,0.90197,1.00000
10.00000,0.97141,0.89834,1.00000
10.25000,0.97207,0.89984,1.00000
10.50000,0.97090,0.89604,1.00000
10.75000,0.97250,0.89600,1.00000
11.00000,0.97276,0.89805,1.00000
11.25000,0.97362,0.89693,1.00000
11.50000,0.97206,0.89892,1.00000
11.75000,0.97205,0.89966,1.00000
12.00000,0.97113,0.89407,1.00000
12.25000,0.97020,0.89632,1.00000
12.50000,0.97065,0.89546,1.00000
12.75000,0.97166,0.89821,1.00000
13.00000,0.97138,0.89939,1.00000
13.25000,0.97305,0.89925,1.00000
13.50000,0.97251,0.90035,1.00000
13.75000,0.97048,0.89790,1.00000
14.00000,0.97106,0.89370,1.00000
14.25000,0.97106,0.89478,1.00000
14.50000,0.97350,0.89384,1.00000
14.75000,0.97158,0.90284,1.00000
15.00000,0.97245,0.89404,1.00000
15.25000,0.96984,0.89267,1.00000
15.50000,0.97129,0.89495,1.00000
15.75000,0.97402,0.89364,1.00000
16.00000,0.97153,0.89514,1.00000
16.25000,0.97296,0.89875,1.00000
16.50000,0.97303,0.89955,1.00000
16.75000,0.97097,0.89615,1.00000
17.00000,0.97317,0.89915,1.00000
17.25000,0.97185,0.89755,1.00000
17.50000,0.97360,0.89805,1.00000
17.75000,0.97216,0.89482,1.00000
18.00000,0.97193,0.89632,1.00000
18.25000,0.97157,0.89954,1.00000
18.50000,0.97229,0.89725,1.00000
18.75000,0.97246,0.89558,1.00000
19.00000,0.97284,0.89671,1.00000
19.25000,0.97040,0.89985,1.00000
19.50000,0.97438,0.89455,1.00000
19.75000,0.97345,0.89700,1.00000
20.00000,0.97210,0.89674,1.00000
20.25000,0.97254,0.89811,1.00000
20.50000,0.97131,0.89980,1.00000
20.75000,0.97325,0.89523,1.00000
21.00000,0.97173,0.89709,1.00000
21.25000,0.97322,0.89491,1.00000
21.50000,0.97321,0.89293,1.00000
21.75000,0.97073,0.89543,1.00000
22.00000,0.97255,0.89616,1.00000
22.25000,0.97132,0.89591,1.00000
22.50000,0.96973,0.89806,1.00000
22.75000,0.97219,0.89693,1.00000
23.00000,0.96863,0.89725,1.00000
23.25000,0.97144,0.89713,1.00000
23.50000,0.97280,0.89487,1.00000
23.75000,0.97219,0.89481,1.00000
24.00000,0.97326,0.89796,1.00000
24.25000,0.97175,0.89829,1.00000
24.50000,0.97132,0.89459,1.00000
24.75000,0.97159,0.89787,1.00000
