time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
9.0000,2500,0.1840,0.1750,0.2596,0.3306,0.4006,80.0000
9.2500,2499,0.1840,0.1764,0.2580,0.3136,0.3944,79.9680
9.5000,2501,0.1882,0.1790,0.2674,0.3326,0.4386,80.0320
9.7500,2500,0.1857,0.1760,0.2630,0.3256,0.3956,80.0000
10.0000,2500,0.1835,0.1760,0.2576,0.3206,0.4454,80.0000
10.2500,2499,0.1883,0.1800,0.2644,0.3246,0.3936,79.9680
10.5000,2502,0.1878,0.1790,0.2686,0.3290,0.4276,80.0640
10.7500,2499,0.1864,0.1780,0.2626,0.3246,0.3866,79.9680
11.0000,2500,0.1886,0.1790,0.2700,0.3336,0.3836,80.0000
11.2500,2500,0.1869,0.1790,0.2696,0.3256,0.3896,80.0000
11.5000,2500,0.1871,0.1780,0.2666,0.3250,0.3616,80.0000
11.7500,2500,0.1851,0.1760,0.2644,0.3246,0.4126,80.0000
12.0000,2500,0.1867,0.1770,0.2664,0.3266,0.4386,80.0000
12.2500,2500,0.1863,0.1780,0.2664,0.3246,0.3754,80.0000
12.5000,2500,0.1877,0.1790,0.2656,0.3200,0.3914,80.0000
12.7500,2500,0.1850,0.1770,0.2616,0.3230,0.3836,80.0000
13.0000,2498,0.1878,0.1790,0.2674,0.3336,0.4176,79.9360
13.2500,2501,0.1858,0.1770,0.2650,0.3216,0.4116,80.0320
13.5000,2501,0.1859,0.1770,0.2616,0.3166,0.3924,80.0320
13.7500,2499,0.1852,0.1780,0.2616,0.3220,0.3766,79.9680
14.0000,2500,0.1859,0.1770,0.2640,0.3216,0.4776,80.0000
14.2500,2501,0.1868,0.1780,0.2650,0.3274,0.3826,80.0320
14.5000,2500,0.1872,0.1790,0.2646,0.3254,0.4206,80.0000
14.7500,2500,0.1857,0.1774,0.2664,0.3206,0.3486,80.0000
15.0000,2499,0.1855,0.1770,0.2656,0.3216,0.3924,79.9680
15.2500,2501,0.1851,0.1784,0.2624,0.3230,0.3756,80.0320
15.5000,2500,0.1852,0.1760,0.2634,0.3330,0.3996,80.0000
15.7500,2500,0.1849,0.1764,0.2634,0.3206,0.3766,80.0000
16.0000,2500,0.1858,0.1780,0.2620,0.3246,0.3656,80.0000
16.2500,2499,0.1849,0.1744,0.2664,0.3246,0.3896,79.9680
16.5000,2500,0.1850,0.1774,0.2640,0.3206,0.3866,80.0000
16.7500,2501,0.1868,0.1790,0.2634,0.3216,0.3816,80.0320
17.0000,2500,0.1852,0.1780,0.2616,0.3166,0.3634,80.0000
17.2500,2500,0.1856,0.1784,0.2616,0.3180,0.4204,80.0000
17.5000,2500,0.1847,0.1770,0.2616,0.3216,0.3886,80.0000
17.7500,2500,0.1860,0.1780,0.2624,0.3200,0.3706,80.0000
18.0000,2500,0.1881,0.1800,0.2664,0.3216,0.3924,80.0000
18.2500,2500,0.1846,0.1750,0.2626,0.3256,0.3666,80.0000
18.5000,2499,0.1863,0.1780,0.2666,0.3314,0.4256,79.9680
18.7500,2500,0.1867,0.1774,0.2686,0.3246,0.3686,80.0000
19.0000,2500,0.1852,0.1754,0.2626,0.3138,0.3974,80.0000
19.2500,2500,0.1880,0.1790,0.2664,0.3266,0.3806,80.0000
19.5000,2501,0.1882,0.1790,0.2690,0.3336,0.4526,80.0320
19.7500,2500,0.1866,0.1780,0.2650,0.3230,0.4096,80.0000
20.0000,2499,0.1869,0.1774,0.2654,0.3316,0.4656,79.9680
20.2500,2500,0.1848,0.1764,0.2634,0.3190,0.3936,80.0000
20.5000,2501,0.1880,0.1780,0.2676,0.3366,0.4416,80.0320
20.7500,2500,0.1834,0.1764,0.2610,0.3176,0.3596,80.0000
21.0000,2500,0.1869,0.1780,0.2674,0.3270,0.4336,80.0000
21.2500,2500,0.1840,0.1764,0.2616,0.3226,0.4316,80.0000
21.5000,2500,0.1872,0.1780,0.2656,0.3300,0.4256,80.0000
21.7500,2500,0.1828,0.1754,0.2584,0.3206,0.3876,80.0000
22.0000,2499,0.1853,0.1760,0.2656,0.3216,0.3806,79.9680
22.2500,2501,0.1881,0.1790,0.2700,0.3286,0.4726,80.0320
22.5000,2499,0.1843,0.1770,0.2574,0.3240,0.4134,79.9680
22.7500,2501,0.1868,0.1770,0.2684,0.3334,0.3876,80.0320
23.0000,2500,0.1857,0.1770,0.2654,0.3230,0.3796,80.0000
23.2500,2499,0.1851,0.1764,0.2614,0.3246,0.4266,79.9680
23.5000,2501,0.1864,0.1790,0.2610,0.3266,0.3826,80.0320
23.7500,2500,0.1880,0.1790,0.2690,0.3330,0.4336,80.0000
24.0000,2500,0.1870,0.1770,0.2674,0.3196,0.4416,80.0000
24.2500,2500,0.1870,0.1770,0.2684,0.3296,0.4004,80.0000
24.5000,2500,0.1873,0.1780,0.2660,0.3270,0.4186,80.0000
24.7500,2499,0.1874,0.1780,0.2680,0.3274,0.4454,79.9680
