time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00487,0.00287,0.75040
1.25000,0.67829,0.68656,0.74875
1.50000,0.86771,0.73899,0.77449
1.75000,0.81922,0.75016,0.78830
2.00000,0.78811,0.75947,0.79403
2.25000,0.79162,0.75559,0.80123
2.50000,0.77956,0.75848,0.80545
2.75000,0.76669,0.75922,0.80694
3.00000,0.75611,0.76254,0.80565
3.25000,0.77755,0.76224,0.80872
3.50000,0.76499,0.75909,0.80990
3.75000,0.75747,0.76088,0.80921
4.00000,0.75408,0.76052,0.80793
4.25000,0.77327,0.75962,0.81066
4.50000,0.75167,0.76115,0.80876
4.75000,0.75402,0.76192,0.80718
5.00000,0.76851,0.76040,0.80880
5.25000,0.75864,0.76290,0.80795
5.50000,0.76044,0.76019,0.80800
5.75000,0.75919,0.76059,0.80772
6.00000,0.77633,0.76039,0.81091
6.25000,0.74896,0.76121,0.80846
6.50000,0.77903,0.75963,0.81234
6.75000,0.75794,0.76144,0.81164
7.00000,0.74759,0.76228,0.80870
7.25000,0.76175,0.76012,0.80902
7.50000,0.75201,0.76438,0.80655
7.75000,0.76363,0.76099,0.80708
8.00000,0.76494,0.76182,0.80770
8.25000,0.76889,0.75904,0.80967
8.50000,0.75813,0.76328,0.80864
8.75000,0.75846,0.76119,0.80810
9.00000,0.77164,0.76103,0.81022
9.25000,0.77285,0.75978,0.81283
9.50000,0.76198,0.76280,0.81267
9.75000,0.74767,0.76191,0.80982
10.00000,0.75634,0.76447,0.80819
10.25000,0.77379,0.76038,0.81087
10.50000,0.75835,0.76156,0.81023
10.75000,0.76358,0.76286,0.81038
11.00000,0.75486,0.76206,0.80894
11.25000,0.76401,0.75854,0.81003
11.50000,0.76573,0.76217,0.81074
11.75000,0.75726,0.76242,0.80971
12.00000,0.76194,0.76285,0.80953
12.25000,0.75748,0.76104,0.80882
12.50000,0.75920,0.76058,0.80854
12.75000,0.77111,0.76216,0.81033
13.00000,0.74891,0.76199,0.80771
13.25000,0.75219,0.76083,0.80599
13.50000,0.77179,0.75921,0.80850
13.75000,0.76794,0.75979,0.81013
14.00000,0.76717,0.75902,0.81176
14.25000,0.75565,0.76062,0.81077
14.50000,0.74852,0.76082,0.80831
14.75000,0.75849,0.76248,0.80751
15.00000,0.77453,0.75727,0.81097
15.25000,0.76401,0.76212,0.81134
15.50000,0.76208,0.76442,0.81088
15.75000,0.75031,0.76319,0.80830
16.00000,0.77560,0.75783,0.81185
16.25000,0.75383,0.76179,0.81026
16.50000,0.75751,0.76194,0.80938
16.75000,0.75997,0.76148,0.80907
17.00000,0.76780,0.75924,0.81079
17.25000,0.76489,0.76456,0.81085
17.50000,0.75341,0.76286,0.80896
17.75000,0.75597,0.75966,0.80822
18.00000,0.75097,0.76145,0.80613
18.25000,0.76971,0.75959,0.80815
18.50000,0.74860,0.75919,0.80603
18.75000,0.77281,0.75943,0.80871
19.00000,0.75829,0.76029,0.80831
19.25000,0.75774,0.76351,0.80716
19.50000,0.76744,0.76185,0.80827
19.75000,0.76451,0.75909,0.80936
20.00000,0.75960,0.75963,0.80935
20.25000,0.75490,0.76234,0.80786
20.50000,0.76019,0.76222,0.80745
20.75000,0.74572,0.76858,0.80288
21.00000,0.78051,0.75626,0.80773
21.25000,0.75826,0.76435,0.80651
21.50000,0.76705,0.75996,0.80793
21.75000,0.76616,0.76150,0.80886
22.00000,0.76396,0.75853,0.80995
22.25000,0.75956,0.76222,0.80942
22.50000,0.75893,0.75913,0.80938
22.75000,0.75826,0.76116,0.80880
23.00000,0.76496,0.76229,0.80933
23.25000,0.74993,0.76133,0.80705
23.50000,0.77255,0.75884,0.80980
23.75000,0.75904,0.76284,0.80904
24.00000,0.76510,0.75935,0.81019
24.25000,0.76367,0.76080,0.81076
24.50000,0.74793,0.76413,0.80752
24.75000,0.75859,0.76309,0.80662
