time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00481,0.00288,1.00000
1.25000,0.81373,0.81167,1.00000
1.50000,0.97248,0.89797,1.00000
1.75000,0.97421,0.89655,1.00000
2.00000,0.97185,0.89632,1.00000
2.25000,0.97243,0.89688,1.00000
2.50000,0.97213,0.89876,1.00000
2.75000,0.97014,0.89939,1.00000
3.00000,0.97265,0.89693,1.00000
3.25000,0.97147,0.89652,1.00000
3.50000,0.97236,0.89731,1.00000
3.75000,0.97070,0.89998,1.00000
4.00000,0.97058,0.89909,1.00000
4.25000,0.97322,0.89759,1.00000
4.50000,0.97008,0.89489,1.00000
4.75000,0.97227,0.89817,1.00000
5.00000,0.97418,0.89687,1.00000
5.25000,0.97261,0.89789,1.00000
5.50000,0.97066,0.89632,1.00000
5.75000,0.97184,0.90012,1.00000
6.00000,0.97311,0.89822,1.00000
6.25000,0.97057,0.89846,1.00000
6.50000,0.97238,0.89968,1.00000
6.75000,0.97050,0.89800,1.00000
7.00000,0.97276,0.89670,1.00000
7.25000,0.97127,0.89446,1.00000
7.50000,0.97201,0.89778,1.00000
7.75000,0.97301,0.89949,1.00000
8.00000,0.97205,0.89707,1.00000
8.25000,0.97232,0.89854,1.00000
8.50000,0.97321,0.89424,1.00000
8.75000,0.97111,0.89719,1.00000
9.00000,0.97198,0.89883,1.00000
9.25000,0.97325,0.89869,1.00000
9.50000,0.97133,0.89947,1.00000
9.75000,0.97082,0.90254,1.00000
10.00000,0.97354,0.89318,1.00000
10.25000,0.97103,0.89652,1.00000
10.50000,0.97276,0.89590,1.00000
10.75000,0.97243,0.89729,1.00000
11.00000,0.97150,0.90067,1.00000
11.25000,0.97201,0.89606,1.00000
11.50000,0.96940,0.89934,1.00000
11.75000,0.97376,0.89554,1.00000
12.00000,0.97180,0.89983,1.00000
12.25000,0.97097,0.89587,1.00000
12.50000,0.97286,0.89697,1.00000
12.75000,0.97248,0.89824,1.00000
13.00000,0.97342,0.89554,1.00000
13.25000,0.97199,0.89964,1.00000
13.50000,0.97248,0.89809,1.00000
13.75000,0.97078,0.89610,1.00000
14.00000,0.97080,0.89813,1.00000
14.25000,0.97145,0.89757,1.00000
14.50000,0.97220,0.89558,1.00000
14.75000,0.97148,0.89889,1.00000
15.00000,0.97045,0.89533,1.00000
15.25000,0.97272,0.89612,1.00000
15.50000,0.97248,0.89503,1.00000
15.75000,0.97180,0.89754,1.00000
16.00000,0.96873,0.89485,1.00000
16.25000,0.97185,0.89654,1.00000
16.50000,0.97215,0.89369,1.00000
16.75000,0.97266,0.89955,1.00000
17.00000,0.97148,0.89683,1.00000
17.25000,0.97363,0.89543,1.00000
17.50000,0.97367,0.89484,1.00000
17.75000,0.97248,0.89717,1.00000
18.00000,0.97477,0.89693,1.00000
18.25000,0.97289,0.89944,1.00000
18.50000,0.97227,0.89845,1.00000
18.75000,0.97276,0.89588,1.00000
19.00000,0.97154,0.89999,1.00000
19.25000,0.97268,0.89365,1.00000
19.50000,0.97178,0.89443,1.00000
19.75000,0.97258,0.89943,1.00000
20.00000,0.97332,0.89820,1.00000
20.25000,0.97236,0.89917,1.00000
20.50000,0.97384,0.90168,1.00000
20.75000,0.97003,0.89491,1.00000
21.00000,0.97459,0.89767,1.00000
21.25000,0.97083,0.89537,1.00000
21.50000,0.97374,0.89615,1.00000
21.75000,0.97086,0.89745,1.00000
22.00000,0.97104,0.90076,1.00000
22.25000,0.97370,0.89827,1.00000
22.50000,0.97101,0.89777,1.00000
22.75000,0.97194,0.89712,1.00000
23.00000,0.97229,0.89507,1.00000
23.25000,0.97148,0.89655,1.00000
23.50000,0.97255,0.89728,1.00000
23.75000,0.97261,0.89706,1.00000
24.00000,0.97339,0.89633,1.00000
24.25000,0.97219,0.89701,1.00000
24.50000,0.97191,0.89427,1.00000
24.75000,0.97269,0.89729,1.00000
