time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
22.5000,2360,0.2277,0.2158,0.3324,0.4070,0.5894,105.6000
22.7500,2357,0.2279,0.2158,0.3354,0.4074,0.5124,105.5040
23.0000,2360,0.2264,0.2154,0.3294,0.4004,0.6144,105.6000
23.2500,2358,0.2270,0.2160,0.3314,0.4076,0.4856,105.5040
23.5000,2358,0.2273,0.2150,0.3334,0.4104,0.7316,105.5040
23.7500,2360,0.2289,0.2188,0.3360,0.4054,0.6124,105.6320
24.0000,2358,0.2275,0.2148,0.3324,0.4084,0.7436,105.4720
24.2500,2359,0.2258,0.2138,0.3294,0.4074,0.5856,105.6320
24.5000,2356,0.2280,0.2150,0.3356,0.4014,0.5104,105.4720
24.7500,2360,0.2275,0.2158,0.3354,0.4076,0.5334,105.6000
