time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00481,0.00288,0.75039
1.25000,0.81199,0.76930,0.75892
1.50000,0.97368,0.83265,0.78713
1.75000,0.97352,0.87976,0.80588
2.00000,0.92606,0.88819,0.81345
2.25000,0.88970,0.89113,0.81317
2.50000,0.88993,0.89370,0.81241
2.75000,0.88905,0.89304,0.81162
3.00000,0.90054,0.88690,0.81434
3.25000,0.89810,0.88946,0.81607
3.50000,0.87675,0.89433,0.81256
3.75000,0.88711,0.89247,0.81148
4.00000,0.89358,0.88781,0.81264
4.25000,0.89886,0.88949,0.81451
4.50000,0.89310,0.89082,0.81496
4.75000,0.88375,0.89341,0.81303
5.00000,0.90218,0.88797,0.81587
5.25000,0.87643,0.89438,0.81228
5.50000,0.89645,0.89083,0.81341
5.75000,0.89318,0.89198,0.81365
6.00000,0.88777,0.89128,0.81294
6.25000,0.89302,0.88950,0.81365
6.50000,0.88954,0.89235,0.81309
6.75000,0.89059,0.89189,0.81283
7.00000,0.88630,0.89370,0.81135
7.25000,0.90240,0.88659,0.81451
7.50000,0.88167,0.89403,0.81204
7.75000,0.88656,0.89368,0.81061
8.00000,0.88294,0.89380,0.80844
8.25000,0.91411,0.88489,0.81428
8.50000,0.88756,0.89300,0.81319
8.75000,0.89204,0.89161,0.81328
9.00000,0.89710,0.89030,0.81464
9.25000,0.89243,0.89144,0.81484
9.50000,0.88759,0.89219,0.81392
9.75000,0.88212,0.89375,0.81159
10.00000,0.90289,0.88868,0.81443
10.25000,0.89741,0.88879,0.81616
10.50000,0.88039,0.89151,0.81393
10.75000,0.89144,0.89133,0.81396
11.00000,0.88855,0.89003,0.81366
11.25000,0.89785,0.88811,0.81561
11.50000,0.88148,0.89415,0.81307
11.75000,0.89032,0.89227,0.81269
12.00000,0.87612,0.89597,0.80872
12.25000,0.89813,0.88802,0.81074
12.50000,0.88937,0.89099,0.81041
12.75000,0.91076,0.88878,0.81481
13.00000,0.90377,0.88860,0.81784
13.25000,0.88071,0.89116,0.81575
13.50000,0.86429,0.89692,0.80923
13.75000,0.90012,0.88901,0.81145
14.00000,0.88659,0.89119,0.81053
14.25000,0.89812,0.88937,0.81228
14.50000,0.88241,0.89476,0.80981
14.75000,0.89828,0.88810,0.81185
15.00000,0.88997,0.89034,0.81177
15.25000,0.89450,0.89048,0.81258
15.50000,0.89921,0.89146,0.81413
15.75000,0.89166,0.89243,0.81397
16.00000,0.89823,0.88994,0.81563
16.25000,0.89367,0.89133,0.81610
16.50000,0.88626,0.89340,0.81467
16.75000,0.89306,0.88989,0.81530
17.00000,0.89104,0.89128,0.81526
17.25000,0.89199,0.89060,0.81553
17.50000,0.88613,0.89071,0.81462
17.75000,0.89102,0.89092,0.81464
18.00000,0.88542,0.89133,0.81345
18.25000,0.88691,0.89309,0.81222
18.50000,0.89383,0.89317,0.81235
18.75000,0.90235,0.88597,0.81563
19.00000,0.88170,0.89446,0.81307
19.25000,0.89503,0.88849,0.81438
19.50000,0.89532,0.89262,0.81492
19.75000,0.88652,0.89174,0.81388
20.00000,0.89725,0.88811,0.81570
20.25000,0.89903,0.88957,0.81760
20.50000,0.87671,0.89369,0.81420
20.75000,0.89379,0.89251,0.81446
21.00000,0.88528,0.89215,0.81308
21.25000,0.89174,0.89260,0.81291
21.50000,0.89158,0.89071,0.81309
21.75000,0.89195,0.88887,0.81370
22.00000,0.89469,0.89115,0.81441
22.25000,0.90180,0.88944,0.81688
22.50000,0.88285,0.89241,0.81497
22.75000,0.87943,0.89417,0.81203
23.00000,0.89641,0.89180,0.81295
23.25000,0.88762,0.89284,0.81190
23.50000,0.90363,0.88806,0.81502
23.75000,0.88130,0.89289,0.81270
24.00000,0.87575,0.89359,0.80913
24.25000,0.89357,0.89272,0.80930
24.50000,0.90356,0.88824,0.81236
24.75000,0.89430,0.89294,0.81264
