time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,15353,7.8711,8.1070,9.6010,10.2320,10.6280,491.2960
1.5000,15446,8.3024,8.3616,9.6638,10.2702,10.5100,494.2720
1.7500,15451,8.2837,8.3594,9.6530,10.2645,10.7960,494.4320
2.0000,15390,8.2621,8.3250,9.6189,10.2130,10.6270,492.4800
2.2500,15642,8.2561,8.3211,9.6230,10.2010,10.6470,500.5440
2.5000,15385,8.3003,8.3640,9.6620,10.2640,10.5670,492.3200
2.7500,15389,8.3394,8.4060,9.7140,10.2910,10.6380,492.4480
3.0000,15452,8.2879,8.3549,9.6510,10.2340,10.4980,494.4640
3.2500,15674,8.2535,8.3190,9.6230,10.2450,10.6330,501.5680
3.5000,15421,8.2921,8.3490,9.6750,10.2780,10.5670,493.4720
3.7500,15448,8.2942,8.3490,9.6610,10.3170,10.7540,494.3360
4.0000,15511,8.2585,8.3300,9.6440,10.2020,10.5080,496.3520
4.2500,15390,8.2864,8.3420,9.6380,10.2265,10.4960,492.4800
4.5000,15387,8.2953,8.3580,9.6610,10.2460,10.5080,492.3840
4.7500,15645,8.3139,8.3840,9.6760,10.2720,10.5150,500.6400
5.0000,15376,8.2893,8.3485,9.6540,10.2300,10.5370,492.0320
5.2500,15379,8.3214,8.3870,9.7000,10.2790,10.5980,492.1280
5.5000,15394,8.2919,8.3590,9.6610,10.2190,10.5530,492.6080
5.7500,15449,8.3108,8.3730,9.6860,10.3330,10.6190,494.3680
6.0000,15588,8.3225,8.3815,9.6860,10.3080,10.7210,498.8160
6.2500,15437,8.2479,8.3049,9.6076,10.1710,10.4310,493.9840
6.5000,15508,8.2643,8.3250,9.6490,10.2400,10.6560,496.2560
6.7500,15335,8.3103,8.3640,9.6540,10.3250,10.6050,490.7200
7.0000,15509,8.3256,8.3900,9.7145,10.3000,10.5930,496.2880
7.2500,15580,8.3218,8.3800,9.7040,10.3180,10.7570,498.5600
7.5000,15442,8.3276,8.3890,9.6960,10.3270,10.5770,494.1440
7.7500,15395,8.2654,8.3294,9.6212,10.2430,10.8700,492.6400
8.0000,15462,8.2619,8.3280,9.6260,10.2170,10.5430,494.7840
8.2500,15631,8.2639,8.3230,9.6270,10.2400,10.5940,500.1920
8.5000,15453,8.3486,8.4130,9.7399,10.3260,10.7600,494.4960
8.7500,15445,8.2848,8.3508,9.6605,10.2246,10.5110,494.2400
9.0000,15396,8.3377,8.4020,9.7150,10.2970,10.6870,492.6720
9.2500,15444,8.2285,8.2897,9.5890,10.1570,10.4750,494.2080
9.5000,15590,8.2918,8.3530,9.6590,10.2178,10.4410,498.8800
9.7500,15523,8.2494,8.3170,9.6120,10.2170,10.4680,496.7360
10.0000,15416,8.2976,8.3600,9.6700,10.2606,10.6190,493.3120
10.2500,15457,8.2822,8.3530,9.6560,10.2558,10.6580,494.6240
10.5000,15445,8.3521,8.4266,9.7391,10.3290,10.8250,494.2400
10.7500,15392,8.3152,8.3820,9.6920,10.2931,10.6010,492.5440
11.0000,15633,8.3107,8.3720,9.6830,10.2400,10.4680,500.2560
11.2500,15407,8.2912,8.3470,9.6620,10.2250,10.4850,493.0240
11.5000,15450,8.2340,8.3060,9.5950,10.1850,10.5290,494.4000
11.7500,15637,8.2692,8.3250,9.6340,10.2450,10.6740,500.3840
12.0000,15473,8.3077,8.3743,9.6900,10.2720,10.6340,495.1360
12.2500,15369,8.3095,8.3640,9.6750,10.2850,10.7150,491.8080
12.5000,15389,8.2761,8.3440,9.6374,10.2102,10.4870,492.4480
12.7500,15393,8.2898,8.3541,9.6610,10.2490,10.5550,492.5760
13.0000,15582,8.3355,8.4036,9.7190,10.3220,10.7690,498.6240
