time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
1.2500,9973,0.5538,0.4824,0.9346,1.2936,1.6677,319.1360
1.5000,10007,0.5201,0.4869,0.7158,1.1594,1.5826,320.2240
1.7500,10001,0.5012,0.4882,0.6460,0.9116,1.3597,320.0320
2.0000,10004,0.5099,0.4909,0.6619,1.0163,1.3976,320.1280
2.2500,9995,0.5095,0.4894,0.6639,1.0086,1.4226,319.8400
2.5000,10000,0.4974,0.4863,0.6375,0.9066,1.5547,320.0000
2.7500,9998,0.5028,0.4877,0.6421,0.9505,1.5173,319.9360
3.0000,10003,0.5011,0.4847,0.6634,0.9310,1.5170,320.0960
3.2500,9998,0.5089,0.4926,0.6590,0.9549,1.2406,319.9360
3.5000,10005,0.4989,0.4914,0.6344,0.8426,1.0846,320.1600
3.7500,10002,0.5037,0.4907,0.6481,0.9000,1.1546,320.0640
4.0000,9994,0.5038,0.4885,0.6436,1.0264,1.4821,319.8080
4.2500,10005,0.5022,0.4874,0.6474,0.9305,1.3792,320.1600
4.5000,9991,0.5048,0.4880,0.6534,0.9310,1.2096,319.7120
4.7500,10002,0.4969,0.4859,0.6390,0.8739,1.2426,320.0640
5.0000,10003,0.5051,0.4899,0.6508,0.9460,1.3576,320.0960
5.2500,9996,0.5037,0.4942,0.6401,0.8911,1.5296,319.8720
5.5000,10004,0.4967,0.4873,0.6351,0.8431,1.2393,320.1280
5.7500,9999,0.5048,0.4916,0.6444,0.9387,1.2606,319.9680
6.0000,9998,0.5015,0.4869,0.6474,0.9310,1.4943,319.9360
6.2500,10006,0.5014,0.4882,0.6469,0.9410,1.2046,320.1920
6.5000,9992,0.5055,0.4930,0.6495,0.9180,1.3151,319.7440
6.7500,10005,0.5069,0.4909,0.6528,1.0090,1.7653,320.1600
7.0000,10002,0.5080,0.4952,0.6548,0.9236,1.2740,320.0640
7.2500,9994,0.5083,0.4929,0.6612,0.9389,1.2203,319.8080
7.5000,10001,0.5026,0.4929,0.6396,0.8605,1.0776,320.0320
7.7500,10000,0.5041,0.4879,0.6561,0.9583,1.2246,320.0000
8.0000,10003,0.5057,0.4921,0.6511,0.9426,1.2877,320.0960
8.2500,10003,0.5025,0.4926,0.6488,0.8440,1.2239,320.0960
8.5000,9995,0.4994,0.4887,0.6381,0.8905,1.2613,319.8400
8.7500,10000,0.5105,0.4909,0.6618,1.0306,1.4203,320.0000
9.0000,9998,0.4960,0.4849,0.6385,0.8710,1.1230,319.9360
9.2500,10000,0.4971,0.4854,0.6385,0.9168,1.2670,320.0000
9.5000,10001,0.5046,0.4886,0.6555,0.9499,1.4396,320.0320
9.7500,10000,0.4978,0.4833,0.6384,0.9121,1.3191,320.0000
10.0000,10002,0.5002,0.4878,0.6404,0.9143,1.2266,320.0640
10.2500,9997,0.5012,0.4874,0.6485,0.9164,1.3163,319.9040
10.5000,10007,0.5053,0.4884,0.6509,0.9910,1.2251,320.2240
10.7500,9993,0.5036,0.4916,0.6494,0.9156,1.2356,319.7760
11.0000,10009,0.5012,0.4911,0.6460,0.8746,1.5283,320.2880
11.2500,9998,0.5076,0.4880,0.6660,0.9881,1.3860,319.9360
11.5000,9997,0.5010,0.4911,0.6404,0.8626,1.3550,319.9040
11.7500,9996,0.5071,0.4924,0.6508,0.9550,1.3051,319.8720
12.0000,10004,0.5037,0.4911,0.6395,0.9119,1.2973,320.1280
12.2500,10003,0.5024,0.4880,0.6501,0.9096,1.3061,320.0960
12.5000,10000,0.5012,0.4908,0.6492,0.8609,1.3713,320.0000
12.7500,9998,0.5080,0.4887,0.6669,0.9956,1.4966,319.9360
13.0000,9988,0.4996,0.4844,0.6474,0.9273,1.2960,319.6160
13.2500,10007,0.5085,0.4953,0.6494,0.9575,1.3315,320.2240
13.5000,10006,0.5109,0.4914,0.6627,1.0131,1.5144,320.1920
13.7500,9999,0.5015,0.4927,0.6416,0.8666,1.1776,319.9680
14.0000,10000,0.5029,0.4892,0.6486,0.9463,1.4220,320.0000
14.2500,9992,0.5003,0.4906,0.6378,0.8443,1.2786,319.7440
14.5000,10004,0.5079,0.4927,0.6616,0.9556,1.2573,320.1280
14.7500,10002,0.5060,0.4912,0.6534,0.9559,1.2806,320.0640
15.0000,9999,0.5002,0.4893,0.6376,0.8817,1.2290,319.9680
15.2500,9996,0.5011,0.4870,0.6484,0.8966,1.1476,319.8720
15.5000,10002,0.5090,0.4915,0.6546,1.0099,1.2553,320.0640
15.7500,10006,0.5009,0.4842,0.6506,0.9357,1.2663,320.1920
16.0000,10000,0.5040,0.4965,0.6459,0.8369,1.1376,320.0000
16.2500,10001,0.5033,0.4907,0.6460,0.8970,1.1966,320.0320
16.5000,9997,0.5000,0.4857,0.6431,0.9105,1.1516,319.9040
16.7500,9999,0.5004,0.4895,0.6427,0.8783,1.4166,319.9680
17.0000,9998,0.5018,0.4904,0.6410,0.8735,1.4557,319.9360
17.2500,10003,0.4985,0.4873,0.6400,0.9126,1.4103,320.0960
17.5000,9996,0.5005,0.4900,0.6428,0.8746,1.3314,319.8720
17.7500,10004,0.5040,0.4910,0.6466,0.9331,1.2847,320.1280
18.0000,9999,0.5046,0.4884,0.6530,0.9849,1.4101,319.9680
18.2500,10003,0.5019,0.4898,0.6468,0.9021,1.2786,320.0960
18.5000,9996,0.5129,0.4907,0.6760,1.0239,1.4367,319.8720
18.7500,9993,0.4992,0.4852,0.6441,0.8766,1.3306,319.7760
19.0000,10009,0.5069,0.4918,0.6538,0.9751,1.5356,320.2880
19.2500,10001,0.5026,0.4917,0.6501,0.8886,1.2291,320.0320
19.5000,9996,0.5087,0.4891,0.6661,0.9795,1.4167,319.8720
19.7500,10005,0.5056,0.4949,0.6471,0.8763,1.3550,320.1600
20.0000,9994,0.5057,0.4906,0.6488,0.9701,1.3814,319.8080
20.2500,10002,0.5044,0.4907,0.6514,0.9547,1.2216,320.0640
20.5000,10008,0.4996,0.4890,0.6434,0.8841,1.1546,320.2560
20.7500,9988,0.5064,0.4921,0.6559,0.9236,1.4306,319.6160
21.0000,10003,0.5039,0.4910,0.6481,0.8743,1.3486,320.0960
21.2500,9998,0.5008,0.4863,0.6451,0.9196,1.3036,319.9360
21.5000,10006,0.5036,0.4908,0.6456,0.9436,1.2993,320.1920
21.7500,10001,0.4961,0.4831,0.6449,0.8910,1.2705,320.0320
22.0000,9998,0.5109,0.4936,0.6614,0.9919,1.2831,319.9360
22.2500,9996,0.4952,0.4858,0.6264,0.8683,1.1496,319.8720
22.5000,10006,0.4974,0.4841,0.6408,0.8776,1.2200,320.1920
22.7500,10000,0.5074,0.4955,0.6504,0.9300,1.3266,320.0000
23.0000,10001,0.4995,0.4813,0.6460,0.9520,1.4071,320.0320
23.2500,9998,0.5072,0.4907,0.6603,0.9720,1.4145,319.9360
23.5000,9995,0.5083,0.4954,0.6546,0.9111,1.2593,319.8400
