time_s,co0_ap,co1_ap,p_tid1
1.00000,0.00481,0.00288,0.53755
1.25000,0.58155,0.22028,0.59387
1.50000,0.67496,0.27734,0.62834
1.75000,0.66517,0.29036,0.64867
2.00000,0.66445,0.29702,0.66139
2.25000,0.65772,0.30812,0.66727
2.50000,0.65584,0.31006,0.67079
2.75000,0.65093,0.31454,0.67181
3.00000,0.65976,0.30056,0.67638
3.25000,0.66171,0.30044,0.67979
3.50000,0.65616,0.30980,0.67963
3.75000,0.65673,0.31006,0.67953
4.00000,0.65283,0.31141,0.67878
4.25000,0.66287,0.30116,0.68143
4.50000,0.65277,0.30726,0.68099
4.75000,0.65464,0.31235,0.67979
5.00000,0.65409,0.31471,0.67840
5.25000,0.65351,0.31085,0.67818
5.50000,0.66180,0.30098,0.68094
5.75000,0.65695,0.30493,0.68155
6.00000,0.64904,0.32140,0.67773
6.25000,0.65417,0.31138,0.67766
6.50000,0.64977,0.32013,0.67534
6.75000,0.65483,0.30510,0.67739
7.00000,0.65800,0.30752,0.67862
7.25000,0.65466,0.31470,0.67764
7.50000,0.64978,0.32233,0.67488
7.75000,0.65795,0.30929,0.67648
8.00000,0.65262,0.31530,0.67581
8.25000,0.65444,0.31574,0.67544
8.50000,0.65320,0.31332,0.67555
8.75000,0.65689,0.30659,0.67742
9.00000,0.64594,0.32227,0.67434
9.25000,0.65979,0.30272,0.67769
9.50000,0.65600,0.31425,0.67722
9.75000,0.65443,0.31396,0.67679
10.00000,0.65687,0.31428,0.67667
10.25000,0.65049,0.31931,0.67489
10.50000,0.66176,0.30153,0.67852
10.75000,0.65193,0.31354,0.67754
11.00000,0.65921,0.30167,0.68009
11.25000,0.65091,0.31779,0.67764
11.50000,0.66619,0.29917,0.68138
11.75000,0.65235,0.31692,0.67888
12.00000,0.65454,0.31375,0.67801
12.25000,0.66209,0.30381,0.68024
12.50000,0.65631,0.30533,0.68092
12.75000,0.65237,0.31623,0.67870
13.00000,0.64987,0.31438,0.67728
13.25000,0.65660,0.31018,0.67784
13.50000,0.64996,0.31775,0.67599
13.75000,0.66042,0.30824,0.67773
14.00000,0.65731,0.30825,0.67863
14.25000,0.65583,0.31011,0.67873
14.50000,0.65124,0.31926,0.67642
14.75000,0.65042,0.31767,0.67505
15.00000,0.66203,0.30013,0.67896
15.25000,0.65611,0.31056,0.67889
15.50000,0.64959,0.32409,0.67537
15.75000,0.65556,0.31026,0.67638
16.00000,0.65789,0.30470,0.67851
16.25000,0.65118,0.31612,0.67691
16.50000,0.65577,0.30972,0.67760
16.75000,0.65693,0.31323,0.67746
17.00000,0.65308,0.31464,0.67668
17.25000,0.65453,0.31272,0.67669
17.50000,0.65111,0.31967,0.67489
17.75000,0.65315,0.31765,0.67426
18.00000,0.65903,0.30586,0.67689
18.25000,0.65161,0.31220,0.67664
18.50000,0.66203,0.30157,0.67976
18.75000,0.65265,0.31557,0.67806
19.00000,0.65932,0.30523,0.67970
19.25000,0.65245,0.31777,0.67754
19.50000,0.65837,0.30895,0.67846
19.75000,0.65585,0.31095,0.67843
20.00000,0.65781,0.30099,0.68073
20.25000,0.66413,0.29933,0.68330
20.50000,0.64652,0.32003,0.67898
20.75000,0.65361,0.31546,0.67763
21.00000,0.65616,0.31054,0.67797
21.25000,0.65274,0.32200,0.67547
21.50000,0.65052,0.31554,0.67484
21.75000,0.66319,0.29862,0.67925
22.00000,0.65421,0.30986,0.67905
22.25000,0.65398,0.31258,0.67832
22.50000,0.65561,0.31463,0.67754
22.75000,0.65733,0.30363,0.67949
23.00000,0.65799,0.30352,0.68094
23.25000,0.65166,0.31675,0.67853
23.50000,0.65405,0.31559,0.67733
23.75000,0.65770,0.30647,0.67878
24.00000,0.65410,0.31431,0.67777
24.25000,0.64960,0.31522,0.67643
24.50000,0.65447,0.30873,0.67734
24.75000,0.65182,0.31975,0.67541
